,eta,epsilon,sigma_init,mu,K,TMSE,TMSE_std,CB_mean,CB_median,CB_mode,CB_std
176,0.1,0.35,0.6,0.6,2,0.17694966137159263,0.15635528625971484,180,187,187,23.458124392201523
177,0.1,0.35,0.6,0.6,4,0.17697287134756312,0.15642121472848236,180,187,187,23.458124392201523
178,0.1,0.35,0.6,0.6,6,0.17705221119684136,0.15663087950999913,180,187,187,23.458124392201523
179,0.1,0.35,0.6,0.6,8,0.17710648880405497,0.15676729755711627,180,187,187,23.458124392201523
180,0.1,0.5,0.2,0.2,1,0.19738177612121904,0.15652375916262995,99,107,107,18.184608876739695
181,0.1,0.5,0.2,0.2,2,0.19752398585217187,0.15640390474328955,99,107,107,18.184608876739695
182,0.1,0.5,0.2,0.2,4,0.19795714237669887,0.1563574757868613,99,107,107,18.184608876739695
183,0.1,0.5,0.2,0.2,6,0.19845318507613058,0.15671970456601403,99,107,107,18.184608876739695
184,0.1,0.5,0.2,0.2,8,0.1986271392585644,0.15705024538403287,99,107,107,18.184608876739695
185,0.1,0.5,0.2,0.4,1,0.1936840478480269,0.15447864593659102,99,107,107,18.184608876739695
186,0.1,0.5,0.2,0.4,2,0.1924079540521924,0.15504920475919626,99,107,107,18.184608876739695
187,0.1,0.5,0.2,0.4,4,0.19426985439556307,0.15422705054495045,99,107,107,18.184608876739695
188,0.1,0.5,0.2,0.4,6,0.1944577129729367,0.15485780159661666,99,107,107,18.184608876739695
189,0.1,0.5,0.2,0.4,8,0.19462767479994475,0.15517641114793132,99,107,107,18.184608876739695
190,0.1,0.5,0.2,0.6,1,0.19676196593788042,0.15168665110591736,99,107,107,18.184608876739695
191,0.1,0.5,0.2,0.6,2,0.19550339695507496,0.15228863344190796,99,107,107,18.184608876739695
192,0.1,0.5,0.2,0.6,4,0.19666046744747612,0.15128661592013087,99,107,107,18.184608876739695
193,0.1,0.5,0.2,0.6,6,0.19664107436398845,0.15232935731289857,99,107,107,18.184608876739695
194,0.1,0.5,0.2,0.6,8,0.19679184840099448,0.1525450090268006,99,107,107,18.184608876739695
195,0.1,0.5,0.4,0.2,1,0.19774168178406465,0.15631859846506554,99,107,107,18.184608876739695
196,0.1,0.5,0.4,0.2,2,0.19772921349911862,0.15633309072158413,99,107,107,18.184608876739695
197,0.1,0.5,0.4,0.2,4,0.19761101631732036,0.15629950178047022,99,107,107,18.184608876739695
198,0.1,0.5,0.4,0.2,6,0.19750969690154327,0.15617204317229205,99,107,107,18.184608876739695
199,0.1,0.5,0.4,0.2,8,0.19785619977036792,0.15716569284894671,99,107,107,18.184608876739695
200,0.1,0.5,0.4,0.4,1,0.19408774611363014,0.15427026066384658,99,107,107,18.184608876739695
201,0.1,0.5,0.4,0.4,2,0.1940421800919533,0.1542971137975062,99,107,107,18.184608876739695
202,0.1,0.5,0.4,0.4,4,0.19319109172468488,0.15377786890489262,99,107,107,18.184608876739695
203,0.1,0.5,0.4,0.4,6,0.1925577708658784,0.15293623614514218,99,107,107,18.184608876739695
204,0.1,0.5,0.4,0.4,8,0.19348025031072513,0.15561111624069723,99,107,107,18.184608876739695
205,0.1,0.5,0.4,0.6,1,0.19683039969431007,0.15161836495404288,99,107,107,18.184608876739695
206,0.1,0.5,0.4,0.6,2,0.1967888531844359,0.15164371291601414,99,107,107,18.184608876739695
207,0.1,0.5,0.4,0.6,4,0.194914151234265,0.15028079539946268,99,107,107,18.184608876739695
208,0.1,0.5,0.4,0.6,6,0.19390375701779936,0.14922061738855105,99,107,107,18.184608876739695
209,0.1,0.5,0.4,0.6,8,0.1954627897712496,0.1534904294583089,99,107,107,18.184608876739695
210,0.1,0.5,0.6,0.2,1,0.19741310120520622,0.15612149089592178,99,107,107,18.184608876739695
211,0.1,0.5,0.6,0.2,2,0.19743189801573202,0.15613463256296434,99,107,107,18.184608876739695
212,0.1,0.5,0.6,0.2,4,0.1974812129762068,0.1561956070129804,99,107,107,18.184608876739695
213,0.1,0.5,0.6,0.2,6,0.19759027389595346,0.1563448062230732,99,107,107,18.184608876739695
214,0.1,0.5,0.6,0.2,8,0.19777750312102782,0.15682136041659067,99,107,107,18.184608876739695
215,0.1,0.5,0.6,0.4,1,0.19417878327076182,0.15407270626691458,99,107,107,18.184608876739695
216,0.1,0.5,0.6,0.4,2,0.19418503452130756,0.15409013349627387,99,107,107,18.184608876739695
217,0.1,0.5,0.6,0.4,4,0.19419058059943317,0.1541202039646822,99,107,107,18.184608876739695
218,0.1,0.5,0.6,0.4,6,0.19420875587911382,0.1541467900122514,99,107,107,18.184608876739695
219,0.1,0.5,0.6,0.4,8,0.19451228562886816,0.15497953334794143,99,107,107,18.184608876739695
220,0.1,0.5,0.6,0.6,1,0.19694337650203286,0.15146427657973816,99,107,107,18.184608876739695
221,0.1,0.5,0.6,0.6,2,0.1969451669783956,0.15148325479800154,99,107,107,18.184608876739695
222,0.1,0.5,0.6,0.6,4,0.19689949563862952,0.1514151446532904,99,107,107,18.184608876739695
223,0.1,0.5,0.6,0.6,6,0.19680516252406322,0.15118008429123425,99,107,107,18.184608876739695
224,0.1,0.5,0.6,0.6,8,0.19729752729243402,0.15253285052552204,99,107,107,18.184608876739695
225,0.1,1.0,0.2,0.2,1,1.039465284067517,0.18536469261863156,29,32,33,5.845511098270193
226,0.1,1.0,0.2,0.2,2,1.0395063107037925,0.18537155296545918,29,32,33,5.845511098270193
227,0.1,1.0,0.2,0.2,4,1.0396656381532696,0.18537861723873886,29,32,33,5.845511098270193
228,0.1,1.0,0.2,0.2,6,1.0400763635544177,0.1850845088301292,29,32,33,5.845511098270193
229,0.1,1.0,0.2,0.2,8,1.0402730921474495,0.18501335525226875,29,32,33,5.845511098270193
230,0.1,1.0,0.2,0.4,1,1.0461104051119758,0.21153381373572627,29,32,33,5.845511098270193
231,0.1,1.0,0.2,0.4,2,1.0461566949568524,0.21142096763621446,29,32,33,5.845511098270193
