,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
186,0.1,2.0,0.1,5,0.7571687796411993,3,0.757169151090655
187,0.1,2.0,0.1,10,0.7571687796411993,3,0.757169151090655
188,0.1,2.0,0.1,15,0.7571687796411993,3,0.757169151090655
189,0.1,2.0,0.1,20,0.7571687796411993,3,0.757169151090655
190,0.1,2.0,0.1,2,0.7548572338751777,3,0.7548576064620961
191,0.1,2.0,0.1,5,0.7571687796411993,3,0.757169151090655
192,0.1,2.0,0.1,10,0.7571687796411993,3,0.757169151090655
193,0.1,2.0,0.1,15,0.7571687796411993,3,0.757169151090655
194,0.1,2.0,0.1,20,0.7571687796411993,3,0.757169151090655
195,0.1,2.0,1.0,2,0.704209745617217,3,0.7042102000271407
196,0.1,2.0,1.0,5,0.7571687796411993,3,0.757169151090655
197,0.1,2.0,1.0,10,0.7571687796411993,3,0.757169151090655
198,0.1,2.0,1.0,15,0.7571687796411993,3,0.757169151090655
199,0.1,2.0,1.0,20,0.7571687796411993,3,0.757169151090655
200,0.5,0.01,0.001,2,7.0660156875688525e-06,31,0.007775003210840347
201,0.5,0.01,0.001,5,6.074920461768496e-06,31,0.007775002373289581
202,0.5,0.01,0.001,10,6.501666860358562e-06,31,0.007775002718435021
203,0.5,0.01,0.001,15,6.507350131512737e-06,31,0.007775002723189603
204,0.5,0.01,0.001,20,6.4381420488924935e-06,31,0.007775002665573373
205,0.5,0.01,0.1,2,0.0005916064878995924,31,0.007947051229010977
206,0.5,0.01,0.1,5,3.1634652363837724e-06,35,0.008975000557521559
207,0.5,0.01,0.1,10,6.405754839733762e-06,34,0.008625002378764604
208,0.5,0.01,0.1,15,6.405755116159668e-06,33,0.008350002457107339
209,0.5,0.01,0.1,20,6.405754839733762e-06,35,0.008950002292384905
210,0.5,0.01,0.1,2,0.0005916064878995924,31,0.007947051229010977
211,0.5,0.01,0.1,5,3.1634652363837724e-06,35,0.008975000557521559
212,0.5,0.01,0.1,10,6.405754839733762e-06,34,0.008625002378764604
213,0.5,0.01,0.1,15,6.405755116159668e-06,33,0.008350002457107339
214,0.5,0.01,0.1,20,6.405754839733762e-06,35,0.008950002292384905
215,0.5,0.01,1.0,2,0.10654600151121382,8,0.10656923131480107
216,0.5,0.01,1.0,5,0.00462158994760066,406,0.10168008516245333
217,0.5,0.01,1.0,10,7.117505377481958e-06,406,0.10157500024936689
218,0.5,0.01,1.0,15,7.117505377481958e-06,406,0.10157500024936689
219,0.5,0.01,1.0,20,7.117505377481958e-06,406,0.10157500024936689
220,0.5,0.1,0.001,2,9.779768740493772e-06,15,0.003825012502447099
221,0.5,0.1,0.001,5,9.80583485865425e-06,15,0.00385001248756381
222,0.5,0.1,0.001,10,9.001612203456067e-06,15,0.003850010523235263
223,0.5,0.1,0.001,15,9.502936061321704e-06,15,0.003825011804660711
224,0.5,0.1,0.001,20,1.042285558062045e-05,15,0.0038250142007472936
225,0.5,0.1,0.1,2,0.0005916064913717687,15,0.0037963796228292573
226,0.5,0.1,0.1,5,3.1634652363837724e-06,21,0.005350000935281441
227,0.5,0.1,0.1,10,0.046142543798459,15,0.04630288164026843
228,0.5,0.1,0.1,15,6.405754839733762e-06,19,0.0049750041239877444
229,0.5,0.1,0.1,20,6.405754839733762e-06,19,0.0048750042085822926
230,0.5,0.1,0.1,2,0.0005916064913717687,15,0.0037963796228292573
231,0.5,0.1,0.1,5,3.1634652363837724e-06,21,0.005350000935281441
232,0.5,0.1,0.1,10,0.046142543798459,15,0.04630288164026843
233,0.5,0.1,0.1,15,6.405754839733762e-06,19,0.0049750041239877444
234,0.5,0.1,0.1,20,6.405754839733762e-06,19,0.0048750042085822926
235,0.5,0.1,1.0,2,0.12090043529931038,8,0.12091955075819102
236,0.5,0.1,1.0,5,0.00462158994760066,406,0.10168008516245333
237,0.5,0.1,1.0,10,7.117505377481958e-06,405,0.10140000024979726
238,0.5,0.1,1.0,15,7.117505377481958e-06,405,0.10130000025004385
239,0.5,0.1,1.0,20,7.117505377481958e-06,405,0.10140000024979726
240,0.5,1.0,0.001,2,0.5867305367455962,4,0.5867314320664739
241,0.5,1.0,0.001,5,0.5868187608309137,4,0.5868196560171864
242,0.5,1.0,0.001,10,0.5868187608309137,4,0.5868196560171864
243,0.5,1.0,0.001,15,0.5868187608309137,4,0.5868196560171864
244,0.5,1.0,0.001,20,0.5868187608309137,4,0.5868196560171864
245,0.5,1.0,0.1,2,0.574467241200109,4,0.5744681556335949
246,0.5,1.0,0.1,5,0.5868187608309137,4,0.5868196560171864
247,0.5,1.0,0.1,10,0.5868187608309137,4,0.5868196560171864
248,0.5,1.0,0.1,15,0.5868187608309137,4,0.5868196560171864
