,eta,epsilon,sigma_init,mu,K,MSE,MAE,MASE,MAPE,CB
301,0.1,0.5,0.2,0.05,2,0.12306043188337287,0.22659558129245053,8.869365069611122,51580.910931206774,75
302,0.1,0.5,0.2,0.05,4,0.12446678619245617,0.22800370835673758,8.916588770238684,51706.92557304425,75
303,0.1,0.5,0.2,0.05,6,0.12774890688070886,0.23171424505054222,9.05608161527579,51854.48135358525,75
304,0.1,0.5,0.2,0.05,8,0.13120995505447774,0.2354683134334264,9.133050910140446,51922.17724298641,75
305,0.1,0.5,0.2,0.1,1,0.09921938201033363,0.21022232449199887,8.29937312368967,60866.263683966754,75
306,0.1,0.5,0.2,0.1,2,0.0993507342436638,0.210389838546908,8.306438234526926,60934.797130953324,75
307,0.1,0.5,0.2,0.1,4,0.09963444587684915,0.21076240215703693,8.32317062982193,61566.47197726816,75
308,0.1,0.5,0.2,0.1,6,0.10060460418494185,0.21225165209889316,8.374512714078694,61736.43428996057,75
309,0.1,0.5,0.2,0.1,8,0.10065873887106763,0.2118251687847321,8.365505924630371,61729.69479069933,75
310,0.1,0.5,0.2,0.2,1,0.09112552583072513,0.2109569483959356,8.383925645323465,73033.61897511492,75
311,0.1,0.5,0.2,0.2,2,0.09100855824424106,0.21081067823389948,8.377647097903836,72939.60075603834,75
312,0.1,0.5,0.2,0.2,4,0.09121333518334616,0.21102075131691214,8.389975477244505,73286.39702002637,75
313,0.1,0.5,0.2,0.2,6,0.09205651299117273,0.21174486747957785,8.417357855980937,73304.75028839248,75
314,0.1,0.5,0.2,0.2,8,0.09389697573516656,0.21397600300969447,8.463906908351024,73321.49524759912,75
315,0.1,0.5,0.2,0.3,1,0.09110027064213976,0.21697465381358508,8.65268848494025,81396.93152282489,75
316,0.1,0.5,0.2,0.3,2,0.09088331755510343,0.21676918617518084,8.641825123699032,81382.35105831252,75
317,0.1,0.5,0.2,0.3,4,0.09122001035273983,0.21692618853977233,8.65296740521246,81004.09976750292,75
318,0.1,0.5,0.2,0.3,6,0.09114619433878768,0.21660684069327252,8.641552118205594,80925.19711849428,75
319,0.1,0.5,0.2,0.3,8,0.09257079139875299,0.21860571470165818,8.683799300124774,80945.99034324948,75
320,0.1,0.5,0.2,0.4,1,0.09287395416320604,0.22329637018546794,8.92460243636261,87683.37207593271,75
321,0.1,0.5,0.2,0.4,2,0.09268547038698302,0.22311620489985262,8.913575027122867,87912.86740360674,75
322,0.1,0.5,0.2,0.4,4,0.09296790369974861,0.22313980772252637,8.918708855161698,87017.55730214351,75
323,0.1,0.5,0.2,0.4,6,0.09206869960325342,0.22221426858108556,8.882072212633329,86958.75129549066,75
324,0.1,0.5,0.2,0.4,8,0.09209647485670396,0.22262901115868663,8.89159769870162,86959.46788429581,75
325,0.1,0.5,0.4,0.05,1,0.11472422538523276,0.21742925030246915,8.542481849799698,50939.99275120218,75
326,0.1,0.5,0.4,0.05,2,0.11498787946347032,0.21773620893764078,8.549961653501045,50944.90653045824,75
327,0.1,0.5,0.4,0.05,4,0.11568167657688865,0.21843336401035368,8.563879072261804,50960.60746237284,75
328,0.1,0.5,0.4,0.05,6,0.11632956099177079,0.21908604109220814,8.58905369462658,50970.81291038407,75
329,0.1,0.5,0.4,0.05,8,0.11664607080650409,0.2195164042603449,8.597850507235743,50979.953281085945,75
330,0.1,0.5,0.4,0.1,1,0.09809856538529348,0.20895563102558162,8.261195916862821,60934.58802123519,75
331,0.1,0.5,0.4,0.1,2,0.09824213301348576,0.2091340854346514,8.265091400155974,60934.621345795975,75
332,0.1,0.5,0.4,0.1,4,0.09865574053708843,0.20955112278966176,8.272474228659142,60926.372915789114,75
333,0.1,0.5,0.4,0.1,6,0.09888295996145884,0.2097894003545977,8.281541063757578,60924.990648847044,75
334,0.1,0.5,0.4,0.1,8,0.09898497700444628,0.2099423074440744,8.28458777237901,60930.494405239595,75
335,0.1,0.5,0.4,0.2,1,0.09136785948949658,0.21111261918960797,8.399509389907033,73244.2159231573,75
336,0.1,0.5,0.4,0.2,2,0.09143241720088943,0.21119346580813386,8.40076257587222,73239.51226047958,75
337,0.1,0.5,0.4,0.2,4,0.09167589985958177,0.21141666852130617,8.4026501358471,73196.00641624429,75
338,0.1,0.5,0.4,0.2,6,0.09154926804880162,0.21126345254772363,8.396496333233506,73176.93973180452,75
339,0.1,0.5,0.4,0.2,8,0.09156601314686373,0.21129149984120205,8.396871021383681,73179.1635676049,75
340,0.1,0.5,0.4,0.3,1,0.0913201995596558,0.21706363203229012,8.664107731784396,81400.62317809413,75
341,0.1,0.5,0.4,0.3,2,0.09132956364598586,0.2170866471244486,8.664122609262945,81397.6044122852,75
342,0.1,0.5,0.4,0.3,4,0.09150801464156852,0.21725331454358512,8.662964589190782,81380.3156400132,75
343,0.1,0.5,0.4,0.3,6,0.09110021537117283,0.2168646981521182,8.646759412433628,81355.47707153107,75
344,0.1,0.5,0.4,0.3,8,0.09109003237600236,0.2168686206941356,8.646423365970564,81355.31757177578,75
345,0.1,0.5,0.4,0.4,1,0.0929600215877334,0.22323491087685537,8.92862697521018,87608.0128267162,75
346,0.1,0.5,0.4,0.4,2,0.09289355840054309,0.22319189653228147,8.927676203678308,87609.87519024647,75
347,0.1,0.5,0.4,0.4,4,0.09303652369532704,0.22336151250508637,8.924401375174925,87717.70019134827,75
348,0.1,0.5,0.4,0.4,6,0.09239134288503906,0.2228730805348492,8.902556476411727,87720.62168917821,75
349,0.1,0.5,0.4,0.4,8,0.09231555849288194,0.2228078207685888,8.900384544129004,87717.77936382186,75
350,0.1,0.5,0.6,0.05,1,0.101645294202159,0.20511244612578552,8.10866925708694,50951.26517175308,75
351,0.1,0.5,0.6,0.05,2,0.10180247308283018,0.20529704508175847,8.113094215158506,50951.931016957926,75
352,0.1,0.5,0.6,0.05,4,0.10224686678482865,0.20576107995400802,8.120668160961934,50953.25654255314,75
353,0.1,0.5,0.6,0.05,6,0.10248602310354096,0.2059728466573711,8.133389398268099,50951.471565357024,75
354,0.1,0.5,0.6,0.05,8,0.10262316709451072,0.2061829823534721,8.137759060604099,50955.15864282206,75
355,0.1,0.5,0.6,0.1,1,0.09416165628640137,0.2050609757614598,8.13430202772763,61035.58388213585,75
356,0.1,0.5,0.6,0.1,2,0.09431261539661723,0.20524379160934186,8.138364436198962,61035.97745593853,75
357,0.1,0.5,0.6,0.1,4,0.09478361032917795,0.20571753635773274,8.145898804880423,61036.07003576657,75
358,0.1,0.5,0.6,0.1,6,0.09488802170879222,0.2058201263648308,8.154313252863355,61032.47669481956,75
359,0.1,0.5,0.6,0.1,8,0.09502371462114913,0.20602742605127297,8.158613498769178,61036.69443745442,75
360,0.1,0.5,0.6,0.2,1,0.09041424308934629,0.2102073797093543,8.37555809674861,73354.3682181891,75
361,0.1,0.5,0.6,0.2,2,0.0905396023742041,0.2103584686439791,8.378659697436696,73354.05292812591,75
362,0.1,0.5,0.6,0.2,4,0.09096256605491024,0.21076273651754435,8.384833461203494,73350.88864316577,75
363,0.1,0.5,0.6,0.2,6,0.09095930930771885,0.21075531495909716,8.388322294416305,73346.48827823684,75
364,0.1,0.5,0.6,0.2,8,0.09105751585964247,0.21089997121964352,8.391313331055011,73350.40799411034,75
365,0.1,0.5,0.6,0.3,1,0.09099931434974078,0.21678232111332946,8.659397098077116,81484.09860396436,75
366,0.1,0.5,0.6,0.3,2,0.09110689422659653,0.216907611526542,8.661838473504519,81483.17462582038,75
367,0.1,0.5,0.6,0.3,4,0.0914855401978115,0.21725130668572118,8.666911638746427,81476.999740235,75
368,0.1,0.5,0.6,0.3,6,0.09144515836014717,0.21719570452941378,8.667863027997868,81471.69292221502,75
369,0.1,0.5,0.6,0.3,8,0.09150518034293877,0.2172773533894499,8.6695460115123,81474.79104908207,75
370,0.1,0.5,0.6,0.4,1,0.09288646479834609,0.22317401370518894,8.92947061796903,87658.98759518676,75
371,0.1,0.5,0.6,0.4,2,0.09297822445468314,0.22327649380927894,8.931392878788808,87657.4919538116,75
372,0.1,0.5,0.6,0.4,4,0.09332216841530742,0.22357407808173044,8.935616841036165,87648.8711820386,75
373,0.1,0.5,0.6,0.4,6,0.09326499045136054,0.22349734933341148,8.935120561241892,87642.18182423974,75
374,0.1,0.5,0.6,0.4,8,0.09328996073525973,0.22352728540691333,8.935722346945111,87644.34582537781,75
375,0.1,1.0,0.2,0.05,1,1.0554773645193127,0.5567102690691128,19.145276732237576,43514.85631191923,20
376,0.1,1.0,0.2,0.05,2,1.0555019619068977,0.5567171647395299,19.145482995280325,43514.99742182747,20
377,0.1,1.0,0.2,0.05,4,1.0556171086612047,0.5567497126747369,19.146811763545806,43517.095397967234,20
378,0.1,1.0,0.2,0.05,6,1.055781620178063,0.5567904126470823,19.14778774276774,43516.18912547954,20
379,0.1,1.0,0.2,0.05,8,1.0558944111629915,0.5568193840161142,19.148259295562433,43516.3191858276,20
380,0.1,1.0,0.2,0.1,1,1.0549650945498903,0.5566155774016182,19.143798882030556,43532.77078257876,20
381,0.1,1.0,0.2,0.1,2,1.0550146135542773,0.5566294755369353,19.144214141916155,43533.054626334204,20
382,0.1,1.0,0.2,0.1,4,1.0552467671575545,0.55669494661012,19.146886142199925,43537.24048086771,20
383,0.1,1.0,0.2,0.1,6,1.055577301346524,0.5567765219976798,19.14883442090398,43535.36676345047,20
384,0.1,1.0,0.2,0.1,8,1.0558036826929784,0.5568346676623738,19.149780238622203,43535.608494437336,20
385,0.1,1.0,0.2,0.2,1,1.0539906896604954,0.5564533520668564,19.141898654807672,43572.823050190906,20
386,0.1,1.0,0.2,0.2,2,1.054090935530041,0.5564815736178328,19.142739708546454,43573.398286642936,20
387,0.1,1.0,0.2,0.2,4,1.0545629188922934,0.5566138785893222,19.148137682512136,43581.71695371125,20
388,0.1,1.0,0.2,0.2,6,1.0552281611998313,0.5567767038392516,19.15198877789492,43577.68218758327,20
389,0.1,1.0,0.2,0.2,8,1.0556839011153627,0.556893388056576,19.15387847558003,43578.081312788054,20
390,0.1,1.0,0.2,0.3,1,1.0531320432143008,0.5563516027329104,19.142511273267864,43620.16406306601,20
391,0.1,1.0,0.2,0.3,2,1.0532838111042542,0.5563943594827312,19.143779595942064,43621.039537210716,20
392,0.1,1.0,0.2,0.3,4,1.0540036401239783,0.5565932222172737,19.151879165334176,43633.39879591067,20
393,0.1,1.0,0.2,0.3,6,1.054999746914654,0.5568350980848134,19.157500484874323,43626.78081053485,20
394,0.1,1.0,0.2,0.3,8,1.0556872357440636,0.5570108624057643,19.16033915671793,43627.232965896175,20
395,0.1,1.0,0.2,0.4,1,1.0525503511066956,0.5563700976225573,19.148360539449243,43678.311865800606,20
396,0.1,1.0,0.2,0.4,2,1.0527524039018545,0.5564272147792791,19.150036431404626,43679.48459325337,20
397,0.1,1.0,0.2,0.4,4,1.053727864722821,0.5566940246310073,19.160896807911946,43695.75739398534,20
398,0.1,1.0,0.2,0.4,6,1.055014569023972,0.5569992864383116,19.16751851298382,43685.64548404537,20
399,0.1,1.0,0.2,0.4,8,1.0559352920710245,0.5572339577999474,19.17129595853549,43686.01570764638,20
400,0.1,1.0,0.4,0.05,1,0.20557664028329714,0.31080461907378637,12.133359948017342,92967.42380556224,20
401,0.1,1.0,0.4,0.05,2,0.2159948259359257,0.31671640628174913,12.335735572876326,92662.16130093126,20
402,0.1,1.0,0.4,0.05,4,0.24892812713878945,0.33373714693910034,13.181559882088298,92725.95469751017,20
403,0.1,1.0,0.4,0.05,6,0.2829853921314538,0.35132004423197566,13.504137963067121,90032.93562353725,20
404,0.1,1.0,0.4,0.05,8,0.2870673743436489,0.35439265047235563,13.599872081351203,89933.28992269289,20
405,0.1,1.0,0.4,0.1,1,0.1467334707431719,0.28831956745557075,11.11954299967641,111239.6554727805,20
406,0.1,1.0,0.4,0.1,2,0.15101624214835896,0.2915393885478393,11.230257838859817,110979.18107344021,20
407,0.1,1.0,0.4,0.1,4,0.16387571661412104,0.3022140353774282,11.684321175440079,110740.84738209512,20
408,0.1,1.0,0.4,0.1,6,0.18220072948469393,0.3126499283226241,11.828850837415777,106873.36445288958,20
409,0.1,1.0,0.4,0.1,8,0.18342311121062196,0.31207567798644764,11.850223341915996,106907.01922370489,20
410,0.1,1.0,0.4,0.2,1,0.14247954670176327,0.30325360852882693,11.77801244882271,130483.80517473837,20
411,0.1,1.0,0.4,0.2,2,0.14652228233763295,0.30635725067430486,11.837795669883727,130864.61797568717,20
412,0.1,1.0,0.4,0.2,4,0.1585363769573775,0.3148242925182951,11.991584094808184,129652.04926371247,20
413,0.1,1.0,0.4,0.2,6,0.19407611921696877,0.33254727903303344,12.22395912524214,128056.64988368834,20
414,0.1,1.0,0.4,0.2,8,0.1932779283216745,0.3293114479432895,12.178556382226594,127822.51462292804,20
415,0.1,1.0,0.4,0.3,1,0.15494929717074907,0.3218067476732361,12.58855356788905,141302.7647813977,20
416,0.1,1.0,0.4,0.3,2,0.1606424654142777,0.3278689700064825,12.769148211774063,142598.6900000716,20
417,0.1,1.0,0.4,0.3,4,0.17003595349150005,0.33155050852608003,12.63676488898534,140467.25753298166,20
418,0.1,1.0,0.4,0.3,6,0.2626855387879574,0.36721153540733437,13.117292208512294,142491.08086756387,20
419,0.1,1.0,0.4,0.3,8,0.26222490353818073,0.36487149249229794,13.068953601139727,142169.68575964269,20
420,0.1,1.0,0.4,0.4,1,0.17234655369952354,0.3396327320551094,13.294785569128114,149176.3225580443,20
421,0.1,1.0,0.4,0.4,2,0.1752246096536184,0.3445040608635924,13.476352349479708,150558.5017019729,20
422,0.1,1.0,0.4,0.4,4,0.18415440842956934,0.3473944940818906,13.30713128607524,148619.48186468423,20
423,0.1,1.0,0.4,0.4,6,0.28166100925611465,0.3908103356879955,13.938359009032524,154452.74776668844,20
424,0.1,1.0,0.4,0.4,8,0.2828992529449927,0.3905254244851334,13.915680812680174,154061.85292374098,20
425,0.1,1.0,0.6,0.05,1,0.138547306539587,0.2691095018685333,10.507262749890888,95874.24043488687,20
426,0.1,1.0,0.6,0.05,2,0.1400566576101046,0.2701362880546502,10.53738320006433,95794.6364104679,20
427,0.1,1.0,0.6,0.05,4,0.14367280481773367,0.27270954768915046,10.662316178485545,95730.2612154199,20
428,0.1,1.0,0.6,0.05,6,0.14865759843320156,0.27639359468264174,10.730181858056634,95090.85858108588,20
429,0.1,1.0,0.6,0.05,8,0.1486806247413108,0.27568719986698703,10.730744364663677,95024.72485857092,20
430,0.1,1.0,0.6,0.1,1,0.12893742321603835,0.2762211101645924,10.73824753815173,112328.30528322388,20
431,0.1,1.0,0.6,0.1,2,0.12969689451439045,0.27676655652949184,10.751138474949673,112273.78930871113,20
432,0.1,1.0,0.6,0.1,4,0.13140048404118793,0.2779977344677861,10.804097719557825,112164.99731763787,20
433,0.1,1.0,0.6,0.1,6,0.13522076969114505,0.28220044708245684,10.868826217880034,112027.21199535808,20
434,0.1,1.0,0.6,0.1,8,0.1348773606657089,0.2811688449846399,10.856650181867945,111967.01486918353,20
435,0.1,1.0,0.6,0.2,1,0.13924268393306533,0.2999023191514356,11.676192221694759,130094.46452286924,20
436,0.1,1.0,0.6,0.2,2,0.13997127855308814,0.3008863022145403,11.70662475996691,130167.84061116887,20
437,0.1,1.0,0.6,0.2,4,0.14072622793890197,0.3029052106538551,11.804905697363752,130786.90210454148,20
438,0.1,1.0,0.6,0.2,6,0.16124252289537047,0.32104530026113703,12.097889553654564,133389.009825871,20
439,0.1,1.0,0.6,0.2,8,0.16217929007621118,0.32251578926663543,12.131484833859377,133598.03682828887,20
440,0.1,1.0,0.6,0.3,1,0.15555744077110448,0.3209925475897061,12.503172425121063,140850.75336422052,20
441,0.1,1.0,0.6,0.3,2,0.15727629957438158,0.3229301826363854,12.574785611181607,141095.74671371133,20
442,0.1,1.0,0.6,0.3,4,0.16095738609909918,0.329506991771702,12.929991402340727,143291.08321623216,20
443,0.1,1.0,0.6,0.3,6,0.21748083044250455,0.36737539540374436,13.585452426286992,150747.25165477957,20
444,0.1,1.0,0.6,0.3,8,0.22059813950349813,0.3722888797019003,13.69923871318291,151270.26448978067,20
445,0.1,1.0,0.6,0.4,1,0.1755605237713202,0.34057337059932163,13.250450203766409,148972.77073556677,20
446,0.1,1.0,0.6,0.4,2,0.1801751521613635,0.34435195955679665,13.400816394305272,149561.84240352435,20
447,0.1,1.0,0.6,0.4,4,0.19145736632248356,0.35826688834335474,14.161459727292863,154059.51330128856,20
448,0.1,1.0,0.6,0.4,6,0.2714362652408943,0.4109109449543865,15.170233611385633,169041.01967631292,20
449,0.1,1.0,0.6,0.4,8,0.2756917758389038,0.4180486955343635,15.3421398732018,169685.07305232718,20
450,0.2,0.35,0.2,0.05,1,0.09039378535943651,0.19264230257501253,7.326576987934042,47191.487172556204,138
451,0.2,0.35,0.2,0.05,2,0.09042444545212422,0.19267526065284402,7.327328983717605,47192.7725231864,138
452,0.2,0.35,0.2,0.05,4,0.0905454852542177,0.19282628758164463,7.330557204614734,47194.76775044906,138
453,0.2,0.35,0.2,0.05,6,0.09060240685280224,0.19286953524347408,7.331680129640853,47209.068077914795,138
454,0.2,0.35,0.2,0.05,8,0.09117340884791932,0.19335232336382008,7.3394673255842005,47223.98615799995,138
455,0.2,0.35,0.2,0.1,1,0.07400851237948246,0.1846661595188433,7.106105779730043,60895.97536518863,138
456,0.2,0.35,0.2,0.1,2,0.07402560211458467,0.18467954997127572,7.106383452928577,60897.03700924176,138
457,0.2,0.35,0.2,0.1,4,0.07406871801766897,0.18474330296626257,7.107846243639789,60897.766641315444,138
458,0.2,0.35,0.2,0.1,6,0.07336168920956802,0.18409333193180472,7.098035794264518,60956.68493392523,138
459,0.2,0.35,0.2,0.1,8,0.07428806132813652,0.18496326883645275,7.113142441467835,61012.24453169656,138
460,0.2,0.35,0.2,0.2,1,0.0735370476412222,0.1957398860799469,7.676349491109739,78071.66224500615,138
461,0.2,0.35,0.2,0.2,2,0.07352518241516609,0.19570092454539562,7.6748055515047415,78066.0875285181,138
462,0.2,0.35,0.2,0.2,4,0.07359360508923377,0.19580865371273148,7.67671650635722,78068.94748917512,138
463,0.2,0.35,0.2,0.2,6,0.07032365962331671,0.1923419418842278,7.62010247523961,78129.74239087327,138
464,0.2,0.35,0.2,0.2,8,0.07331852213077727,0.19549853405350304,7.66734717440921,78264.35929407498,138
465,0.2,0.35,0.2,0.3,1,0.07970769843418682,0.2101594367390213,8.333715841583333,89529.08477982794,138
466,0.2,0.35,0.2,0.3,2,0.0796001043219542,0.2099372586167794,8.327024116277874,89515.13378756143,138
467,0.2,0.35,0.2,0.3,4,0.0797912599212732,0.21029893740825853,8.335264481151562,89541.24875782449,138
468,0.2,0.35,0.2,0.3,6,0.07574983962593254,0.20557982048654913,8.24787343414897,89445.62957486558,138
469,0.2,0.35,0.2,0.3,8,0.07916466606924771,0.20961393098339226,8.313247004672576,89642.54413259395,138
470,0.2,0.35,0.2,0.4,1,0.08712937128966464,0.22327267698674344,8.919194498037182,98397.77297354305,138
471,0.2,0.35,0.2,0.4,2,0.08695714227133247,0.22285598029859682,8.90963276429145,98398.53769714877,138
472,0.2,0.35,0.2,0.4,4,0.08750678778412466,0.22386813326403118,8.939930273853058,98525.98415106538,138
473,0.2,0.35,0.2,0.4,6,0.08474227441686052,0.22015787037049292,8.863808790811158,98525.28964170559,138
474,0.2,0.35,0.2,0.4,8,0.08768113349693928,0.2243194120828151,8.976515390339614,98925.00010688911,138
475,0.2,0.35,0.4,0.05,1,0.08890718257264735,0.1911345760962991,7.287119524205577,47142.7870849766,138
476,0.2,0.35,0.4,0.05,2,0.08901307994423172,0.1912347204183642,7.2888406467321705,47143.87983307029,138
477,0.2,0.35,0.4,0.05,4,0.08922241249024739,0.19144377028483564,7.292848617205434,47145.87562064301,138
478,0.2,0.35,0.4,0.05,6,0.08950594320664672,0.19167836126020973,7.297080144439389,47149.00823714919,138
479,0.2,0.35,0.4,0.05,8,0.08971461493420708,0.19187986930462603,7.300626150294922,47152.86294992381,138
480,0.2,0.35,0.4,0.1,1,0.07355682240418539,0.18419318255489642,7.09650036243903,60889.44248764912,138
481,0.2,0.35,0.4,0.1,2,0.07363294183800409,0.18426583685957215,7.097684627330552,60889.96419705973,138
482,0.2,0.35,0.4,0.1,4,0.07376121037221754,0.18439151696870495,7.100056703343557,60890.744148815415,138
483,0.2,0.35,0.4,0.1,6,0.07392085992855237,0.18452127201904953,7.1022593797557265,60890.948962038776,138
484,0.2,0.35,0.4,0.1,8,0.07405467043982031,0.18465484758587503,7.1045210212737775,60894.45837951845,138
485,0.2,0.35,0.4,0.2,1,0.07338079060156336,0.19559433159236825,7.676076715357781,78087.43479364093,138
486,0.2,0.35,0.4,0.2,2,0.07344303767840622,0.19565478516898088,7.677030791525293,78087.80680918931,138
487,0.2,0.35,0.4,0.2,4,0.07353195216317222,0.19574072583161126,7.6787445423909535,78088.09395969899,138
488,0.2,0.35,0.4,0.2,6,0.0735873348489445,0.19577024741985596,7.679314478702305,78085.35163002968,138
489,0.2,0.35,0.4,0.2,8,0.07367663952162382,0.195856621162919,7.680952160263493,78091.27961981745,138
490,0.2,0.35,0.4,0.3,1,0.0796482486334277,0.21013614127814598,8.337413760287356,89554.47290682766,138
491,0.2,0.35,0.4,0.3,2,0.07970830964379623,0.21019814763037578,8.338368795852913,89554.88012596326,138
492,0.2,0.35,0.4,0.3,4,0.07978827104942673,0.21028559191416774,8.340175501318754,89554.67175016826,138
493,0.2,0.35,0.4,0.3,6,0.07977891747201896,0.2102495336588513,8.339684511540844,89549.27823745347,138
494,0.2,0.35,0.4,0.3,8,0.07987151704553233,0.21033359781467606,8.341443084781412,89557.91372245167,138
495,0.2,0.35,0.4,0.4,1,0.08712034442468351,0.22332097303411252,8.924702891519047,98422.95808475827,138
496,0.2,0.35,0.4,0.4,2,0.08718038583052148,0.22338456498100484,8.92564833754873,98423.46444386778,138
497,0.2,0.35,0.4,0.4,4,0.08725862360359007,0.22348155642500356,8.927663001958596,98422.68000684089,138
498,0.2,0.35,0.4,0.4,6,0.08717835102929937,0.22337549311632268,8.926059658922549,98414.57611765478,138
499,0.2,0.35,0.4,0.4,8,0.0873088075530375,0.22348992385595212,8.928400298818165,98425.8111454064,138
500,0.2,0.35,0.6,0.05,1,0.0816287346492559,0.18365521192474796,7.046525594759822,47007.88393153698,138
501,0.2,0.35,0.6,0.05,2,0.08173679601529216,0.18376436869708057,7.048307670580091,47008.7568164515,138
502,0.2,0.35,0.6,0.05,4,0.08192125368094956,0.1839486834493772,7.051778339747538,47009.69121059767,138
503,0.2,0.35,0.6,0.05,6,0.08212859682127421,0.18413823864582074,7.055483467307105,47010.36177776016,138
504,0.2,0.35,0.6,0.05,8,0.08215371442893084,0.18418774134420465,7.05687374946548,47011.0169722543,138
505,0.2,0.35,0.6,0.1,1,0.07138899403428954,0.1817666708163855,7.026467617634479,60809.08046961754,138
506,0.2,0.35,0.6,0.1,2,0.07149245378812837,0.18186974467819836,7.028101883483038,60810.00168490367,138
507,0.2,0.35,0.6,0.1,4,0.07165611061246628,0.18202868766320207,7.030963033426493,60811.33251762566,138
508,0.2,0.35,0.6,0.1,6,0.0718348998394685,0.1821870499155532,7.033759177607851,60813.32555045111,138
509,0.2,0.35,0.6,0.1,8,0.07184729455430675,0.18222175497649257,7.034681979578944,60814.08686438342,138
510,0.2,0.35,0.6,0.2,1,0.07269028372031296,0.19475342248316535,7.65459345868344,78062.70545928912,138
511,0.2,0.35,0.6,0.2,2,0.07277909033674693,0.19484038295348408,7.655970076351118,78063.774735279,138
512,0.2,0.35,0.6,0.2,4,0.07290746895387631,0.19495956629656225,7.658158022299095,78065.41980502477,138
513,0.2,0.35,0.6,0.2,6,0.07303505402650944,0.19506168179761885,7.659929129909551,78067.91123838873,138
514,0.2,0.35,0.6,0.2,8,0.07304351995462853,0.19508519100529492,7.660554915444663,78069.40700664879,138
515,0.2,0.35,0.6,0.3,1,0.07928229908349642,0.2096585573307129,8.326651129810575,89550.54310379077,138
516,0.2,0.35,0.6,0.3,2,0.07936412347734781,0.20974171481442042,8.327988311971845,89551.80714827398,138
517,0.2,0.35,0.6,0.3,4,0.07947520626585099,0.20984973857323402,8.330050689136495,89553.4671537127,138
518,0.2,0.35,0.6,0.3,6,0.07956924198059859,0.20991571624645478,8.331229678979884,89555.90624188312,138
519,0.2,0.35,0.6,0.3,8,0.07957907516544772,0.20993842432848067,8.331813824039797,89557.8536402577,138
520,0.2,0.35,0.6,0.4,1,0.08689135225937823,0.2230090109538157,8.918719610220354,98432.82677912417,138
521,0.2,0.35,0.6,0.4,2,0.08696985097106694,0.22309177247250525,8.920065390436543,98434.2323160048,138
522,0.2,0.35,0.6,0.4,4,0.08707100388600855,0.22319563084918323,8.922104336112323,98435.57347394107,138
523,0.2,0.35,0.6,0.4,6,0.08714123369254864,0.22323661037305756,8.922868881262612,98437.55746319421,138
524,0.2,0.35,0.6,0.4,8,0.08715256363317053,0.22326000094162876,8.923444361169027,98439.78576257845,138
525,0.2,0.5,0.2,0.05,1,0.09006841588016072,0.20842847247076282,8.133167303311478,70833.08883197424,75
526,0.2,0.5,0.2,0.05,2,0.0900770229140891,0.20842562930460684,8.133939476244462,70838.32612582309,75
527,0.2,0.5,0.2,0.05,4,0.09014226150738593,0.20840171860090126,8.132816973304605,70828.3879829449,75
528,0.2,0.5,0.2,0.05,6,0.09028401425351759,0.2084202886010307,8.128718927175727,70804.52360752822,75
529,0.2,0.5,0.2,0.05,8,0.08947593223401099,0.20788502242422213,8.117723688877001,70799.99529412614,75
530,0.2,0.5,0.2,0.1,1,0.08928194766306359,0.22080219852881025,8.724125583815459,90362.72578389915,75
531,0.2,0.5,0.2,0.1,2,0.08932857482628327,0.22090250520834612,8.726829672183,90393.46880452304,75
532,0.2,0.5,0.2,0.1,4,0.08940349833604345,0.2209656559241225,8.728477420820571,90205.01695335703,75
533,0.2,0.5,0.2,0.1,6,0.08954984546091642,0.22101574811978905,8.729461732930954,90192.9805420848,75
534,0.2,0.5,0.2,0.1,8,0.09018047937333605,0.22344314702929716,8.779986693265927,90207.20406755243,75
535,0.2,0.5,0.2,0.2,1,0.10536670847680864,0.25136328305441163,10.07584469790871,114697.63795010476,75
536,0.2,0.5,0.2,0.2,2,0.10545399975909119,0.25154816563533783,10.079409708275394,114937.930460572,75
537,0.2,0.5,0.2,0.2,4,0.10579078453249673,0.25192768876746147,10.092474106481344,114713.89358016737,75
538,0.2,0.5,0.2,0.2,6,0.10607280191942652,0.2521958188062353,10.091009880536935,114779.80567136986,75
539,0.2,0.5,0.2,0.2,8,0.1067683375036124,0.25453551236641686,10.14007472422142,114814.15807040854,75
540,0.2,0.5,0.2,0.3,1,0.12278961647052755,0.2756243446799453,11.137991334170628,131013.471132911,75
541,0.2,0.5,0.2,0.3,2,0.12272813413456962,0.2754173801498406,11.1226165620293,131478.46227845474,75
542,0.2,0.5,0.2,0.3,4,0.12289001281288685,0.27559201673099637,11.126072382456806,130888.80723670663,75
543,0.2,0.5,0.2,0.3,6,0.1257864958788096,0.27830181534586845,11.197275097193963,131229.44069627568,75
544,0.2,0.5,0.2,0.3,8,0.12565599954061682,0.27893733058224096,11.210835840900256,131238.5478924037,75
545,0.2,0.5,0.2,0.4,1,0.14026150637751886,0.29665186286120643,12.064374441077488,144008.9873162002,75
546,0.2,0.5,0.2,0.4,2,0.13931004619302342,0.29526939485767073,11.985228006188343,144156.8850765858,75
547,0.2,0.5,0.2,0.4,4,0.1395491834443412,0.2955110524548658,11.9942892287711,143838.7768332766,75
548,0.2,0.5,0.2,0.4,6,0.1486062597240564,0.3036225248001372,12.263497831119015,144989.02025068147,75
549,0.2,0.5,0.2,0.4,8,0.14859110105635612,0.3038092084388001,12.266531767950516,144986.35136240177,75
