,eta,epsilon,sigma_init,mu,K,TMSE,TMSE_std,CB_mean,CB_median,CB_mode,CB_std
577,0.2,0.5,0.6,0.05,4,0.3445488176500725,0.2377013138112125,27,27,17,10.0
578,0.2,0.5,0.6,0.05,6,0.33642919725359843,0.22971977784607792,27,27,17,10.0
579,0.2,0.5,0.6,0.05,8,0.33265218275335434,0.22398592952633417,27,27,17,10.0
580,0.2,0.5,0.6,0.1,1,0.39171482992685375,0.2722310902455558,27,27,17,10.0
581,0.2,0.5,0.6,0.1,2,0.3900507795131576,0.27181925053232614,27,27,17,10.0
582,0.2,0.5,0.6,0.1,4,0.3823667211592858,0.27023325151740474,27,27,17,10.0
583,0.2,0.5,0.6,0.1,6,0.366840013657033,0.2576930569106688,27,27,17,10.0
584,0.2,0.5,0.6,0.1,8,0.35946908279386935,0.24641435813850787,27,27,17,10.0
585,0.2,0.5,0.6,0.2,1,0.46000852187334595,0.3161963770798947,27,27,17,10.0
586,0.2,0.5,0.6,0.2,2,0.4574011036425686,0.31612979696710886,27,27,17,10.0
587,0.2,0.5,0.6,0.2,4,0.4439542087943244,0.31754795550876547,27,27,17,10.0
588,0.2,0.5,0.6,0.2,6,0.41830100366228895,0.299754016339459,27,27,17,10.0
589,0.2,0.5,0.6,0.2,8,0.4081072706038482,0.2732446047254047,27,27,17,10.0
590,0.2,0.5,0.6,0.3,1,0.5126754528442221,0.34523487271426506,27,27,17,10.0
591,0.2,0.5,0.6,0.3,2,0.5096496097012849,0.34545174487414027,27,27,17,10.0
592,0.2,0.5,0.6,0.3,4,0.49185083247221023,0.35086802386109506,27,27,17,10.0
593,0.2,0.5,0.6,0.3,6,0.4586344678609622,0.3318891328639574,27,27,17,10.0
594,0.2,0.5,0.6,0.3,8,0.4439293791334164,0.28977079557280344,27,27,17,10.0
595,0.2,0.5,0.6,0.4,1,0.5556563181335705,0.3660364528013117,27,27,17,10.0
596,0.2,0.5,0.6,0.4,2,0.5525839641696776,0.36634767254907363,27,27,17,10.0
597,0.2,0.5,0.6,0.4,4,0.5320797114751719,0.3753219359776379,27,27,17,10.0
598,0.2,0.5,0.6,0.4,6,0.49375771216713144,0.3576303104136409,27,27,17,10.0
599,0.2,0.5,0.6,0.4,8,0.46998094683910113,0.30175434350792263,27,27,17,10.0
600,0.2,1.0,0.2,0.05,1,0.8508720633214015,0.01481157124878757,8,8,7,1.5
601,0.2,1.0,0.2,0.05,2,0.8508722078760109,0.014811524077378235,8,8,7,1.5
602,0.2,1.0,0.2,0.05,4,0.8509922754861767,0.014721169100325004,8,8,7,1.5
603,0.2,1.0,0.2,0.05,6,0.8510512718818624,0.014775757089596941,8,8,7,1.5
604,0.2,1.0,0.2,0.05,8,0.8510959855993023,0.014731047773756611,8,8,7,1.5
605,0.2,1.0,0.2,0.1,1,0.8506322746453123,0.014878830068564552,8,8,7,1.5
606,0.2,1.0,0.2,0.1,2,0.8506325674597572,0.014878733776186592,8,8,7,1.5
607,0.2,1.0,0.2,0.1,4,0.8508741925459498,0.014696973461415186,8,8,7,1.5
608,0.2,1.0,0.2,0.1,6,0.8509923905601833,0.014806316504380412,8,8,7,1.5
609,0.2,1.0,0.2,0.1,8,0.8510818268529294,0.014716889027383606,8,8,7,1.5
610,0.2,1.0,0.2,0.2,1,0.8501474783199721,0.015016092086010624,8,8,7,1.5
611,0.2,1.0,0.2,0.2,2,0.8501480790885346,0.015015891477253795,8,8,7,1.5
612,0.2,1.0,0.2,0.2,4,0.8506373756880394,0.014648098864908199,8,8,7,1.5
613,0.2,1.0,0.2,0.2,6,0.850874598233688,0.014867458712749193,8,8,7,1.5
614,0.2,1.0,0.2,0.2,8,0.8510535062268441,0.014688568401298285,8,8,7,1.5
615,0.2,1.0,0.2,0.3,1,0.849655564592751,0.01515712514750861,8,8,7,1.5
616,0.2,1.0,0.2,0.3,2,0.8496564891146113,0.015156811728701536,8,8,7,1.5
617,0.2,1.0,0.2,0.3,4,0.8503996814385069,0.014598570544750833,8,8,7,1.5
618,0.2,1.0,0.2,0.3,6,0.8507567663707041,0.014928632054470259,8,8,7,1.5
619,0.2,1.0,0.2,0.3,8,0.8510251814243044,0.014660243598758615,8,8,7,1.5
620,0.2,1.0,0.2,0.4,1,0.8491563372171613,0.015302068046709083,8,8,7,1.5
621,0.2,1.0,0.2,0.4,2,0.8491576019875681,0.015301632824243239,8,8,7,1.5
622,0.2,1.0,0.2,0.4,4,0.8501610983693217,0.014548377220145903,8,8,7,1.5
623,0.2,1.0,0.2,0.4,6,0.8506388950205117,0.014989836483437713,8,8,7,1.5
624,0.2,1.0,0.2,0.4,8,0.8509968524469074,0.014631914621361597,8,8,7,1.5
625,0.2,1.0,0.4,0.05,1,0.551560537341095,0.38554898506882873,8,8,7,1.5
626,0.2,1.0,0.4,0.05,2,0.5486053155437678,0.38066898916976605,8,8,7,1.5
627,0.2,1.0,0.4,0.05,4,0.37627587565116943,0.17796400716646726,8,8,7,1.5
628,0.2,1.0,0.4,0.05,6,0.40831555666024477,0.09576803824118171,8,8,7,1.5
629,0.2,1.0,0.4,0.05,8,0.40336581303802876,0.09007421976274282,8,8,7,1.5
630,0.2,1.0,0.4,0.1,1,0.8167181973064596,0.6404958507272249,8,8,7,1.5
631,0.2,1.0,0.4,0.1,2,0.8136333110590209,0.6370798087858853,8,8,7,1.5
632,0.2,1.0,0.4,0.1,4,0.5627073149346475,0.38529433827211934,8,8,7,1.5
633,0.2,1.0,0.4,0.1,6,0.45433144776171797,0.19747601558832192,8,8,7,1.5
634,0.2,1.0,0.4,0.1,8,0.3758216090562793,0.11761842374449227,8,8,7,1.5
635,0.2,1.0,0.4,0.2,1,1.0760476476779393,0.8766795763940085,8,8,7,1.5
636,0.2,1.0,0.4,0.2,2,1.0838391133162075,0.884410785822702,8,8,7,1.5
637,0.2,1.0,0.4,0.2,4,1.0916850674752072,0.8777432144881799,8,8,7,1.5
638,0.2,1.0,0.4,0.2,6,0.7115460802458483,0.5076220532511249,8,8,7,1.5
639,0.2,1.0,0.4,0.2,8,0.34879286332434756,0.14464716947642406,8,8,7,1.5
640,0.2,1.0,0.4,0.3,1,1.1869746587224228,0.9593670312529022,8,8,7,1.5
641,0.2,1.0,0.4,0.3,2,1.2168829342808964,0.985522121475234,8,8,7,1.5
642,0.2,1.0,0.4,0.3,4,1.22320985486798,1.0269638602820452,8,8,7,1.5
643,0.2,1.0,0.4,0.3,6,1.0662586857149812,0.8095779027900619,8,8,7,1.5
644,0.2,1.0,0.4,0.3,8,0.37159327664103114,0.12184675615974047,8,8,7,1.5
645,0.2,1.0,0.4,0.4,1,1.244338671205886,0.9662320531379395,8,8,7,1.5
646,0.2,1.0,0.4,0.4,2,1.278619459121107,1.0260474455857236,8,8,7,1.5
647,0.2,1.0,0.4,0.4,4,1.1550333806036575,0.9464537709795783,8,8,7,1.5
648,0.2,1.0,0.4,0.4,6,1.3908274388697563,0.9672864444778333,8,8,7,1.5
649,0.2,1.0,0.4,0.4,8,0.4479934549952094,0.04544657780556219,8,8,7,1.5
650,0.2,1.0,0.6,0.05,1,0.6712891720740811,0.5007213522601398,8,8,7,1.5
651,0.2,1.0,0.6,0.05,2,0.6683497148007096,0.49933039322365813,8,8,7,1.5
652,0.2,1.0,0.6,0.05,4,0.5866298531385628,0.4231960171316517,8,8,7,1.5
653,0.2,1.0,0.6,0.05,6,0.5518737271339744,0.3893718304472827,8,8,7,1.5
654,0.2,1.0,0.6,0.05,8,0.42440781568844993,0.26179292276001564,8,8,7,1.5
655,0.2,1.0,0.6,0.1,1,0.8289593887706946,0.6389247258107756,8,8,7,1.5
656,0.2,1.0,0.6,0.1,2,0.8271801571593714,0.6409340190498626,8,8,7,1.5
657,0.2,1.0,0.6,0.1,4,0.7430504072061528,0.5661067185636817,8,8,7,1.5
658,0.2,1.0,0.6,0.1,6,0.7251711568863681,0.5525469627330042,8,8,7,1.5
659,0.2,1.0,0.6,0.1,8,0.4288396583514719,0.2573610800969936,8,8,7,1.5
660,0.2,1.0,0.6,0.2,1,0.9932172731381974,0.7591810894146105,8,8,7,1.5
661,0.2,1.0,0.6,0.2,2,0.992271570584796,0.7697459031916445,8,8,7,1.5
662,0.2,1.0,0.6,0.2,4,0.9184505117268464,0.7175858024721669,8,8,7,1.5
663,0.2,1.0,0.6,0.2,6,1.0978304664353948,0.8576803090983502,8,8,7,1.5
664,0.2,1.0,0.6,0.2,8,0.46086983436332657,0.22533090408513892,8,8,7,1.5
665,0.2,1.0,0.6,0.3,1,1.0856347053967952,0.8011779695784237,8,8,7,1.5
666,0.2,1.0,0.6,0.3,2,1.0834596379073576,0.8179394024629891,8,8,7,1.5
667,0.2,1.0,0.6,0.3,4,1.001659241289012,0.7444617547869492,8,8,7,1.5
668,0.2,1.0,0.6,0.3,6,1.3687162923144243,1.0401705708495814,8,8,7,1.5
669,0.2,1.0,0.6,0.3,8,0.5039464772600498,0.18225426118841573,8,8,7,1.5
670,0.2,1.0,0.6,0.4,1,1.150807154527151,0.8149758376937648,8,8,7,1.5
671,0.2,1.0,0.6,0.4,2,1.1457093045723858,0.836318534472182,8,8,7,1.5
672,0.2,1.0,0.6,0.4,4,1.0656433860898251,0.7121592038728716,8,8,7,1.5
673,0.2,1.0,0.6,0.4,6,1.5063142082931813,1.0933989713189793,8,8,7,1.5
674,0.2,1.0,0.6,0.4,8,0.5457263614464658,0.1404743770019997,8,8,7,1.5
