,eta,epsilon,sigma_init,mu,K,testing_mse,CB_size,tradeOff_dist
94,0.1,0.1,0.1,1.0,10,0.006206693135446514,423,0.10603181380924122
95,0.1,0.1,0.1,1.0,20,0.008958056377207323,423,0.10622838261998167
96,0.1,0.1,2.0,0.001,2,0.007279477309814576,423,0.10610001550378824
97,0.1,0.1,2.0,0.001,5,0.007279472683437119,423,0.10610001518637453
98,0.1,0.1,2.0,0.001,10,0.0072794672058244065,423,0.10610001481055821
99,0.1,0.1,2.0,0.001,20,0.007279455521286793,423,0.10610001400888877
100,0.1,0.1,2.0,0.1,2,0.0073137101982386,423,0.1061023697042805
101,0.1,0.1,2.0,0.1,5,0.007313249861643628,423,0.10610233797395244
102,0.1,0.1,2.0,0.1,10,0.007312703726537738,423,0.10610230033223653
103,0.1,0.1,2.0,0.1,20,0.007311537839990829,423,0.10610221998424735
104,0.1,0.1,2.0,0.1,2,0.0073137101982386,423,0.1061023697042805
105,0.1,0.1,2.0,0.1,5,0.007313249861643628,423,0.10610233797395244
106,0.1,0.1,2.0,0.1,10,0.007312703726537738,423,0.10610230033223653
107,0.1,0.1,2.0,0.1,20,0.007311537839990829,423,0.10610221998424735
108,0.1,0.1,2.0,1.0,2,0.007621668682889252,423,0.10612404220303585
109,0.1,0.1,2.0,1.0,5,0.007617279518950045,423,0.10612372707019771
110,0.1,0.1,2.0,1.0,10,0.0076119828567362356,423,0.1061233470213376
111,0.1,0.1,2.0,1.0,20,0.007600757791026845,423,0.10612254246387925
112,0.1,0.1,4.0,0.001,2,0.02313366673289779,423,0.1083484611635476
113,0.1,0.1,4.0,0.001,5,0.023133665613339932,423,0.10834846092450887
114,0.1,0.1,4.0,0.001,10,0.023133664282991857,423,0.10834846064046398
115,0.1,0.1,4.0,0.001,20,0.023133662558354078,423,0.10834846027223365
116,0.1,0.1,4.0,0.1,2,0.023149710031993054,423,0.10835188772958854
117,0.1,0.1,4.0,0.1,5,0.023149598095730674,423,0.10835186381412115
118,0.1,0.1,4.0,0.1,10,0.02314946508832976,423,0.10835183539689486
119,0.1,0.1,4.0,0.1,20,0.023149292611203055,423,0.10835179854713581
120,0.1,0.1,4.0,0.1,2,0.023149710031993054,423,0.10835188772958854
121,0.1,0.1,4.0,0.1,5,0.023149598095730674,423,0.10835186381412115
122,0.1,0.1,4.0,0.1,10,0.02314946508832976,423,0.10835183539689486
123,0.1,0.1,4.0,0.1,20,0.023149292611203055,423,0.10835179854713581
124,0.1,0.1,4.0,1.0,2,0.023295780440868323,423,0.10838319005431213
125,0.1,0.1,4.0,1.0,5,0.023294662804941132,423,0.10838294983619844
126,0.1,0.1,4.0,1.0,10,0.023293335184040753,423,0.1083826644994303
127,0.1,0.1,4.0,1.0,20,0.023291608907396146,423,0.1083822935054204
128,0.1,1.0,0.01,0.001,2,1.9599700098057227,11,1.9599720098353048
129,0.1,1.0,0.01,0.001,5,1.9599700098057227,11,1.9599720098353048
130,0.1,1.0,0.01,0.001,10,1.9599700098057227,11,1.9599720098353048
131,0.1,1.0,0.01,0.001,20,1.9599700098057227,11,1.9599720098353048
132,0.1,1.0,0.01,0.1,2,1.9599700098057227,11,1.9599720098353048
133,0.1,1.0,0.01,0.1,5,1.9599700098057227,11,1.9599720098353048
134,0.1,1.0,0.01,0.1,10,1.9599700098057227,11,1.9599720098353048
135,0.1,1.0,0.01,0.1,20,1.9599700098057227,11,1.9599720098353048
136,0.1,1.0,0.01,0.1,2,1.9599700098057227,11,1.9599720098353048
137,0.1,1.0,0.01,0.1,5,1.9599700098057227,11,1.9599720098353048
138,0.1,1.0,0.01,0.1,10,1.9599700098057227,11,1.9599720098353048
139,0.1,1.0,0.01,0.1,20,1.9599700098057227,11,1.9599720098353048
140,0.1,1.0,0.01,1.0,2,1.9599700098057227,11,1.9599720098353048
141,0.1,1.0,0.01,1.0,5,1.9599700098057227,11,1.9599720098353048
142,0.1,1.0,0.01,1.0,10,1.9599700098057227,11,1.9599720098353048
143,0.1,1.0,0.01,1.0,20,1.9599700098057227,11,1.9599720098353048
144,0.1,1.0,0.1,0.001,2,4.666234496783118,11,4.66623533686084
145,0.1,1.0,0.1,0.001,5,4.666234496783118,11,4.66623533686084
146,0.1,1.0,0.1,0.001,10,4.666234496783118,11,4.66623533686084
147,0.1,1.0,0.1,0.001,20,4.666234496783118,11,4.66623533686084
148,0.1,1.0,0.1,0.1,2,4.666234496783118,11,4.66623533686084
149,0.1,1.0,0.1,0.1,5,4.666234496783118,11,4.66623533686084
150,0.1,1.0,0.1,0.1,10,4.666234496783118,11,4.66623533686084
151,0.1,1.0,0.1,0.1,20,4.666234496783118,11,4.66623533686084
152,0.1,1.0,0.1,0.1,2,4.666234496783118,11,4.66623533686084
153,0.1,1.0,0.1,0.1,5,4.666234496783118,11,4.66623533686084
154,0.1,1.0,0.1,0.1,10,4.666234496783118,11,4.66623533686084
155,0.1,1.0,0.1,0.1,20,4.666234496783118,11,4.66623533686084
156,0.1,1.0,0.1,1.0,2,4.666234496783118,11,4.66623533686084
157,0.1,1.0,0.1,1.0,5,4.666234496783118,11,4.66623533686084
158,0.1,1.0,0.1,1.0,10,4.666234496783118,11,4.66623533686084
159,0.1,1.0,0.1,1.0,20,4.666234496783118,11,4.66623533686084
160,0.1,1.0,2.0,0.001,2,0.04901119032390056,11,0.04909110690303901
161,0.1,1.0,2.0,0.001,5,0.0490105847995724,11,0.04909050236447043
162,0.1,1.0,2.0,0.001,10,0.04900610773421479,11,0.04908603258827777
163,0.1,1.0,2.0,0.001,20,0.04900539852012741,11,0.049085324528992426
164,0.1,1.0,2.0,0.1,2,0.04956765257489093,11,0.049646673421137606
165,0.1,1.0,2.0,0.1,5,0.04951261102087614,11,0.0495917195719667
166,0.1,1.0,2.0,0.1,10,0.04907570097763789,11,0.04915551267606237
167,0.1,1.0,2.0,0.1,20,0.04900539852012741,11,0.049085324528992426
168,0.1,1.0,2.0,0.1,2,0.04956765257489093,11,0.049646673421137606
169,0.1,1.0,2.0,0.1,5,0.04951261102087614,11,0.0495917195719667
170,0.1,1.0,2.0,0.1,10,0.04907570097763789,11,0.04915551267606237
171,0.1,1.0,2.0,0.1,20,0.04900539852012741,11,0.049085324528992426
172,0.1,1.0,2.0,1.0,2,0.05318112497032042,11,0.053254784321306176
173,0.1,1.0,2.0,1.0,5,0.05305685954009687,11,0.05313069117052373
174,0.1,1.0,2.0,1.0,10,0.049629916948488374,11,0.049708838814780755
175,0.1,1.0,2.0,1.0,20,0.04900539852012741,11,0.049085324528992426
176,0.1,1.0,4.0,0.001,2,0.06170431057111384,11,0.061767806688083654
177,0.1,1.0,4.0,0.001,5,0.061704527139617195,11,0.06176802303395953
178,0.1,1.0,4.0,0.001,10,0.06170436262993041,11,0.0617678586933848
179,0.1,1.0,4.0,0.001,20,0.06170415280262046,11,0.06176764908177366
180,0.1,1.0,4.0,0.1,2,0.06172003083878279,11,0.06178351079972955
181,0.1,1.0,4.0,0.1,5,0.061741636416410374,11,0.06180509418629027
182,0.1,1.0,4.0,0.1,10,0.06172517538719206,11,0.06178865006277141
183,0.1,1.0,4.0,0.1,20,0.06170415280262046,11,0.06176764908177366
184,0.1,1.0,4.0,0.1,2,0.06172003083878279,11,0.06178351079972955
185,0.1,1.0,4.0,0.1,5,0.061741636416410374,11,0.06180509418629027
186,0.1,1.0,4.0,0.1,10,0.06172517538719206,11,0.06178865006277141
187,0.1,1.0,4.0,0.1,20,0.06170415280262046,11,0.06176764908177366
188,0.1,1.0,4.0,1.0,2,0.06187203953562337,11,0.061935363697145925
189,0.1,1.0,4.0,1.0,5,0.06208344730514207,11,0.06214655605333535
190,0.1,1.0,4.0,1.0,10,0.061917996518663934,11,0.06198127372751611
191,0.1,1.0,4.0,1.0,20,0.06170415280262046,11,0.06176764908177366
192,0.5,0.01,0.01,0.001,2,0.016611914603274824,3177,0.7945236800793206
193,0.5,0.01,0.01,0.001,5,0.017156136285284118,3177,0.794535244977993
194,0.5,0.01,0.01,0.001,10,0.017189087003096116,3177,0.7945359571548666
195,0.5,0.01,0.01,0.001,20,0.01716068356125239,3177,0.7945353431788226
196,0.5,0.01,0.01,0.1,2,0.014664581974153301,3177,0.7944853506921803
197,0.5,0.01,0.01,0.1,5,0.014713563887887443,3177,0.7944862563079886
198,0.5,0.01,0.01,0.1,10,0.012864397209826675,3177,0.7944541618089569
199,0.5,0.01,0.01,0.1,20,0.2080404341088895,3177,0.8211411235130142
200,0.5,0.01,0.01,0.1,2,0.014664581974153301,3177,0.7944853506921803
201,0.5,0.01,0.01,0.1,5,0.014713563887887443,3177,0.7944862563079886
202,0.5,0.01,0.01,0.1,10,0.012864397209826675,3177,0.7944541618089569
203,0.5,0.01,0.01,0.1,20,0.2080404341088895,3177,0.8211411235130142
204,0.5,0.01,0.01,1.0,2,0.5682175752920534,3177,0.9766591705251021
205,0.5,0.01,0.01,1.0,5,0.06461325481690808,3177,0.796973522269112
206,0.5,0.01,0.01,1.0,10,0.28019660507475025,3177,0.8423194524617222
207,0.5,0.01,0.01,1.0,20,0.4132830637199215,3177,0.8954299599956016
208,0.5,0.01,0.1,0.001,2,0.010571317573302432,3177,0.7944203391500217
209,0.5,0.01,0.1,0.001,5,0.010805611180844577,3177,0.7944234914282128
210,0.5,0.01,0.1,0.001,10,0.011407040176157242,3177,0.7944318995770377
211,0.5,0.01,0.1,0.001,20,0.012704544192469224,3177,0.7944515894270326
212,0.5,0.01,0.1,0.1,2,0.015140564709217322,3177,0.7944942788967797
213,0.5,0.01,0.1,0.1,5,0.014942543514376419,3177,0.7944905299037107
214,0.5,0.01,0.1,0.1,10,0.01650346905206987,3177,0.794521420095615
215,0.5,0.01,0.1,0.1,20,0.014040479277102159,3177,0.7944740760769546
216,0.5,0.01,0.1,0.1,2,0.015140564709217322,3177,0.7944942788967797
217,0.5,0.01,0.1,0.1,5,0.014942543514376419,3177,0.7944905299037107
218,0.5,0.01,0.1,0.1,10,0.01650346905206987,3177,0.794521420095615
219,0.5,0.01,0.1,0.1,20,0.014040479277102159,3177,0.7944740760769546
220,0.5,0.01,0.1,1.0,2,0.007485242133176029,3177,0.7943852663221997
221,0.5,0.01,0.1,1.0,5,0.033044106886645344,3177,0.7950370025979521
222,0.5,0.01,0.1,1.0,10,0.42947934622641465,3177,0.9030196184663258
223,0.5,0.01,0.1,1.0,20,0.014515109591735784,3177,0.7944826057922604
224,0.5,0.01,2.0,0.001,2,0.011949964110720423,3177,0.7944398807601791
225,0.5,0.01,2.0,0.001,5,0.011949973608107404,3177,0.7944398809030387
226,0.5,0.01,2.0,0.001,10,0.011949982138034524,3177,0.7944398810313461
227,0.5,0.01,2.0,0.001,20,0.011950000246849458,3177,0.7944398813037395
228,0.5,0.01,2.0,0.1,2,0.011837366342684333,3177,0.794438195042214
229,0.5,0.01,2.0,0.1,5,0.01183832166045896,3177,0.7944382092773085
230,0.5,0.01,2.0,0.1,10,0.011839182804739294,3177,0.7944382221101173
231,0.5,0.01,2.0,0.1,20,0.011840999744077539,3177,0.7944382491892867
232,0.5,0.01,2.0,0.1,2,0.011837366342684333,3177,0.794438195042214
233,0.5,0.01,2.0,0.1,5,0.01183832166045896,3177,0.7944382092773085
234,0.5,0.01,2.0,0.1,10,0.011839182804739294,3177,0.7944382221101173
235,0.5,0.01,2.0,0.1,20,0.011840999744077539,3177,0.7944382491892867
236,0.5,0.01,2.0,1.0,2,0.012383080049097439,3177,0.7944465137260672
237,0.5,0.01,2.0,1.0,5,0.012391671291120742,3177,0.7944466476846556
238,0.5,0.01,2.0,1.0,10,0.012399783705652808,3177,0.794446774262409
239,0.5,0.01,2.0,1.0,20,0.012415801210488343,3177,0.7944470244262347
240,0.5,0.01,4.0,0.001,2,0.06752854728416816,3177,0.797215169949939
241,0.5,0.01,4.0,0.001,5,0.06752855347515686,3177,0.7972151704743501
242,0.5,0.01,4.0,0.001,10,0.06752855657754714,3177,0.7972151707371399
243,0.5,0.01,4.0,0.001,20,0.06752856469644805,3177,0.7972151714248559
244,0.5,0.01,4.0,0.1,2,0.06718624026796907,3177,0.7971862476117769
245,0.5,0.01,4.0,0.1,5,0.06718685580738065,3177,0.7971862994891983
246,0.5,0.01,4.0,0.1,10,0.06718716426532975,3177,0.7971863254860914
247,0.5,0.01,4.0,0.1,20,0.0671879714622035,3177,0.7971863935173542
248,0.5,0.01,4.0,0.1,2,0.06718624026796907,3177,0.7971862476117769
249,0.5,0.01,4.0,0.1,5,0.06718685580738065,3177,0.7971862994891983
250,0.5,0.01,4.0,0.1,10,0.06718716426532975,3177,0.7971863254860914
251,0.5,0.01,4.0,0.1,20,0.0671879714622035,3177,0.7971863935173542
252,0.5,0.01,4.0,1.0,2,0.06421412818492252,3177,0.7969412630542791
253,0.5,0.01,4.0,1.0,5,0.06421995925701961,3177,0.7969417329183943
254,0.5,0.01,4.0,1.0,10,0.06422288157146652,3177,0.7969419684125957
255,0.5,0.01,4.0,1.0,20,0.0642305262711155,3177,0.7969425845097402
256,0.5,0.1,0.01,0.001,2,1.8929753322310685,423,1.8959324436633613
257,0.5,0.1,0.01,0.001,5,1.8929753322310685,423,1.8959324436633613
258,0.5,0.1,0.01,0.001,10,1.8929753322310685,423,1.8959324436633613
259,0.5,0.1,0.01,0.001,20,1.8929753322310685,423,1.8959324436633613
260,0.5,0.1,0.01,0.1,2,1.8929753322310685,423,1.8959324436633613
261,0.5,0.1,0.01,0.1,5,1.8929753322310685,423,1.8959324436633613
262,0.5,0.1,0.01,0.1,10,1.8929753322310685,423,1.8959324436633613
263,0.5,0.1,0.01,0.1,20,1.8929753322310685,423,1.8959324436633613
264,0.5,0.1,0.01,0.1,2,1.8929753322310685,423,1.8959324436633613
265,0.5,0.1,0.01,0.1,5,1.8929753322310685,423,1.8959324436633613
266,0.5,0.1,0.01,0.1,10,1.8929753322310685,423,1.8959324436633613
267,0.5,0.1,0.01,0.1,20,1.8929753322310685,423,1.8959324436633613
268,0.5,0.1,0.01,1.0,2,1.8929753322310687,423,1.8959324436633613
269,0.5,0.1,0.01,1.0,5,1.8929753322310687,423,1.8959324436633613
270,0.5,0.1,0.01,1.0,10,1.8929753322310687,423,1.8959324436633613
271,0.5,0.1,0.01,1.0,20,1.8929753322310687,423,1.8959324436633613
272,0.5,0.1,0.1,0.001,2,0.011416227258271593,423,0.10646385651859744
273,0.5,0.1,0.1,0.001,5,0.011521343456779737,423,0.10647517952578939
274,0.5,0.1,0.1,0.001,10,0.01181045550945797,423,0.10650685123193196
275,0.5,0.1,0.1,0.001,20,0.013080672346686601,423,0.10665517563175905
276,0.5,0.1,0.1,0.1,2,0.015568733145103828,423,0.10698882162050134
277,0.5,0.1,0.1,0.1,5,0.01586995341826887,423,0.10703306928934639
278,0.5,0.1,0.1,0.1,10,0.016386860181449078,423,0.10711093168582915
279,0.5,0.1,0.1,0.1,20,0.012974933596149443,423,0.10664225898687858
280,0.5,0.1,0.1,0.1,2,0.015568733145103828,423,0.10698882162050134
281,0.5,0.1,0.1,0.1,5,0.01586995341826887,423,0.10703306928934639
282,0.5,0.1,0.1,0.1,10,0.016386860181449078,423,0.10711093168582915
283,0.5,0.1,0.1,0.1,20,0.012974933596149443,423,0.10664225898687858
284,0.5,0.1,0.1,1.0,2,0.18654568414044465,423,0.2144842995918968
285,0.5,0.1,0.1,1.0,5,0.06127555639230557,423,0.12230664867940182
286,0.5,0.1,0.1,1.0,10,0.45443099526318653,423,0.4665959193519488
287,0.5,0.1,0.1,1.0,20,0.3119965820903451,423,0.32946333595114563
288,0.5,0.1,2.0,0.001,2,0.011846507820231519,423,0.1065108550690248
289,0.5,0.1,2.0,0.001,5,0.01184651696135789,423,0.10651085608573306
290,0.5,0.1,2.0,0.001,10,0.01184652586789205,423,0.1065108570763499
291,0.5,0.1,2.0,0.001,20,0.011846558750594826,423,0.10651086073368901
292,0.5,0.1,2.0,0.1,2,0.011746902409526146,423,0.10649982261120874
293,0.5,0.1,2.0,0.1,5,0.011747820392727542,423,0.10649992386842248
294,0.5,0.1,2.0,0.1,10,0.01174869182330173,423,0.10650001999792731
295,0.5,0.1,2.0,0.1,20,0.011751243145004883,423,0.10650030148057339
296,0.5,0.1,2.0,0.1,2,0.011746902409526146,423,0.10649982261120874
297,0.5,0.1,2.0,0.1,5,0.011747820392727542,423,0.10649992386842248
298,0.5,0.1,2.0,0.1,10,0.01174869182330173,423,0.10650001999792731
299,0.5,0.1,2.0,0.1,20,0.011751243145004883,423,0.10650030148057339
300,0.5,0.1,2.0,1.0,2,0.012850261797095003,423,0.10662716224421373
301,0.5,0.1,2.0,1.0,5,0.012857890120464935,423,0.10662808184690349
302,0.5,0.1,2.0,1.0,10,0.012862622891012579,423,0.10662865265788742
303,0.5,0.1,2.0,1.0,20,0.012796444081345601,423,0.10662068974231505
304,0.5,0.1,4.0,0.001,2,0.0652560381828859,423,0.12434859476216956
305,0.5,0.1,4.0,0.001,5,0.06525604433709462,423,0.12434859799179425
306,0.5,0.1,4.0,0.001,10,0.06525604864819991,423,0.12434860025418956
307,0.5,0.1,4.0,0.001,20,0.0652560685320025,423,0.12434861068887502
308,0.5,0.1,4.0,0.1,2,0.06476491367828056,423,0.1240915651595834
309,0.5,0.1,4.0,0.1,5,0.06476552519280401,423,0.12409188431762865
310,0.5,0.1,4.0,0.1,10,0.06476595229637909,423,0.12409210723030233
311,0.5,0.1,4.0,0.1,20,0.06476790196964376,423,0.12409312481176943
312,0.5,0.1,4.0,0.1,2,0.06476491367828056,423,0.1240915651595834
313,0.5,0.1,4.0,0.1,5,0.06476552519280401,423,0.12409188431762865
314,0.5,0.1,4.0,0.1,10,0.06476595229637909,423,0.12409210723030233
315,0.5,0.1,4.0,0.1,20,0.06476790196964376,423,0.12409312481176943
316,0.5,0.1,4.0,1.0,2,0.06062258761488459,423,0.12198082074295269
317,0.5,0.1,4.0,1.0,5,0.06062834828304751,423,0.12198368380865741
318,0.5,0.1,4.0,1.0,10,0.0606322580262615,423,0.12198562707697637
319,0.5,0.1,4.0,1.0,20,0.06064830680459264,423,0.12199360482526941
320,0.5,1.0,0.01,0.001,2,18.920623677868697,11,18.920623885050027
321,0.5,1.0,0.01,0.001,5,18.920623677868697,11,18.920623885050027
322,0.5,1.0,0.01,0.001,10,18.920623677868697,11,18.920623885050027
323,0.5,1.0,0.01,0.001,20,18.920623677868697,11,18.920623885050027
324,0.5,1.0,0.01,0.1,2,18.920623677868697,11,18.920623885050027
325,0.5,1.0,0.01,0.1,5,18.920623677868697,11,18.920623885050027
326,0.5,1.0,0.01,0.1,10,18.920623677868697,11,18.920623885050027
327,0.5,1.0,0.01,0.1,20,18.920623677868697,11,18.920623885050027
328,0.5,1.0,0.01,0.1,2,18.920623677868697,11,18.920623885050027
329,0.5,1.0,0.01,0.1,5,18.920623677868697,11,18.920623885050027
330,0.5,1.0,0.01,0.1,10,18.920623677868697,11,18.920623885050027
331,0.5,1.0,0.01,0.1,20,18.920623677868697,11,18.920623885050027
332,0.5,1.0,0.01,1.0,2,18.920623677868697,11,18.920623885050027
333,0.5,1.0,0.01,1.0,5,18.920623677868697,11,18.920623885050027
334,0.5,1.0,0.01,1.0,10,18.920623677868697,11,18.920623885050027
335,0.5,1.0,0.01,1.0,20,18.920623677868697,11,18.920623885050027
336,0.5,1.0,0.1,0.001,2,11.0482368845348,11,11.048237239342537
337,0.5,1.0,0.1,0.001,5,11.0482368845348,11,11.048237239342537
338,0.5,1.0,0.1,0.001,10,11.0482368845348,11,11.048237239342537
339,0.5,1.0,0.1,0.001,20,11.0482368845348,11,11.048237239342537
340,0.5,1.0,0.1,0.1,2,11.0482368845348,11,11.048237239342537
341,0.5,1.0,0.1,0.1,5,11.0482368845348,11,11.048237239342537
342,0.5,1.0,0.1,0.1,10,11.0482368845348,11,11.048237239342537
343,0.5,1.0,0.1,0.1,20,11.0482368845348,11,11.048237239342537
344,0.5,1.0,0.1,0.1,2,11.0482368845348,11,11.048237239342537
345,0.5,1.0,0.1,0.1,5,11.0482368845348,11,11.048237239342537
