,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,mean_CB,mean_TMSE
224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247870319455279,12.138184932815006,12.107166405534366,12.193304527181253,12.325070279823867,12.396388230862126,12.37036611698791,12.271417552311114,12.15593180076182,1.0,12.245077796192527
225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247869086264323,12.138186594873593,12.10716813736379,12.193305908462492,12.325071014090797,12.396388132142024,12.370365206848344,12.271416021234673,12.155933368456024,1.0,12.245078163304006
226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247867689048972,12.138188294384559,12.107169731721788,12.193306989890882,12.325071332797938,12.396387584559443,12.370363910378698,12.271414237767189,12.155935002890326,1.0,12.245078308159979
227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866186916253,12.13818994444382,12.107171100278924,12.193307702857402,12.325071201969244,12.39638659843102,12.370362280398306,12.271412285641134,12.15593662167248,1.0,12.245078213623177
228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247864669444903,12.138191457353573,12.10717216287646,12.193307995057287,12.325070609799678,12.396385207681336,12.370360389316284,12.271410260281131,12.15593814004028,1.0,12.245077876872324
229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786320732201,12.138192749099495,12.107172851949153,12.193307833884418,12.3250695682019,12.396383468906292,12.370358325880158,12.271408264131665,12.155939475139657,1.0,12.245077304946085
230,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247861880444256,12.138193743787568,12.10717311648264,12.193307208943557,12.325068113127983,12.396381459160029,12.370356190982516,12.271406401578286,12.155940550342182,1.0,12.245076518316559
231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247860758992209,12.138194377828482,12.107172925290547,12.193306133504448,12.325066303605807,12.396379272576766,12.370354092763513,12.271404773721118,12.155941299397137,1.0,12.245075548631114
232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247859913478512,12.138194603660283,12.107172269416937,12.193304644775628,12.325064219511304,12.39637701600821,12.370352141270033,12.271403473242751,12.155941670214366,1.0,12.245074439064224
233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247859396697558,12.138194392809783,12.107171163503955,12.193302802941517,12.325061958174032,12.396374803904532,12.370350442934678,12.27140257959008,12.155941628080644,1.0,12.245073240959641
234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24785924661343,12.138193738114127,12.107169646013201,12.193300688976558,12.325059629976016,12.396372752693113,12.370349095127814,12.271402154666614,12.155941158127769,1.0,12.245072012256518
235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247859487789308,12.138192654955846,12.10716777824775,12.193298401315731,12.325057353149239,12.396370974919096,12.370348181020209,12.271402239211575,12.155940266897469,1.0,12.245070815278469
236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247860118601533,12.138191181410274,12.107165642183205,12.193296051515341,12.325055248006738,12.396369573412807,12.370347764977957,12.271402850022996,12.155938982887738,1.0,12.24506971255762
237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247861131194703,12.138189377258238,12.107163337173677,12.193293759080333,12.325053430861928,12.396368635746642,12.370347888695402,12.271403978162107,12.155937356014755,1.0,12.245068766020866
238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247862481001732,12.138187321872376,12.107160975647425,12.1932916456675,12.32505200790721,12.396368229240325,12.370348568253114,12.271405588252156,12.15593545597866,1.0,12.245068030424498
239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786411388255,12.138185111037956,12.107158677947341,12.19328982890453,12.325051069338583,12.396368396765531,12.37034979226315,12.271407618956347,12.155933369573955,1.0,12.24506755318555
240,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786596485159,12.138182852813543,12.107156566508129,12.193288416097241,12.325050684026328,12.396369153583066,12.37035152123027,12.27140998468685,12.15593119703144,1.0,12.245067371203163
241,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247867961533107,12.138180662574891,12.107154759600785,12.193287498132554,12.325050895035261,12.39637048541318,12.370353688216026,12.27141257856145,12.155929047517313,1.0,12.245067508509399
242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247869993685036,12.13817865742213,12.107153364920034,12.19328714391566,12.325051716281862,12.396372347889715,12.370356200845865,12.271415276585499,12.155927033949954,1.0,12.24506797061064
243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247871957117422,12.138176950169917,12.107152473339257,12.19328739569459,12.325053130572833,12.396374667485166,12.370358944651272,12.271417942990848,12.155925267331286,1.0,12.245068747705844
244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247873749154383,12.138175643187413,12.107152153200378,12.193288265610567,12.325055089198576,12.396377343923787,12.370361787691287,12.271420436604199,12.155923850832089,1.0,12.245069813266964
245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247875257271506,12.138174822405446,12.107152445527854,12.193289733758439,12.325057513163301,12.39638025403197,12.370364586348257,12.271422618039015,12.15592287391859,1.0,12.245071122718265
246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247876390269084,12.138174551852094,12.10715336053996,12.193291747948928,12.325060296034119,12.396383256915815,12.370367192135008,12.271424357406495,12.155922406853563,1.0,12.245072617772784
247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24787707688943,12.138174869099007,12.107154875767288,12.193294225243621,12.325063308300432,12.396386200304052,12.370369459278068,12.271425542130958,12.155922495935402,1.0,12.245074228105361
248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247877269277787,12.138175781982486,12.107156935978633,12.193297055205882,12.325066403063396,12.396388927844468,12.370371252751248,12.271426084353097,12.155923159837162,1.0,12.245075874477127
249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247876929559013,12.138177266898783,12.107159454973289,12.193300104697705,12.325069422825507,12.396391287083627,12.370372456332891,12.271425927339527,12.155924387362525,1.0,12.245077470785873
250,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247876046693204,12.138179268861075,12.107162319150861,12.193303223971531,12.325072207115124,12.396393137786964,12.370372980166733,12.271425050318301,12.155926136844267,1.0,12.245078930100895
251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247874651711491,12.13818170336448,12.107165392642354,12.193306253761264,12.325074600646142,12.396394360172229,12.370372767248782,12.271423471247445,12.155928337283513,1.0,12.245080170897522
252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247872797532013,12.138184459958945,12.107168523699906,12.193309033059634,12.32507646166737,12.396394862549682,12.370371798269513,12.271421247195729,12.155930891186049,1.0,12.24508111945765
253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247870567640744,12.13818740730575,12.107171552002608,12.193311407261394,12.325077670096897,12.396394587813909,12.370370094331086,12.271418472248182,12.155933678921752,1.0,12.24508171529137
254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247868061633135,12.13819039941131,12.107174316532523,12.193313236335785,12.325078134975938,12.396393518242785,12.37036771723205,12.271415273097844,12.155936564337475,1.0,12.245081913533205
255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247865402008193,12.13819328269677,12.107176663686655,12.193314402659343,12.325077800738308,12.396391678148461,12.370364767241728,12.271411802699626,12.155939401303238,1.0,12.24508168902026
256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247862724672277,12.138195903563792,12.107178455295893,12.193314818099209,12.325076651803833,12.39638913409161,12.370361378529005,12.271408232500262,12.155942040861405,1.0,12.245081037713033
257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247860169497116,12.138198116133186,12.107179576208829,12.193314429908853,12.325074715085815,12.396385992589087,12.370357712615485,12.271404743802973,12.155944338661548,1.0,12.245079977166988
258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247857872126506,12.138199789844188,12.107179941072081,12.193313225010543,12.32507206015398,12.396382395472779,12.370353950352234,12.271401518787115,12.155946162377447,1.0,12.245078546132987
259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247855951383048,12.138200816594809,12.10717949991895,12.193311232309968,12.325068796991069,12.396378513245704,12.370350282958611,12.271398731615216,12.155947398802086,1.0,12.245076802646606
260,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247854522967565,12.138201117082588,12.107178242191056,12.19330852281993,12.325065071481909,12.396374536895765,12.370346902625062,12.271396539962234,12.155947960299441,1.0,12.245074824036173
261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247853670795141,12.138200645990604,12.107176198881756,12.193305207538602,12.325061058934184,12.396370668658564,12.37034399310442,12.271395077227986,12.155947790272299,1.0,12.245072701267063
262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247853466115375,12.138199395677661,12.107173442606177,12.193301433195437,12.325056956020621,12.396367112188152,12.370341720638608,12.271394445656753,12.155946867305934,1.0,12.245070537711635
263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247853945206987,12.13819739809285,12.107170085549026,12.193297376104724,12.325052971551317,12.39636406253679,12.37034022551881,12.27139471058214,12.155945207688669,1.0,12.245068442536814
264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247855111013482,12.138194724741975,12.107166275382836,12.193293234430762,12.325049316458466,12.396361696302002,12.370339614565532,12.271395896019394,12.155942866098934,1.0,12.245066526112602
265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247856931261083,12.138191484666349,12.107162189350067,12.193289219175062,12.325046193346365,12.396360162294748,12.370339954826393,12.271397981820428,12.155939934371458,1.0,12.245064894567996
266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24785934821155,12.13818782051992,12.10715802674701,12.193285544178494,12.325043785965972,12.39635957311533,12.370341268797542,12.27140090257587,12.155936538383594,1.0,12.245063645388367
267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247862270494021,12.138183902916653,12.107154000046995,12.193282415434453,12.32504224903117,12.396359998065916,12.370343531453573,12.271404548397372,12.1559328332035,1.0,12.245062861004849
268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247865575401,12.138179923255102,12.10715032489256,12.19328002006981,12.325041698887185,12.39636145784325,12.370346669309528,12.271408767658968,12.15592899669457,1.0,12.245062603779107
269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247869107226254,12.138176085224629,12.107147209217716,12.193278515474026,12.325042205626398,12.396363921409229,12.370350561646596,12.271413371737804,12.155925221778334,1.0,12.245062911037886
270,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247872698777973,12.138172595195815,12.107144841863674,12.193278019212649,12.325043787269033,12.396367305321577,12.370355043936271,12.271418141779805,12.155921707550611,1.0,12.245063793434156
271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247876164223431,12.138169651738998,12.107143381223436,12.193278600487337,12.325046406545482,12.396371475642205,12.3703599134263,12.271422837508867,12.155918649464592,1.0,12.245065231140073
272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247879312118666,12.138167434629159,12.107142944648398,12.193280273931368,12.325049970627148,12.396376252371137,12.370364936820035,12.271427208058578,12.155916228876011,1.0,12.2450671735645
273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247881949968837,12.138166093874906,12.107143599500365,12.193282996409218,12.325054333890057,12.396381416227706,12.370369859975575,12.27143100468282,12.155914602396638,1.0,12.245069539658457
274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247883908887989,12.138165739508672,12.107145356755675,12.193286667219795,12.325059303529516,12.3963867175469,12.370374419528316,12.271433994960498,12.15591389169389,1.0,12.24507222218125
275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247885064009829,12.13816643301966,12.107148167913602,12.193291131739393,12.32506464765009,12.39639188706723,12.370378356242552,12.271435977759047,12.15591417454202,1.0,12.245075093327047
276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247885307679999,12.138168181324643,12.107151925632035,12.193296188178246,12.325070105380115,12.396396648405911,12.370381429682164,12.27143679782998,12.155915477998587,1.0,12.245078006901299
277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247884590884548,12.13817093400536,12.107156468078593,12.193301596866489,12.325075398597935,12.396400731975081,12.37038343346086,12.271436358599624,12.155917774488007,1.0,12.245080809661832
278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247882914108185,12.138174584204787,12.107161586558469,12.193307091395901,12.325080244944624,12.396403889930921,12.370384209957408,12.271434631626795,12.155920981308075,1.0,12.245083348226128
279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247880329634043,12.138178973137315,12.10716703568271,12.193312391019452,12.325084371841577,12.39640591145888,12.37038366308343,12.271431661425218,12.155924963680906,1.0,12.245085477884835
280,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24787694614036,12.138183897747167,12.107172545247035,12.193317213874327,12.325087531149647,12.396406637346791,12.370381767611182,12.271427564897426,12.15592954104553,1.0,12.245087071673273
281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247872926228029,12.138189120761362,12.107177833096957,12.193321290729433,12.32508951387718,12.39640597250988,12.370378573803237,12.271422525387642,12.155934495952975,1.0,12.245088028038522
282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247868455060122,12.13819438230224,12.107182618472796,12.19332437896141,12.325090164025905,12.396403895051936,12.37037420663783,12.271416782133114,12.155939584767687,1.0,12.245088274157006
283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247863757758218,12.138199412338981,12.107186635525707,12.193326276296936,12.325089390385221,12.396400460676082,12.370368859676113,12.271410616456647,12.155944549423982,1.0,12.245087773170876
284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247859070622715,12.138203943481244,12.107189646755932,12.19332683357687,12.32508717499761,12.396395801797912,12.370362784365886,12.271404336249109,12.155949129674925,1.0,12.245086524613576
285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247854635215065,12.138207723820562,12.107191456001699,12.193325965531002,12.325083577226323,12.396390121441124,12.370356276102832,12.271398260121536,12.155953075487176,1.0,12.245084565660813
286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247850686445688,12.13821052959126,12.107191920353348,12.193323658456018,12.325078732861387,12.39638368270203,12.370349658533856,12.271392702180352,12.155956159356755,1.0,12.245081970053409
287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.2478474311047,12.138212177313198,12.107190960114746,12.193319973871027,12.325072848375628,12.396376795036895,12.370343267385413,12.271387957891513,12.155958188276577,1.0,12.245078844374412
288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247845052612574,12.13821253484405,12.10718856583815,12.193315047683349,12.325066191076097,12.396369798724876,12.370337434666048,12.271384291137299,12.155959014893115,1.0,12.245075325719506
289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247843705050268,12.13821153053811,12.107184801624886,12.193309085003419,12.325059076274135,12.396363048607837,12.370332473633688,12.271381922437758,12.15595854714792,1.0,12.245071576702001
290,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24784349093891,12.138209159627795,12.107179804305797,12.193302351288832,12.325051852605748,12.396356897764722,12.370328664622644,12.271381018399504,12.15595675555199,1.0,12.245067777233995
291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247844458974065,12.138205487108475,12.107173778661684,12.193295160769912,12.325044886318619,12.396351681369408,12.370326241785532,12.27138168266594,12.155953677306302,1.0,12.24506411721777
292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247846619964022,12.138200646804796,12.107166989304806,12.193287863020227,12.325038544893692,12.396347700799048,12.370325380991279,12.27138394883365,12.155949416790959,1.0,12.245060790155831
293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247849916797888,12.138194836796078,12.107159750028117,12.19328082816152,12.325033180037535,12.396345208180337,12.370326189400984,12.271387775851412,12.155944142412872,1.0,12.245057980851861
294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24785424677794,12.138188311782447,12.107152411267629,12.19327443075389,12.325029110061854,12.396344391915175,12.370328697451718,12.271393046289687,12.15593808025204,1.0,12.245055858505822
295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24785944386454,12.13818137310956,12.107145345916585,12.193269032187493,12.325026602008704,12.39634536413304,12.370332853980592,12.27139956761664,12.155931505190843,1.0,12.245054565334222
296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247865299144927,12.138174356983022,12.107138933317533,12.193264961552291,12.325025854462897,12.396348151258376,12.37033852498115,12.271407076379775,12.155924730145571,1.0,12.245054209802838
297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24787154858614,12.138167621006444,12.107133541114534,12.193262495537748,12.325026982566488,12.396352688794074,12.370345496084814,12.2714152451273,12.155918093691097,1.0,12.245054856945405
298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247877894583112,12.138161528804476,12.10712950495224,12.193261838728672,12.325030007029609,12.396358820977055,12.370353478482519,12.271423692097626,12.15591194596946,1.0,12.245056523513863
299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247884013789799,12.138156432404237,12.10712710675341,12.193263106397376,12.325034848714841,12.396366305291462,12.370362117846511,12.27143199410004,12.155906632557032,1.0,12.245059173094967
300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247889555227923,12.138152652402942,12.10712655327431,12.193266312195995,12.325041329638443,12.396374821191811,12.370371005992773,12.271439703380544,12.155902476135141,1.0,12.245062712159987
301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247894188001101,12.138150456721112,12.107127957462858,12.193271362785868,12.325049180186083,12.396383982076495,12.370379695477281,12.271446369294187,12.155899756413232,1.0,12.24506699426869
302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24789759625768,12.138150039703044,12.107131325437408,12.193278060398233,12.325058051361081,12.39639334972483,12.370387717789107,12.271451565014777,12.15589868964416,1.0,12.24507182170337
303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247899522365879,12.138151504115731,12.107136551406814,12.193286112884973,12.325067530372651,12.396402450996984,12.37039460592675,12.271454918241863,12.155899409937438,1.0,12.245076956249896
304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247899782970894,12.138154848838424,12.107143421578916,12.19329514949142,12.325077158059557,12.396410797278428,12.3703999216158,12.271456143171838,12.155901955044913,1.0,12.245082130894465
305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247898283921327,12.138159964486581,12.10715162639845,12.1933047398898,12.32508644744199,12.396417907483599,12.370403286175716,12.271455069453625,12.155906259067415,1.0,12.245087064924276
306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247895047134309,12.138166637911572,12.107160778905405,12.193314414242266,12.325094903692557,12.396423335045684,12.370404412347062,12.27145166315746,12.1559121535315,1.0,12.245091482885313
307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247890199785232,12.138174564814214,12.107170436212646,12.19332368309932,12.325102046452862,12.39642669812019,12.370403132845068,12.271446035491953,12.155919376738165,1.0,12.245095130395518
308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24788397526165,12.138183368195648,12.107180121388424,12.193332057270268,12.325107435237607,12.396427710516228,12.370399420739096,12.27143843717094,12.155927589690139,1.0,12.245097790607778
309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247876684651805,12.138192619628363,12.107189344243961,12.193339068743942,12.325110697546346,12.396426209283327,12.370393397514828,12.271429239379726,12.155936395856765,1.0,12.245099295205454
310,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247868691003717,12.138201860660109,12.107197621079877,12.193344293752718,12.325111557571601,12.396422174193894,12.37038532689216,12.271418905159248,12.155945361956496,1.0,12.245099532474425
311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247860403417025,12.138210622891755,12.107204494575718,12.193347378029422,12.325109861749127,12.396415735132543,12.370375595528664,12.271407956632986,12.155954037839443,1.0,12.245098453977407
312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247852236517824,12.138218446804606,12.107209555136201,12.193348062570635,12.325105596661702,12.396407165651633,12.37036468454014,12.271396943275791,12.155961974999906,1.0,12.245096074017603
313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247844603615434,12.138224900508728,12.107212464010136,12.193346206542387,12.325098895562183,12.396396864009546,12.37035313722685,12.27138641460267,12.155968744540532,1.0,12.24509247006872
314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247837889654702,12.138229599695306,12.10721297677429,12.193341803202248,12.325090032022098,12.396385325721425,12.370341527973029,12.27137689814278,12.155973955910353,1.0,12.24508777878847
315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247832431182662,12.138232229104501,12.107210964110783,12.193334985447791,12.325079402215897,12.396373112903625,12.370330435295841,12.271368881451208,12.155977277172333,1.0,12.245082190987183
316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247828528909494,12.138232564177892,12.107206426069762,12.193326019799747,12.325067499902797,12.396360824982757,12.370320419438661,12.271362795964933,12.155978456139799,1.0,12.245075948376202
317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247826423642728,12.138230490015271,12.107199496759224,12.19331529051246,12.325054889122761,12.396349073073912,12.370312002875586,12.2713590008951,12.155977340091763,1.0,12.245069334109868
318,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247826286749536,12.13822601412054,12.107190438560446,12.193303277814568,12.325042178530364,12.396338457620928,12.370305651389351,12.271357766673908,12.155973890749337,1.0,12.245062662467666
319,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247828205842335,12.138219270204337,12.10717962770961,12.193290534878658,12.325029998684506,12.396329546980228,12.370301754120929,12.271359259039974,12.155968191412677,1.0,12.245056265430362
320,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247832181529988,12.13821051238678,12.10716753514223,12.193277666627806,12.325018980765531,12.39632285431758,12.370300602687278,12.27136352593161,12.155960444754182,1.0,12.245050478238108
321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247838119691277,12.138200101692533,12.107154706769743,12.193265310582724,12.32500973347281,12.396318811529238,12.370302371312171,12.271370489458482,12.155950962186395,1.0,12.245045622966153
322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24784584178759,12.13818848853855,12.107141745570322,12.193254117051854,12.325002815093093,12.396317741269264,12.37030710108488,12.271379944219852,12.155940147883577,1.0,12.245041993610998
323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247855075298007,12.138176194982561,12.107129294814776,12.1932447245254,12.32499869989328,12.396319830549217,12.370314691372323,12.271391561506242,12.155928481312335,1.0,12.245039839361572
324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786546588275,12.138163798642944,12.107118018910384,12.193237726977276,12.324997741268538,12.396325110726861,12.370324899947496,12.271404897297094,12.155916500994397,1.0,12.245039351183081
325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247876565732764,12.138151917243471,12.10710857720545,12.193233632782437,12.325000137185297,12.396333448275568,12.37033735105278,12.271419401473503,12.155904789626025,1.0,12.24504064673081
326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24788786218446,12.138141190130863,12.107101587434272,12.193232819130106,12.325005905049231,12.396344548403315,12.370351548447397,12.271434426984811,12.155893957859853,1.0,12.245043760624924
327,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24789878843767,12.138132252238798,12.107097579083083,12.193235489620657,12.325014872221288,12.396357970085797,12.370366889745442,12.27144924065817,12.15588462245632,1.0,12.24504863383858
328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247908718546146,12.138125697504051,12.10709694170743,12.193241644524692,12.325026684856825,12.39637314787647,12.370382679827223,12.271463040706154,12.155877375089021,1.0,12.245055103404223
329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247917018340358,12.13812203240222,12.107099877434306,12.193251071728874,12.325040832593997,12.396389414658643,12.370398144524925,12.271474987909155,12.155872740921847,1.0,12.24506290227937
330,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24792307584671,12.138121624937892,12.107106368700839,12.193263361527533,12.325056681985,12.396406021311819,12.370412449680764,12.271484256213894,12.155871130361648,1.0,12.245071663396233
331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24792636095563,12.138124658433435,12.107116170341099,12.193277941541261,12.325073509800818,12.396422153615518,12.370424732936476,12.271490103391258,12.155872791683723,1.0,12.245080935855468
332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247926506825774,12.13813110103578,12.107128829286891,12.193294121964813,12.325090529717409,12.396436951671184,12.37043415440718,12.27149195436923,12.15587777481092,1.0,12.245090213787684
333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247923356682385,12.138140699703545,12.107143727083121,12.193311139112485,12.325106911628875,12.396449540100303,12.37043996708173,12.271489481623453,12.155885915903891,1.0,12.245098970991087
334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247916994668334,12.138153001482406,12.107160133444511,12.193328188340978,12.325121799283798,12.396459076233958,12.370441599492857,12.271482662453225,12.15589684799284,1.0,12.245106700376986
335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247907735487834,12.138167396874096,12.107177256688027,12.193344444685536,12.32513433587564,12.396464817906253,12.370438734833892,12.271471795521325,12.155910035634584,1.0,12.24511295038969
336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247896105329465,12.138183173367239,12.107194280640151,12.193359077501878,12.325143706369436,12.396466203694658,12.370431366263347,12.27145746945289,12.155924824223744,1.0,12.245117356315868
