,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,CB_9,CB_10,CB_11,CB_12,CB_13,CB_14,CB_15,CB_16,CB_17,CB_18,CB_19,CB_20,CB_21,CB_22,CB_23,CB_24,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,TMSE_9,TMSE_10,TMSE_11,TMSE_12,TMSE_13,TMSE_14,TMSE_15,TMSE_16,TMSE_17,TMSE_18,TMSE_19,TMSE_20,TMSE_21,TMSE_22,TMSE_23,TMSE_24,mean_CB,mean_TMSE
20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.39413426239103,12.324327863471915,12.207996077519553,12.115629772430202,12.124027616571565,12.237861981802348,12.358880308473209,12.398135508674697,12.343362590410834,12.231389212254118,12.127768210300669,12.112493007949517,12.211239964766621,12.339989950016475,12.398409358048447,12.360137014807629,12.255026090927652,12.143427135587322,12.105739208673883,12.185797141337922,12.318130231362602,12.394834930497797,12.374283300060759,12.278331653011781,12.161986436991578,1.0,12.260133553133608
21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262391653,12.324327863474036,12.207996077519551,12.1156297724302,12.124027616571565,12.237861981802356,12.358880308473381,12.39813550867555,12.343362590412507,12.231389212254125,12.127768210300669,12.112493007949515,12.211239964766623,12.339989950016566,12.398409358049207,12.3601370148091,12.255026090930476,12.143427135587322,12.105739208673882,12.185797141337924,12.318130231362645,12.39483493049839,12.374283300062205,12.278331653014137,12.161986436991576,1.0,12.260133553134208
22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262392022,12.324327863475979,12.207996077519551,12.115629772430198,12.124027616571569,12.237861981802364,12.358880308473585,12.39813550867644,12.343362590414076,12.23138921225413,12.127768210300665,12.112493007949517,12.211239964766628,12.33998995001668,12.398409358050014,12.360137014810507,12.255026090932857,12.14342713558732,12.105739208673882,12.185797141337927,12.3181302313627,12.394834930499036,12.374283300063617,12.27833165301618,12.161986436991576,1.0,12.26013355313476
23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262392104,12.324327863477649,12.20799607751955,12.115629772430198,12.12402761657157,12.237861981802375,12.358880308473813,12.398135508677324,12.343362590415465,12.231389212254134,12.127768210300665,12.112493007949519,12.211239964766637,12.339989950016808,12.398409358050833,12.360137014811786,12.255026090934678,12.143427135587316,12.105739208673885,12.185797141337934,12.318130231362764,12.394834930499702,12.374283300064931,12.278331653017815,12.161986436991574,1.0,12.260133553135242
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262392033,12.324327863478963,12.20799607751955,12.1156297724302,12.124027616571574,12.23786198180239,12.358880308474049,12.398135508678156,12.343362590416602,12.231389212254136,12.127768210300667,12.112493007949524,12.211239964766644,12.339989950016943,12.39840935805162,12.360137014812869,12.25502609093584,12.143427135587316,12.10573920867389,12.185797141337941,12.318130231362831,12.394834930500355,12.37428330006608,12.278331653018954,12.161986436991574,1.0,12.260133553135624
25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.39413426239187,12.32432786347984,12.20799607751955,12.115629772430202,12.12402761657158,12.237861981802405,12.358880308474285,12.398135508678893,12.343362590417422,12.23138921225414,12.127768210300669,12.112493007949531,12.211239964766655,12.339989950017085,12.398409358052335,12.360137014813695,12.255026090936267,12.14342713558732,12.105739208673894,12.18579714133795,12.318130231362902,12.394834930500965,12.374283300066997,12.278331653019523,12.161986436991576,1.0,12.260133553135905
26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262391615,12.324327863480223,12.20799607751955,12.115629772430207,12.124027616571587,12.237861981802421,12.358880308474506,12.398135508679495,12.343362590417872,12.231389212254136,12.127768210300674,12.112493007949539,12.211239964766664,12.339989950017216,12.398409358052943,12.360137014814216,12.255026090935907,12.143427135587322,12.105739208673901,12.185797141337959,12.318130231362973,12.394834930501498,12.374283300067631,12.278331653019473,12.161986436991576,1.0,12.260133553136043
27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262391233,12.324327863480072,12.207996077519551,12.115629772430214,12.124027616571594,12.237861981802439,12.358880308474703,12.398135508679925,12.343362590417913,12.231389212254133,12.127768210300678,12.112493007949547,12.211239964766673,12.339989950017339,12.398409358053405,12.360137014814388,12.255026090934757,12.143427135587325,12.10573920867391,12.185797141337972,12.318130231363035,12.39483493050192,12.374283300067935,12.278331653018785,12.161986436991578,1.0,12.26013355313604
28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262390605,12.32432786347937,12.207996077519551,12.11562977243022,12.1240276165716,12.237861981802453,12.35888030847486,12.398135508680154,12.343362590417525,12.231389212254125,12.127768210300683,12.112493007949555,12.211239964766683,12.339989950017438,12.398409358053687,12.36013701481419,12.25502609093284,12.143427135587329,12.105739208673919,12.18579714133798,12.318130231363092,12.394834930502206,12.37428330006788,12.27833165301747,12.161986436991581,1.0,12.260133553135882
29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262389679,12.324327863478139,12.207996077519557,12.11562977243023,12.124027616571606,12.237861981802466,12.358880308474973,12.398135508680161,12.343362590416715,12.231389212254118,12.127768210300687,12.112493007949563,12.211239964766692,12.339989950017516,12.39840935805377,12.360137014813622,12.255026090930228,12.143427135587332,12.10573920867393,12.18579714133799,12.318130231363138,12.394834930502338,12.374283300067454,12.27833165301557,12.161986436991583,1.0,12.260133553135564
30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262388826,12.324327863476414,12.207996077519558,12.115629772430236,12.124027616571613,12.237861981802478,12.358880308475031,12.398135508679935,12.34336259041551,12.23138921225411,12.127768210300696,12.112493007949572,12.211239964766701,12.33998995001756,12.398409358053646,12.360137014812691,12.255026090927029,12.143427135587338,12.105739208673938,12.185797141337996,12.318130231363165,12.394834930502302,12.374283300066665,12.278331653013165,12.161986436991585,1.0,12.26013355313511
31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.39413426238793,12.324327863474274,12.20799607751956,12.115629772430246,12.12402761657162,12.237861981802485,12.35888030847503,12.39813550867948,12.34336259041395,12.2313892122541,12.127768210300701,12.11249300794958,12.211239964766705,12.339989950017575,12.398409358053305,12.360137014811437,12.255026090923387,12.143427135587341,12.105739208673945,12.185797141338004,12.31813023136318,12.39483493050209,12.374283300065542,12.278331653010355,12.161986436991588,1.0,12.260133553134537
32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262386858,12.324327863471803,12.207996077519566,12.115629772430252,12.124027616571626,12.237861981802489,12.358880308474964,12.398135508678813,12.343362590412108,12.23138921225409,12.12776821030071,12.112493007949586,12.21123996476671,12.33998995001755,12.398409358052762,12.360137014809906,12.25502609091947,12.143427135587347,12.105739208673954,12.185797141338007,12.318130231363176,12.394834930501709,12.374283300064127,12.278331653007271,12.161986436991592,1.0,12.26013355313386
33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262385855,12.324327863469122,12.207996077519566,12.115629772430259,12.124027616571627,12.237861981802489,12.358880308474838,12.398135508677957,12.343362590410061,12.23138921225408,12.127768210300715,12.11249300794959,12.21123996476671,12.339989950017491,12.398409358052033,12.360137014808174,12.255026090915475,12.143427135587348,12.105739208673958,12.185797141338007,12.318130231363153,12.394834930501169,12.37428330006248,12.278331653004061,12.161986436991594,1.0,12.260133553133112
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262384569,12.324327863466362,12.207996077519569,12.115629772430264,12.12402761657163,12.237861981802485,12.358880308474655,12.398135508676944,12.343362590407914,12.231389212254069,12.127768210300719,12.112493007949592,12.211239964766708,12.339989950017396,12.39840935805115,12.360137014806316,12.255026090911606,12.143427135587354,12.105739208673963,12.185797141338007,12.318130231363108,12.394834930500494,12.374283300060679,12.278331653000892,12.161986436991597,1.0,12.26013355313232
35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262383414,12.324327863463663,12.207996077519573,12.115629772430266,12.12402761657163,12.237861981802475,12.358880308474422,12.398135508675828,12.343362590405773,12.231389212254062,12.127768210300724,12.112493007949592,12.211239964766703,12.339989950017271,12.398409358050152,12.360137014804428,12.255026090908068,12.143427135587357,12.105739208673963,12.185797141338004,12.31813023136305,12.394834930499712,12.374283300058813,12.278331652997927,12.161986436991599,1.0,12.260133553131537
36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262382423,12.32432786346117,12.207996077519574,12.115629772430268,12.124027616571626,12.237861981802462,12.358880308474147,12.39813550867466,12.34336259040375,12.231389212254053,12.127768210300724,12.11249300794959,12.211239964766696,12.339989950017117,12.398409358049088,12.360137014802604,12.255026090905062,12.143427135587357,12.105739208673963,12.185797141337998,12.318130231362977,12.39483493049886,12.374283300056975,12.278331652995327,12.1619864369916,1.0,12.260133553130801
37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262381614,12.324327863459017,12.207996077519574,12.115629772430268,12.124027616571622,12.237861981802446,12.358880308473845,12.3981355086735,12.343362590401952,12.231389212254049,12.127768210300724,12.112493007949588,12.211239964766687,12.339989950016948,12.398409358048012,12.360137014800944,12.255026090902762,12.143427135587357,12.105739208673958,12.18579714133799,12.318130231362893,12.39483493049798,12.37428330005526,12.278331652993247,12.1619864369916,1.0,12.260133553130153
38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.39413426238108,12.324327863457329,12.207996077519574,12.115629772430266,12.124027616571617,12.237861981802425,12.35888030847353,12.398135508672404,12.343362590400483,12.231389212254044,12.127768210300724,12.112493007949581,12.211239964766676,12.339989950016765,12.398409358046974,12.360137014799541,12.255026090901318,12.143427135587357,12.105739208673954,12.18579714133798,12.318130231362803,12.394834930497113,12.374283300053767,12.278331652991813,12.1619864369916,1.0,12.260133553129629
39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262380724,12.324327863456219,12.207996077519574,12.11562977243026,12.12402761657161,12.237861981802405,12.35888030847322,12.398135508671437,12.343362590399439,12.231389212254044,12.127768210300719,12.112493007949572,12.211239964766662,12.33998995001658,12.398409358046033,12.360137014798475,12.25502609090084,12.143427135587357,12.105739208673945,12.185797141337966,12.318130231362707,12.39483493049631,12.374283300052577,12.278331652991127,12.161986436991599,1.0,12.260133553129256
40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262380648,12.324327863455764,12.207996077519574,12.115629772430255,12.124027616571603,12.237861981802384,12.358880308472926,12.398135508670652,12.343362590398883,12.231389212254049,12.127768210300715,12.112493007949563,12.211239964766648,12.339989950016404,12.398409358045239,12.36013701479782,12.255026090901394,12.143427135587354,12.105739208673935,12.185797141337952,12.318130231362616,12.394834930495612,12.37428330005177,12.278331652991255,12.161986436991597,1.0,12.260133553129064
41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262380897,12.324327863456016,12.207996077519573,12.115629772430248,12.124027616571594,12.23786198180236,12.358880308472669,12.3981355086701,12.343362590398867,12.231389212254053,12.12776821030071,12.112493007949551,12.211239964766635,12.339989950016243,12.398409358044644,12.360137014797624,12.255026090902994,12.143427135587348,12.105739208673924,12.185797141337941,12.31813023136253,12.394834930495062,12.374283300051399,12.278331652992227,12.161986436991597,1.0,12.26013355312907
42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.39413426238142,12.324327863456993,12.207996077519569,12.115629772430236,12.124027616571585,12.237861981802343,12.358880308472463,12.398135508669816,12.343362590399417,12.231389212254062,12.127768210300701,12.11249300794954,12.211239964766623,12.339989950016111,12.398409358044287,12.360137014797917,12.255026090905604,12.143427135587345,12.105739208673914,12.185797141337927,12.318130231362456,12.394834930494694,12.374283300051507,12.278331652994025,12.161986436991592,1.0,12.260133553129288
43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262382154,12.32432786345867,12.207996077519567,12.115629772430227,12.124027616571572,12.237861981802325,12.358880308472317,12.398135508669828,12.343362590400524,12.23138921225407,12.127768210300692,12.11249300794953,12.21123996476661,12.339989950016012,12.39840935804419,12.360137014798706,12.255026090909121,12.14342713558734,12.1057392086739,12.185797141337916,12.318130231362398,12.394834930494534,12.374283300052102,12.27833165299659,12.16198643699159,1.0,12.260133553129702
44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262383215,12.324327863460994,12.207996077519562,12.115629772430216,12.124027616571565,12.237861981802311,12.358880308472244,12.398135508670144,12.34336259040216,12.231389212254083,12.127768210300683,12.112493007949519,12.2112399647666,12.339989950015951,12.398409358044377,12.360137014799967,12.25502609091341,12.143427135587332,12.105739208673889,12.185797141337908,12.31813023136236,12.394834930494598,12.374283300053175,12.278331652999817,12.161986436991585,1.0,12.26013355313031
45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.39413426238439,12.324327863463871,12.20799607751956,12.115629772430207,12.124027616571556,12.2378619818023,12.358880308472253,12.398135508670766,12.343362590404254,12.231389212254095,12.127768210300674,12.112493007949508,12.211239964766595,12.339989950015939,12.398409358044846,12.360137014801658,12.255026090918273,12.143427135587325,12.105739208673876,12.185797141337899,12.318130231362344,12.394834930494895,12.374283300054694,12.278331653003576,12.161986436991583,1.0,12.260133553131077
46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262385752,12.32432786346717,12.207996077519557,12.115629772430195,12.124027616571553,12.237861981802295,12.358880308472344,12.398135508671672,12.34336259040672,12.23138921225411,12.127768210300667,12.112493007949501,12.21123996476659,12.339989950015974,12.398409358045583,12.360137014803707,12.255026090923485,12.143427135587322,12.105739208673867,12.185797141337893,12.318130231362352,12.394834930495415,12.374283300056595,12.278331653007685,12.161986436991578,1.0,12.260133553131983
47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262387128,12.324327863470739,12.207996077519551,12.11562977243019,12.124027616571547,12.237861981802299,12.358880308472516,12.398135508672825,12.343362590409447,12.231389212254124,12.12776821030066,12.112493007949494,12.21123996476659,12.339989950016056,12.398409358046562,12.360137014806021,12.255026090928787,12.143427135587316,12.10573920867386,12.185797141337892,12.318130231362385,12.394834930496142,12.374283300058794,12.278331653011952,12.161986436991574,1.0,12.260133553132977
48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262388675,12.324327863474405,12.207996077519546,12.115629772430179,12.124027616571546,12.237861981802302,12.358880308472765,12.398135508674175,12.343362590412301,12.231389212254136,12.127768210300653,12.112493007949492,12.211239964766591,12.339989950016186,12.398409358047745,12.360137014808492,12.255026090933912,12.14342713558731,12.105739208673857,12.185797141337893,12.318130231362442,12.39483493049705,12.374283300061192,12.278331653016153,12.161986436991572,1.0,12.260133553134024
