,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,CB_9,CB_10,CB_11,CB_12,CB_13,CB_14,CB_15,CB_16,CB_17,CB_18,CB_19,CB_20,CB_21,CB_22,CB_23,CB_24,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,TMSE_9,TMSE_10,TMSE_11,TMSE_12,TMSE_13,TMSE_14,TMSE_15,TMSE_16,TMSE_17,TMSE_18,TMSE_19,TMSE_20,TMSE_21,TMSE_22,TMSE_23,TMSE_24,mean_CB,mean_TMSE
20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145608523514944,12.10428230921583,12.154850022794141,12.284815643203133,12.383808065225066,12.388739540368,12.308522953081324,12.190439384803662,12.1089105477053,12.1358365800051,12.258467308648294,12.37112094854032,12.395454621722942,12.329016453761263,12.213246010420782,12.117960629735503,12.120844198986315,12.231594158948438,12.354800718855804,12.398592558927305,12.34755695932704,12.23688023678403,12.130963563261782,12.110384913393942,12.205147055823334,1.0,12.241113756282143
21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145604040295197,12.104282300608165,12.154850026948345,12.284815660239715,12.38380809227304,12.38873957172153,12.308522982584178,12.190439366070208,12.108910536788269,12.135836581584122,12.258467323282384,12.371120974019918,12.39545465274246,12.32901648406254,12.213245992887515,12.117960616653436,12.120844198009737,12.231594171105012,12.354800742550657,12.398592589368263,12.347556990227908,12.236880243102082,12.130963548181425,12.110384909899391,12.205147065450232,1.0,12.241113586426229
22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.1456006156829,12.104282298818356,12.154850038047469,12.284815683045892,12.383808122636601,12.388739603209478,12.308523009104425,12.190439351909058,12.108910532497905,12.135836590186427,12.25846734402046,12.371121003376452,12.395454684534789,12.329016511955492,12.2132459790237,12.117960609966001,12.120844204084587,12.231594189650531,12.354800770647994,12.398592621218619,12.347557019314745,12.236880248290259,12.130963539204123,12.110384913431494,12.205147081702274,1.0,12.241113462622401
23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145601057765367,12.104282303948692,12.154850055607513,12.284815710587113,12.383808154917824,12.388739633366399,12.30852303139291,12.190439343001248,12.108910535065343,12.135836605444647,12.258467369925814,12.371121035261533,12.395454715623378,12.32901653612982,12.21324596949225,12.117960610014865,12.120844216961327,12.231594213751693,12.354800801860527,12.39859265300215,12.347557045224523,12.236880252101498,12.13096353677679,12.110384923858994,12.20514710385404,1.0,12.24111349659745
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145604083288859,12.104282315860665,12.154850078867591,12.284815741574862,12.38380818754236,12.388739660666252,12.308523048264183,12.190439339883364,12.108910544483697,12.135836626716,12.258467399799029,12.371121068131337,12.39545474444689,12.329016555315201,12.213245964844546,12.117960616916493,12.120844236118398,12.2315942423058,12.35480083468829,12.398592683134197,12.347557066610063,12.236880254321484,12.130963541135992,12.110384940784016,12.205147130906003,1.0,12.241113636264222
25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145611464269884,12.104282334153805,12.154850106785439,12.284815774508658,12.383808218841644,12.388739683627586,12.308523058703809,12.190439342872283,12.108910560453696,12.135836653068955,12.258467432211024,12.371121100322048,12.39545476946156,12.329016568389767,12.213245965451666,12.117960630501125,12.120844260740219,12.231594273964697,12.354800867486693,12.398592710020326,12.347557082248914,12.236880254792935,12.130963552240955,12.110384963511642,12.20514716159932,1.0,12.241113951609146
26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145618807732935,12.10428235808521,12.154850138060796,12.284815807736795,12.383808247140323,12.38873970090924,12.30852306195368,12.190439352015208,12.108910582360668,12.135836683298871,12.25846746555697,12.371121130133368,12.395454789236853,12.329016574468708,12.213245971456631,12.11796065028278,12.120844289725083,12.231594307181599,12.354800898545387,12.398592732151215,12.347557091134703,12.236880253433144,12.13096356973704,12.1103849910501,12.205147194455353,1.0,12.241114265913708
27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.14562393718862,12.104282386569672,12.154850171181028,12.284815839530973,12.383808270845861,12.388739711395909,12.308523057577144,12.190439367061577,12.108910609277823,12.135836715967065,12.258467498126118,12.371121155916649,12.395454802543265,12.329016572974433,12.213245982745143,12.11796067545556,12.120844321717462,12.231594340275633,12.35480092617418,12.398592748192025,12.347557092551874,12.236880250245472,12.130963592945188,12.11038502213614,12.205147227834502,1.0,12.241114491057173
28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.14563128982114,12.10428241833395,12.154850204484385,12.28481586817012,12.383808288536478,12.388739714271457,12.308523045503948,12.190439387455285,12.108910639992366,12.135836749458717,12.258467528182637,12.371121176163546,12.395454808429806,12.329016563687782,12.213245998933553,12.117960704912962,12.120844355160257,12.231594371509168,12.354800948791622,12.398592757063463,12.347557086132856,12.236880245325178,12.13096362087436,12.110385055281311,12.205147260009586,1.0,12.241114803459435
29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145637909683465,12.10428245183098,12.154850236236356,12.284815892028536,12.383808299043226,12.388739709077313,12.308523026054313,12.19043941234594,12.10891067305134,12.135836782055387,12.258467554052713,12.371121189590795,12.395454806288107,12.32901654677928,12.21324601937336,12.117960737287484,12.120844388362928,12.231594399173254,12.354800965011732,12.398592758011146,12.34755707189633,12.236880238859685,12.13096365225465,12.110385088835242,12.205147289248968,1.0,12.2411150838573
30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145645343068214,12.104282485378103,12.154850264714641,12.284815909663434,12.383808301521906,12.388739695753243,12.308522999941522,12.190439440618006,12.108910706824132,12.135836812017606,12.258467574212942,12.371121195216606,12.395454795900127,12.329016522819316,12.213246043171445,12.117960771007768,12.12084441958125,12.23159442167614,12.354800973724206,12.39859275065989,12.347557050265,12.23688023112344,12.130963685588556,12.110385121062004,12.20514731390469,1.0,12.241115393176567
31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.14564946251856,12.1042825172527,12.154850288297911,12.28481591989706,12.383808295510878,12.38873967465822,12.308522968252827,12.190439470936125,12.108910739578091,12.135836837673088,12.258467587375085,12.37112119242449,12.395454777466762,12.329016492766705,12.21324606922497,12.117960804370027,12.120844447104297,12.231594437630106,12.354800974163647,12.398592735049895,12.347557022061919,12.236880222467708,12.130963719217577,12.110385150225238,12.205147332500628,1.0,12.24111556554498
32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145654707848848,12.104282545686068,12.154850305553596,12.284815921888644,12.38380828097116,12.388739646569801,12.30852293240934,12.190439501804558,12.108910769563407,12.135836857505655,12.258467592562456,12.37112118101059,12.395454751615343,12.32901645793582,12.213246096269195,12.117960835620146,12.120844469343929,12.23159444593158,12.354800965963713,12.398592711652382,12.347556988485135,12.23688021330572,12.130963751400763,12.11038517467752,12.205147343815806,1.0,12.241115777975644
33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145660159428099,12.104282569069603,12.154850315319786,12.284815915191952,12.383808258306125,12.388739612661382,12.30852289410643,12.190439531637766,12.108910795102826,12.135836870240139,12.258467589173419,12.371121161211486,12.395454719385022,12.32901641994341,12.21324612293613,12.117960863042212,12.120844484921982,12.231594445830076,12.354800949192745,12.398592681363239,12.347556951061337,12.236880204093877,12.130963780401244,12.110385192949193,12.205147346958183,1.0,12.241115993341106
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145664199080661,12.104282586005839,12.15485031677665,12.284815899794765,12.383808228358888,12.38873957445768,12.308522855237129,12.190439558838907,12.108910814681554,12.135836874918395,12.258467577028108,12.371121133710165,12.395454682189879,12.329016380637231,12.213246147821136,12.117960885049037,12.120844492750376,12.2315944369817,12.35480092436823,12.398592645474105,12.347556911580252,12.236880195309848,12.130963804576414,12.1103852038319,12.205147341424482,1.0,12.241116146835331
35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145666427892243,12.10428259532043,12.15485030950314,12.284815876137445,12.38380819238667,12.388739533770018,12.308522817801938,12.190439581882263,12.108910827032586,12.135836870962164,12.258467556395205,12.371121099618978,12.395454641760926,12.329016342009602,12.21324616955439,12.117960900269848,12.120844492099582,12.231594419483832,12.354800892448484,12.398592605621593,12.3475568720125,12.236880187428675,12.130963822467097,12.110385206452065,12.205147327142413,1.0,12.241116222698162
36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145668950930894,12.104282596204703,12.154850293515329,12.284815845108765,12.383808152012504,12.388739492613906,12.30852278380929,12.190439599395479,12.108910831212793,12.135836858218795,12.258467527996517,12.371121060439528,12.39545460006911,12.32901630609975,12.21324618687349,12.117960907630454,12.120844482651316,12.231594393888281,12.354800854801006,12.398592563716388,12.347556834414586,12.236880180897971,12.130963832880923,12.110385200330134,12.205147304492218,1.0,12.241116305608168
37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145670589741169,12.104282588264473,12.154850269283667,12.284815808018179,12.38380810915587,12.388739453112624,12.30852275517142,12.190439610237272,12.10891082666532,12.135836836986806,12.25846749298815,12.371121018000581,12.395454559232705,12.329016274889723,12.213246198693561,12.117960906421354,12.120844464532132,12.23159436119139,12.35480081314824,12.398592521855134,12.347556800825476,12.236880176113578,12.130963834965378,12.110385185421796,12.205147274305629,1.0,12.241116349168864
38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145673916467626,12.104282571545268,12.15485023772733,12.284815766545115,12.383808065945038,12.388739417391161,12.308522733600991,12.19043961356634,12.108910813264547,12.135836808019025,12.258467452918335,12.371120974376439,12.395454521413109,12.329016250198945,12.213246204171035,12.117960896349722,12.120844438325221,12.231594322800595,12.35480076949259,12.398592482218987,12.347556773159829,12.236880173396838,12.130963828266186,12.110385162138302,12.205147237841288,1.0,12.241116457245596
39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145677468990208,12.1042825465631,12.154850200184978,12.284815722666863,12.383808024614924,12.388739387465739,12.308522720513793,12.190439608897563,12.108910791340485,12.135836772502252,12.258467409663087,12.371120931789077,12.395454488704178,12.329016233582893,12.213246202757519,12.1179608775719,12.120844405059024,12.231594280478198,12.354800726023763,12.398592446963589,12.347556753103282,12.236880172974871,12.130963812767426,12.110385131343955,12.20514719673692,1.0,12.241116572530384
40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145680968742008,12.104282514291455,12.154850158362512,12.284815678567984,12.383807987395148,12.388739365134413,12.308522716942875,12.190439596141989,12.108910761680498,12.135836732013518,12.25846736534214,12.371120892498617,12.39545446302049,12.329016226241313,12.213246194240574,12.117960850703897,12.120844366172191,12.231594236264364,12.354800685012547,12.398592418105862,12.347556742015334,12.236880174964865,12.130963788910563,12.11038509432995,12.205147152939826,1.0,12.241116685201398
41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145684353274941,12.104282476098675,12.154850114259506,12.284815636535185,12.383807956393802,12.388739351874536,12.308522723468991,12.190439575627897,12.10891072550734,12.135836688454201,12.258467322218685,12.371120858687242,12.395454445990312,12.329016228941125,12.213246178768689,12.11796081680841,12.120844323455728,12.231594192382431,12.354800648695935,12.3985923974133,12.347556740845155,12.236880179363448,12.130963757590425,12.110385052764881,12.205147108618373,1.0,12.241116794161568
42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145683587003752,12.104282433697918,12.154850070077346,12.284815598842515,12.38380793348268,12.388739348752635,12.308522740171682,12.19043954810104,12.108910684433603,12.13583664396454,12.258467282587528,12.371120832342417,12.395454438859085,12.329016241958623,12.213246156858526,12.117960777358094,12.120844278974436,12.23159415113077,12.35480061915932,12.39859238630172,12.347556750065271,12.236880186041844,12.130963720127502,12.110385008623624,12.205147066058261,1.0,12.241116739398988
43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145681850408463,12.10428238911782,12.154850028112987,12.284815567632444,12.383807920190101,12.388739356351941,12.308522766604314,12.190439514703176,12.10891064039401,12.13583660082214,12.258467248656912,12.371120815145373,12.395454442408761,12.329016265044757,12.213246129383345,12.117960734175956,12.120844234970807,12.23159411476624,12.354800598221653,12.398592385747058,12.347556769627197,12.236880194747348,12.130963678216908,12.110384964097225,12.205147027548428,1.0,12.241116649483816
44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145680056233573,12.104282344602144,12.154849990643365,12.284815544798871,12.38380791760716,12.388739374722004,12.308522801795421,12.190439476929095,12.108910595558108,12.135836561329116,12.258467222429967,12.371120808370936,12.395454456897946,12.329016297416233,12.21324609754234,12.117960689355058,12.120844193755664,12.231594085384977,12.354800587329738,12.39859239621634,12.347556798942346,12.236880205111254,12.13096363385575,12.110384921487876,12.205146995261984,1.0,12.241116562143093
45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145674744371558,12.104282302497293,12.154849959805988,12.28481553187823,12.383807926312818,12.388739403353966,12.308522844277366,12.190439436563539,12.108910552227105,12.135836527693238,12.258467205591915,12.371120812804328,12.3954544820267,12.329016337774016,12.213246062811812,12.117960645160807,12.120844157590696,12.231594064806563,12.354800587467507,12.398592417622318,12.347556836890135,12.236880216663184,12.13096358925173,12.11038488309365,12.205146971138282,1.0,12.241116339986991
46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145671427306684,12.104282265081457,12.154849937481831,12.284815529954658,12.38380794632253,12.38873944118379,12.30852289214195,12.190439395600333,12.108910512719552,12.135836501909042,12.258467199409127,12.371120828680013,12.395454516928956,12.329016384349398,12.21324602687984,12.117960603920169,12.120844128568626,12.231594054467827,12.354800599085618,12.398592449304942,12.347556881854134,12.23688022885127,12.130963546717014,12.110384851088673,12.205146956772197,1.0,12.241116204263182
47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145672452161184,12.104282234507945,12.154849925186737,12.284815539584793,12.383807977064048,12.388739486624523,12.308522943121318,12.190439356147326,12.108910479251312,12.135836485645092,12.258467204645804,12.371120855646609,12.395454560193986,12.32901643497637,12.213245991567218,12.1179605679031,12.120844108497208,12.231594055332117,12.354800622055853,12.398592490041924,12.347556931785439,12.236880241067443,12.130963508552158,12.110384827404737,12.205146953316792,1.0,12.241116249291242
48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145673305283188,12.104282212645167,12.154849923977267,12.284815560746882,12.383808017382767,12.38873953762703,12.308522994690918,12.190439320321378,12.108910453815897,12.13583648014352,12.258467221503347,12.371120892760853,12.39545460991714,12.329016487187765,12.213245958738193,12.11796053920193,12.120844098793222,12.231594067819497,12.354800655653765,12.398592538088883,12.347556984291224,12.23688025267674,12.13096347692584,12.110384813620607,12.205146961404912,1.0,12.241116294608716
