,eta,epsilon,mu,K,TMSE,TMSE_std,CB_mean,CB_median,CB_mode,CB_std
196,0.9,0.5,0.4,2,0.2746645223955101,0.46534966112165216,49,7,7,299.2002005346919
197,0.9,0.5,0.4,4,0.23406550170536,0.36146983662657,70,7,7,447.1859233026008
198,0.9,0.5,0.4,6,0.41743374772584046,0.13708722271644008,80,6,6,522.0543224607958
199,0.9,0.5,0.4,8,0.40662450726450083,0.15182700724736603,78,6,6,510.43432329732616
200,0.9,1.0,0.05,1,1.074910337664229,0.40091331285090637,5,5,5,0.4176122603564218
201,0.9,1.0,0.05,2,0.9887950228713248,0.4387332325958763,5,5,5,0.48207883172775806
202,0.9,1.0,0.05,4,0.874035930375225,0.44983888588713017,5,5,5,0.5325410782277736
203,0.9,1.0,0.05,6,0.94711359772603,0.45934703218617795,5,5,5,0.5963220606350226
204,0.9,1.0,0.05,8,0.9464868529389409,0.460421543937248,5,5,5,0.5199999999999998
205,0.9,1.0,0.1,1,1.0830601098947228,0.3858196155434825,5,5,5,0.4331281565541543
206,0.9,1.0,0.1,2,1.0142512137729054,0.4385125439836619,5,5,5,0.47159304490206394
207,0.9,1.0,0.1,4,0.8753789020554018,0.4562756643895438,5,5,5,0.5249761899362673
208,0.9,1.0,0.1,6,0.9759017383817666,0.4550795623113019,5,5,5,0.6928203230275508
209,0.9,1.0,0.1,8,0.9464868529389409,0.460421543937248,5,5,5,0.5199999999999998
210,0.9,1.0,0.2,1,1.040111101455783,0.41753318547090695,5,5,5,0.5589275444992854
211,0.9,1.0,0.2,2,0.9662900448620652,0.4703203518852544,5,5,5,0.5810335618533574
212,0.9,1.0,0.2,4,0.890414261615455,0.47116411554083704,5,5,5,0.5199999999999998
213,0.9,1.0,0.2,6,0.9675101825118938,0.44704373907356976,5,5,5,0.6928203230275508
214,0.9,1.0,0.2,8,0.9464868529389409,0.460421543937248,5,5,5,0.5199999999999998
215,0.9,1.0,0.3,1,0.8947498336488163,0.46449999116808705,5,5,5,0.5963220606350228
216,0.9,1.0,0.3,2,0.7743692022057244,0.614717887357345,5,5,5,0.8009993757800313
217,0.9,1.0,0.3,4,0.8244105270679388,0.5416164832351714,5,5,5,0.8039900496896714
218,0.9,1.0,0.3,6,0.9446192779496764,0.4638547190194136,5,5,5,0.8022468448052638
219,0.9,1.0,0.3,8,0.9464868529389409,0.460421543937248,5,5,5,0.5199999999999998
220,0.9,1.0,0.4,1,1.1616603173980646,1.2759594596713109,5,6,5,0.7756287771866125
221,0.9,1.0,0.4,2,0.669946669736196,0.7128445754985044,6,6,7,1.3266499161421599
222,0.9,1.0,0.4,4,0.7790375351098986,0.5762342367555703,5,5,5,0.9173875952943775
223,0.9,1.0,0.4,6,0.9454970420215532,0.4621982438317828,5,5,5,1.3
224,0.9,1.0,0.4,8,0.9464868529389409,0.460421543937248,5,5,5,0.5199999999999998
