,eta,epsilon,sigma_init,mu,K,TMSE,TMSE_std,CB_mean,CB_median,CB_mode,CB_std
260,0.1,1.0,0.6,0.4,1,0.0031070655833466843,0.0005183065622384678,7,7,7,0.8400000000000011
261,0.1,1.0,0.6,0.4,2,0.003122382229718114,0.0004756501668022202,7,7,7,0.8400000000000011
262,0.1,1.0,0.6,0.4,4,0.003166549031177399,0.00048138072846850725,7,7,7,0.8400000000000011
263,0.1,1.0,0.6,0.4,6,0.0032166452183246762,0.0004669775280547168,7,7,7,0.8400000000000011
264,0.1,1.0,0.6,0.4,8,0.003224645362774573,0.0004159728817323334,7,7,7,0.8400000000000011
265,0.1,1.0,0.6,0.6,1,0.0030793719690234158,0.000597256889311614,7,7,7,0.8400000000000011
266,0.1,1.0,0.6,0.6,2,0.00309649934720127,0.0005170283074462965,7,7,7,0.8400000000000011
267,0.1,1.0,0.6,0.6,4,0.0031601122004594273,0.0005191383515650918,7,7,7,0.8400000000000011
268,0.1,1.0,0.6,0.6,6,0.003231069291300541,0.0004957747086702568,7,7,7,0.8400000000000011
269,0.1,1.0,0.6,0.6,8,0.0032246451556283027,0.0004159719227894265,7,7,7,0.8400000000000011
270,0.2,0.35,0.2,0.2,1,0.016500703190870433,0.0053383297055274136,8,7,7,7.560000000000005
271,0.2,0.35,0.2,0.2,2,0.0165888403043532,0.005220517931761909,8,7,7,7.560000000000005
272,0.2,0.35,0.2,0.2,4,0.016664611980984408,0.0051760350360419045,8,7,7,7.560000000000005
273,0.2,0.35,0.2,0.2,6,0.016670443396100548,0.005174607553861625,8,7,7,7.560000000000005
274,0.2,0.35,0.2,0.2,8,0.016694915104177623,0.0051732326388468815,8,7,7,7.560000000000005
275,0.2,0.35,0.2,0.4,1,0.016447916896550684,0.005444347659410074,8,7,7,7.560000000000005
276,0.2,0.35,0.2,0.4,2,0.016518547886850688,0.005311028359285821,8,7,7,7.560000000000005
277,0.2,0.35,0.2,0.4,4,0.016637800111826417,0.005186137110466319,8,7,7,7.560000000000005
278,0.2,0.35,0.2,0.4,6,0.016647895692197462,0.005180996230970371,8,7,7,7.560000000000005
279,0.2,0.35,0.2,0.4,8,0.016693969441081778,0.005173170437438573,8,7,7,7.560000000000005
280,0.2,0.35,0.2,0.6,1,0.016437298190116488,0.005471187445292467,8,7,7,7.560000000000005
281,0.2,0.35,0.2,0.6,2,0.016474770224021697,0.005391057694880021,8,7,7,7.560000000000005
282,0.2,0.35,0.2,0.6,4,0.016614707359674036,0.005200629964363471,8,7,7,7.560000000000005
283,0.2,0.35,0.2,0.6,6,0.016627829271817517,0.0051908224398095485,8,7,7,7.560000000000005
284,0.2,0.35,0.2,0.6,8,0.016693028060003196,0.005173116930147937,8,7,7,7.560000000000005
285,0.2,0.35,0.4,0.2,1,0.0034078882552026134,0.0006126763959156874,8,7,7,7.560000000000005
286,0.2,0.35,0.4,0.2,2,0.0033710845427141365,0.0006016892733259477,8,7,7,7.560000000000005
287,0.2,0.35,0.4,0.2,4,0.0032825607690714037,0.0005553719408687924,8,7,7,7.560000000000005
288,0.2,0.35,0.4,0.2,6,0.0032027071286417404,0.0005486772969758536,8,7,7,7.560000000000005
289,0.2,0.35,0.4,0.2,8,0.0031526978688287267,0.0004952216589227528,8,7,7,7.560000000000005
290,0.2,0.35,0.4,0.4,1,0.0040962082267072646,0.0010686044866189445,8,7,7,7.560000000000005
291,0.2,0.35,0.4,0.4,2,0.003951021842388431,0.001077542177279286,8,7,7,7.560000000000005
292,0.2,0.35,0.4,0.4,4,0.0036101581357806684,0.0009257119530201099,8,7,7,7.560000000000005
293,0.2,0.35,0.4,0.4,6,0.0033106562745808255,0.0007692992043686315,8,7,7,7.560000000000005
294,0.2,0.35,0.4,0.4,8,0.0031515245307544492,0.000492599441101146,8,7,7,7.560000000000005
295,0.2,0.35,0.4,0.6,1,0.006086228556974418,0.002800119296244894,8,7,7,7.560000000000005
296,0.2,0.35,0.4,0.6,2,0.005603887702084583,0.002834521914797448,8,7,7,7.560000000000005
297,0.2,0.35,0.4,0.6,4,0.0044748125768008466,0.0022942777891287805,8,7,7,7.560000000000005
298,0.2,0.35,0.4,0.6,6,0.003524942829616537,0.0013453687525194376,8,7,7,7.560000000000005
299,0.2,0.35,0.4,0.6,8,0.003150864137613208,0.0004911778210279802,8,7,7,7.560000000000005
300,0.2,0.35,0.6,0.2,1,0.0032519383183582363,0.0004938951887045687,8,7,7,7.560000000000005
301,0.2,0.35,0.6,0.2,2,0.003281832792158112,0.0005261351337241913,8,7,7,7.560000000000005
302,0.2,0.35,0.6,0.2,4,0.003332022052528073,0.0005360961745622916,8,7,7,7.560000000000005
303,0.2,0.35,0.6,0.2,6,0.003386450697391968,0.0005134830772801205,8,7,7,7.560000000000005
304,0.2,0.35,0.6,0.2,8,0.003394493781102669,0.0004567541254559939,8,7,7,7.560000000000005
305,0.2,0.35,0.6,0.4,1,0.0032116244242491243,0.0005999978300446017,8,7,7,7.560000000000005
306,0.2,0.35,0.6,0.4,2,0.0032570750429558,0.0006246707296897493,8,7,7,7.560000000000005
307,0.2,0.35,0.6,0.4,4,0.0033489176004003886,0.0006187906071154426,8,7,7,7.560000000000005
308,0.2,0.35,0.6,0.4,6,0.0034436489821152833,0.0005797184963680898,8,7,7,7.560000000000005
309,0.2,0.35,0.6,0.4,8,0.0033941653628828104,0.0004564168557849003,8,7,7,7.560000000000005
310,0.2,0.35,0.6,0.6,1,0.003416633279372799,0.000923389899761249,8,7,7,7.560000000000005
311,0.2,0.35,0.6,0.6,2,0.003448448766568309,0.000879388642666154,8,7,7,7.560000000000005
312,0.2,0.35,0.6,0.6,4,0.003575389012407097,0.0008434356163533968,8,7,7,7.560000000000005
313,0.2,0.35,0.6,0.6,6,0.0036678686459433287,0.0007409744091746086,8,7,7,7.560000000000005
314,0.2,0.35,0.6,0.6,8,0.0033938579985656804,0.00045611147845358923,8,7,7,7.560000000000005
315,0.2,0.5,0.2,0.2,1,0.016480466706070385,0.00537499169111055,7,7,7,4.200000000000001
316,0.2,0.5,0.2,0.2,2,0.016625595294236094,0.005192392778723079,7,7,7,4.200000000000001
317,0.2,0.5,0.2,0.2,4,0.016792007039074245,0.00522428501454308,7,7,7,4.200000000000001
318,0.2,0.5,0.2,0.2,6,0.016791598636401964,0.0052240733794429155,7,7,7,4.200000000000001
319,0.2,0.5,0.2,0.2,8,0.016791402298292173,0.005223853882382643,7,7,7,4.200000000000001
320,0.2,0.5,0.2,0.4,1,0.016440421669241364,0.005460890720529296,7,7,7,4.200000000000001
321,0.2,0.5,0.2,0.4,2,0.0164664796393503,0.005404853369187159,7,7,7,4.200000000000001
322,0.2,0.5,0.2,0.4,4,0.01659866733865376,0.005212137906706614,7,7,7,4.200000000000001
323,0.2,0.5,0.2,0.4,6,0.016597850367959962,0.005211682711431351,7,7,7,4.200000000000001
324,0.2,0.5,0.2,0.4,8,0.01659745765669052,0.00521122789123833,7,7,7,4.200000000000001
325,0.2,0.5,0.2,0.6,1,0.016442994665301,0.005458378802818676,7,7,7,4.200000000000001
326,0.2,0.5,0.2,0.6,2,0.016442510793804804,0.005458640283519848,7,7,7,4.200000000000001
327,0.2,0.5,0.2,0.6,4,0.016518730065154783,0.005310366596457706,7,7,7,4.200000000000001
328,0.2,0.5,0.2,0.6,6,0.01651750438866818,0.0053096773064814215,7,7,7,4.200000000000001
329,0.2,0.5,0.2,0.6,8,0.016516915271118947,0.005308998501321986,7,7,7,4.200000000000001
330,0.2,0.5,0.4,0.2,1,0.00341449638899468,0.0006199934124335321,7,7,7,4.200000000000001
331,0.2,0.5,0.4,0.2,2,0.003376071544922381,0.0006083082595619609,7,7,7,4.200000000000001
332,0.2,0.5,0.4,0.2,4,0.0032868219705604364,0.0005631949089780487,7,7,7,4.200000000000001
333,0.2,0.5,0.4,0.2,6,0.0032052582767711484,0.0005540086909877501,7,7,7,4.200000000000001
334,0.2,0.5,0.4,0.2,8,0.0031554465868718134,0.0005018374848643974,7,7,7,4.200000000000001
335,0.2,0.5,0.4,0.4,1,0.004104426373581357,0.0010681034354765434,7,7,7,4.200000000000001
336,0.2,0.5,0.4,0.4,2,0.0039573013178271855,0.0010782254217722278,7,7,7,4.200000000000001
337,0.2,0.5,0.4,0.4,4,0.0036126096504546673,0.0009271633398242317,7,7,7,4.200000000000001
338,0.2,0.5,0.4,0.4,6,0.0033102942446821284,0.0007688662295866044,7,7,7,4.200000000000001
339,0.2,0.5,0.4,0.4,8,0.0031514187900502305,0.0004923691720543098,7,7,7,4.200000000000001
340,0.2,0.5,0.4,0.6,1,0.00609631830692474,0.0027928307951346986,7,7,7,4.200000000000001
341,0.2,0.5,0.4,0.6,2,0.0056127534711063855,0.002829746723076066,7,7,7,4.200000000000001
342,0.2,0.5,0.4,0.6,4,0.0044796749160693075,0.002293605354062454,7,7,7,4.200000000000001
343,0.2,0.5,0.4,0.6,6,0.003526357496111384,0.0013461260025962687,7,7,7,4.200000000000001
344,0.2,0.5,0.4,0.6,8,0.0031526148529118854,0.0004950321089127667,7,7,7,4.200000000000001
345,0.2,0.5,0.6,0.2,1,0.003258762861045537,0.0005052000485431233,7,7,7,4.200000000000001
346,0.2,0.5,0.6,0.2,2,0.00328889392138992,0.0005365412494201863,7,7,7,4.200000000000001
347,0.2,0.5,0.6,0.2,4,0.0033392024252804756,0.0005456589645005108,7,7,7,4.200000000000001
348,0.2,0.5,0.6,0.2,6,0.003393784124170224,0.0005228612894012013,7,7,7,4.200000000000001
349,0.2,0.5,0.6,0.2,8,0.0034017797065923807,0.00046709243670717195,7,7,7,4.200000000000001
350,0.2,0.5,0.6,0.4,1,0.003219459556079385,0.0006117032285925196,7,7,7,4.200000000000001
351,0.2,0.5,0.6,0.4,2,0.00326528083816507,0.0006355129479471894,7,7,7,4.200000000000001
352,0.2,0.5,0.6,0.4,4,0.0033572294353254816,0.0006283549929942621,7,7,7,4.200000000000001
353,0.2,0.5,0.6,0.4,6,0.0034522058855633257,0.0005887699367122407,7,7,7,4.200000000000001
354,0.2,0.5,0.6,0.4,8,0.0034026460308994744,0.0004686758564568408,7,7,7,4.200000000000001
355,0.2,0.5,0.6,0.6,1,0.0034257778290098955,0.0009306485736518326,7,7,7,4.200000000000001
356,0.2,0.5,0.6,0.6,2,0.003458108517265665,0.0008867000447141723,7,7,7,4.200000000000001
357,0.2,0.5,0.6,0.6,4,0.003585177536166632,0.0008493664761717526,7,7,7,4.200000000000001
358,0.2,0.5,0.6,0.6,6,0.003677931719257746,0.0007465910965882665,7,7,7,4.200000000000001
359,0.2,0.5,0.6,0.6,8,0.003403837869027753,0.0004709731525169922,7,7,7,4.200000000000001
360,0.2,1.0,0.2,0.2,1,0.019861558686413837,0.022805072983975178,7,7,7,0.8400000000000011
361,0.2,1.0,0.2,0.2,2,0.01986224327160278,0.022810503058244145,7,7,7,0.8400000000000011
362,0.2,1.0,0.2,0.2,4,0.01986184269450149,0.02281050311801217,7,7,7,0.8400000000000011
363,0.2,1.0,0.2,0.2,6,0.01986143422962601,0.022810509605735364,7,7,7,0.8400000000000011
364,0.2,1.0,0.2,0.2,8,0.019861237887154163,0.022810485760233715,7,7,7,0.8400000000000011
365,0.2,1.0,0.2,0.4,1,0.019861879739318987,0.02279966023561753,7,7,7,0.8400000000000011
366,0.2,1.0,0.2,0.4,2,0.01986324890635328,0.022810520463247934,7,7,7,0.8400000000000011
367,0.2,1.0,0.2,0.4,4,0.019862447650912413,0.02281052056605489,7,7,7,0.8400000000000011
368,0.2,1.0,0.2,0.4,6,0.019861630603785183,0.022810533479933556,7,7,7,0.8400000000000011
369,0.2,1.0,0.2,0.4,8,0.019861237887154163,0.022810485760233715,7,7,7,0.8400000000000011
370,0.2,1.0,0.2,0.6,1,0.019862201046001126,0.022794247515609805,7,7,7,0.8400000000000011
371,0.2,1.0,0.2,0.6,2,0.019864254791498916,0.022810537975346486,7,7,7,0.8400000000000011
372,0.2,1.0,0.2,0.6,4,0.01986305275644521,0.02281053810444741,7,7,7,0.8400000000000011
373,0.2,1.0,0.2,0.6,6,0.01986182700963851,0.022810557382842427,7,7,7,0.8400000000000011
374,0.2,1.0,0.2,0.6,8,0.019861237887154163,0.022810485760233715,7,7,7,0.8400000000000011
375,0.2,1.0,0.4,0.2,1,0.003573309866603613,0.0013742069713928097,7,7,7,0.8400000000000011
376,0.2,1.0,0.4,0.2,2,0.003548419094033392,0.001464383442801234,7,7,7,0.8400000000000011
377,0.2,1.0,0.4,0.2,4,0.0034602480163807964,0.0014775955619739166,7,7,7,0.8400000000000011
378,0.2,1.0,0.4,0.2,6,0.003379560623806159,0.0014896510009352881,7,7,7,0.8400000000000011
379,0.2,1.0,0.4,0.2,8,0.0033296957445226646,0.0014769050594719464,7,7,7,0.8400000000000011
380,0.2,1.0,0.4,0.4,1,0.00424624226445408,0.0014713781089336544,7,7,7,0.8400000000000011
381,0.2,1.0,0.4,0.4,2,0.004126816007239329,0.001631721932464967,7,7,7,0.8400000000000011
382,0.2,1.0,0.4,0.4,4,0.003789060388815702,0.0016124507350239725,7,7,7,0.8400000000000011
383,0.2,1.0,0.4,0.4,6,0.003488569955563554,0.0015726653594299357,7,7,7,0.8400000000000011
384,0.2,1.0,0.4,0.4,8,0.003329695746172932,0.001476905070428388,7,7,7,0.8400000000000011
385,0.2,1.0,0.4,0.6,1,0.006220458045410755,0.002848658750921803,7,7,7,0.8400000000000011
386,0.2,1.0,0.4,0.6,2,0.005776498273716207,0.002982087994333021,7,7,7,0.8400000000000011
387,0.2,1.0,0.4,0.6,4,0.00465401082540255,0.0025847256701289783,7,7,7,0.8400000000000011
388,0.2,1.0,0.4,0.6,6,0.003703428675488466,0.0019015243893527808,7,7,7,0.8400000000000011
389,0.2,1.0,0.4,0.6,8,0.0033296957478231998,0.0014769050813848259,7,7,7,0.8400000000000011
390,0.2,1.0,0.6,0.2,1,0.003290771360016811,0.0006075422613866512,7,7,7,0.8400000000000011
391,0.2,1.0,0.6,0.2,2,0.0033097814527741666,0.0005909258193125052,7,7,7,0.8400000000000011
392,0.2,1.0,0.6,0.2,4,0.0033598635593154523,0.0005964028354615592,7,7,7,0.8400000000000011
393,0.2,1.0,0.6,0.2,6,0.0034148996622728506,0.0005751552727862102,7,7,7,0.8400000000000011
394,0.2,1.0,0.6,0.2,8,0.0034231090832809352,0.000525397653401606,7,7,7,0.8400000000000011
395,0.2,1.0,0.6,0.4,1,0.0032693446598569278,0.0007781865500689573,7,7,7,0.8400000000000011
396,0.2,1.0,0.6,0.4,2,0.0032848317021058815,0.0006804563488195051,7,7,7,0.8400000000000011
397,0.2,1.0,0.6,0.4,4,0.003376373201047127,0.0006693709628414272,7,7,7,0.8400000000000011
398,0.2,1.0,0.6,0.4,6,0.0034722431479457553,0.0006320529928137981,7,7,7,0.8400000000000011
399,0.2,1.0,0.6,0.4,8,0.0034231089417634674,0.0005253971472643684,7,7,7,0.8400000000000011
400,0.2,1.0,0.6,0.6,1,0.003509303770496021,0.0011697475907655763,7,7,7,0.8400000000000011
401,0.2,1.0,0.6,0.6,2,0.003476116052428689,0.0009136307463692539,7,7,7,0.8400000000000011
402,0.2,1.0,0.6,0.6,4,0.0036024906762708326,0.0008730248956354244,7,7,7,0.8400000000000011
403,0.2,1.0,0.6,0.6,6,0.0036965736990833198,0.0007740136957552058,7,7,7,0.8400000000000011
404,0.2,1.0,0.6,0.6,8,0.0034231088011604602,0.000525396644399064,7,7,7,0.8400000000000011
