,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,CB_9,CB_10,CB_11,CB_12,CB_13,CB_14,CB_15,CB_16,CB_17,CB_18,CB_19,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,TMSE_9,TMSE_10,TMSE_11,TMSE_12,TMSE_13,TMSE_14,TMSE_15,TMSE_16,TMSE_17,TMSE_18,TMSE_19,mean_CB,mean_TMSE
98,37,30,31,32,9,29,20,26,12,24,6,31,41,20,18,28,35,25,27,35,0.14091777180033246,0.23034569979701006,0.0858436174701498,0.1775024831299483,1.0055370037712712,0.08270943555057295,0.6292590892468016,0.23997176851408672,0.6238864400464645,0.19678133364830924,1.0054228817841335,0.1506742710219635,0.15226650835084618,0.3666871185735279,0.33577811758720055,0.10216208656971087,0.5062918448739678,0.11327800847657862,0.1913402053127641,0.07220826498457306,25.8,0.3204431975255107
99,37,30,31,32,9,29,20,26,12,24,6,31,41,20,18,28,35,25,27,35,0.15840583824283644,0.22361965296212685,0.0931298847513827,0.22000713323001686,0.993079426541877,0.08279828587125672,0.5571036090224172,0.23363873926654954,0.6237029964742576,0.1888112429858868,0.9936975684792151,0.14759142098667172,0.13735044834382246,0.36680441558031374,0.3376528232491921,0.08288736467139608,0.45495562468786177,0.16937955191008808,0.1963740590323088,0.07763947200000978,25.8,0.3169314779144744
100,37,30,31,32,9,29,20,26,12,24,6,31,41,20,18,28,35,25,27,35,0.1582051705514318,0.20890762537939128,0.08384004183022585,0.1931244886208949,0.9870382949722873,0.09342584415480508,0.4057923801854972,0.22784851944358744,0.6200888220640451,0.19556254262629186,0.9922146949466687,0.13163813150011272,0.1319081588717891,0.367338151353028,0.33728525595151027,0.07256775753816795,0.4365184023950188,0.10713052566417929,0.19038968251165178,0.06636385464952058,25.8,0.3003594172605053
101,37,30,31,32,9,29,20,26,12,24,6,31,41,20,18,28,35,25,27,35,0.13310000255319937,0.17186546511745238,0.0778436884795028,0.21212670840252817,0.9771816529454808,0.0893958057670988,0.37145675503537334,0.23078289661071238,0.6169938283992631,0.17787675792207783,0.9977421313367812,0.11437610396799197,0.13043669568970467,0.3671563872633263,0.34433605615879914,0.08432239100238882,0.45250867804161865,0.09260815526891873,0.19683567115792158,0.06647930074762935,25.8,0.2952712565933885
102,37,30,31,32,9,29,20,26,12,24,6,31,41,20,18,28,35,25,27,35,0.10266738685687307,0.15030490460400675,0.06478652825593988,0.2125144824489882,0.9600842367915068,0.09830252358525493,0.33424773513642014,0.2305269979159415,0.6188398534065369,0.1918389943810881,0.9903986981750483,0.11553270811904748,0.13154011118479936,0.36807288606774174,0.3439756155482067,0.08381904878938276,0.4679068260650391,0.05916461329493178,0.19233992097391772,0.06851157819566961,25.8,0.2892687824898171
103,37,30,31,32,9,29,21,26,12,24,6,31,41,20,18,28,35,25,27,35,0.0774725912961767,0.1525134494034618,0.050935543172447986,0.18801129773487413,0.9665010496231167,0.09504276382496794,0.37418298537621497,0.23453414516336157,0.6221983875023163,0.19087522581407027,0.9893830533890692,0.12452066637312433,0.12684859772980356,0.37428858832269724,0.34239163633274394,0.08924040379083838,0.3572876514878894,0.08174086486784853,0.18955903857343268,0.07548979220276804,25.85,0.2851508865990612
104,37,30,31,32,9,29,22,26,12,24,6,31,41,20,18,28,36,26,27,35,0.0728153805058993,0.14882663516647887,0.05038396300764172,0.17403725482457308,0.9768150858379756,0.09718853712332506,0.6089195950465595,0.24833084327082422,0.6345168782019375,0.1872342770574457,1.003611167736725,0.13248289317361556,0.1267440667198696,0.3749341563864639,0.34444947884035565,0.09229657171154748,0.12752072364588765,0.2776305710149559,0.19017302320877136,0.06844132497633686,26.0,0.29686762137285944
105,37,30,31,32,9,29,22,26,12,24,6,31,41,20,18,28,36,26,27,35,0.06825807234504272,0.1752917066561424,0.05067260908418043,0.15636064466081714,0.9588681612557757,0.09563529933602012,0.6124363594069057,0.2596151373017636,0.6346100154682436,0.18754643199064927,1.0011173142294396,0.129357676354369,0.12584389360573245,0.3760125033245419,0.3452268314181058,0.07885977051856909,0.08557542358090155,0.4611033305797609,0.1956913576245459,0.06649754887722015,26.0,0.30322900438093636
106,37,30,31,32,9,29,23,26,12,24,6,31,41,20,18,28,36,26,27,35,0.06496737558948336,0.18101877138809636,0.0502068285041595,0.1716400408246859,0.9352776189873688,0.09890975044945624,0.44275014048076367,0.2681607477326167,0.6348975648012383,0.18858272668217801,0.9837240512783704,0.13661506335023144,0.12569815456523298,0.3751850748859376,0.34587284068313917,0.07912003140930506,0.168015512012096,0.1750304622360512,0.19833704069112235,0.06726308787660772,26.05,0.28456364422140706
107,37,30,31,32,9,29,24,26,12,24,6,31,41,20,18,28,36,26,27,35,0.06657465583438259,0.14511188242908385,0.05118804381292101,0.23642492463070028,0.943982887109381,0.09709440839116645,0.24106353288016852,0.354758244955143,0.6380560359982124,0.18091725306774567,0.9741034070895894,0.13315617343049924,0.1405598582723354,0.3766744423731956,0.3455949783460276,0.05887686060888314,0.13256791408882135,0.06068066709166483,0.19765999196419792,0.06951764910106908,26.1,0.27222819057375947
108,38,30,31,32,9,29,24,27,12,24,6,31,41,20,18,28,36,26,27,35,0.04332801692401074,0.16583410349840635,0.04812287263322292,0.3822509306596213,0.9482841344156051,0.09933277683339986,0.2578572293395578,0.39681334739576485,0.6370771846694767,0.1647416310332008,0.9672102273986057,0.13162417271576507,0.1380021352518256,0.37525501826415575,0.3451961308802942,0.06250521867554316,0.11668038800553136,0.04094973945893309,0.1927807284163242,0.07077313409306002,26.2,0.27923095602811526
109,38,30,31,32,9,29,24,27,12,24,6,31,41,20,18,28,37,26,27,35,0.043533340249569966,0.13850604121913082,0.04169848644874638,0.579405804502619,0.9445841063971875,0.10221007134170772,0.2379286504079832,0.2734549850109961,0.6332211741749324,0.1711271413618715,0.9657190831857667,0.12982237025463608,0.13532430574230278,0.37419686537304025,0.3464938160947843,0.0653128694514895,0.13889935578501134,0.03167069274603322,0.19326388611029718,0.08943159937930888,26.25,0.2817902322618707
110,38,30,31,32,9,29,24,27,12,24,6,31,41,20,18,28,37,26,27,35,0.047107460445711395,0.14893861194907884,0.041881976837518604,0.363929456814463,0.9571503695033782,0.100941333400135,0.21385729384575466,0.1828238869694778,0.6286110608142234,0.17118800404713527,0.9565143051049799,0.13489156697594018,0.1358018384829577,0.37055673134245143,0.3497010797995432,0.06538802392366176,0.1080426177356537,0.031007899226402954,0.1943473043136042,0.08513060191893358,26.25,0.2643905711725502
111,38,30,31,32,9,29,25,27,12,24,6,31,41,20,18,28,37,26,27,35,0.04555170976597835,0.15141319145124793,0.04956925250295938,0.07004756953145118,0.9639832005395622,0.10300823889603242,0.280364945941021,0.12477210693603163,0.6265259148848201,0.17478403474689622,0.9543948176011199,0.14101937080600432,0.128044299318661,0.3609308711856387,0.34800994352726056,0.06611035055439098,0.11088629758627563,0.03555197102341008,0.20131330085515708,0.07180624721873599,26.3,0.2504043817436327
112,38,30,31,32,9,29,25,27,12,24,6,31,41,20,18,28,37,26,27,35,0.04386537961448874,0.1640423401065447,0.047397962905059966,0.05325203321410598,0.9430113491578687,0.1088442908286374,0.3736363902631883,0.12908032993693364,0.6296031607732014,0.1718592967608495,0.9645670447777189,0.14115088896187553,0.12618376244859789,0.34551477751727605,0.34740534521484795,0.06564353417096032,0.11478454725834893,0.041088921329552344,0.19889818169461168,0.07555058607565412,26.3,0.2542690061505162
113,38,30,31,32,9,29,26,27,12,24,6,31,41,20,18,28,37,26,27,35,0.050449117240925045,0.1436495077252437,0.053823647570806474,0.06499890020082899,0.924187098843476,0.11005247236699296,0.31077611287008594,0.13379470129753623,0.6342662209497172,0.17414384495321827,0.981214229429757,0.14154929819496043,0.12926400088303025,0.33925800345916923,0.34678060159046314,0.0625723636774375,0.08801919810667808,0.03203334768257367,0.1990390840949734,0.07650678259935334,26.35,0.2498189266868614
114,38,30,31,32,9,29,26,27,12,24,6,32,41,20,18,28,37,26,27,35,0.05379828357513605,0.13796286437349228,0.05121572796715497,0.07611905078027753,0.9224373287341842,0.1076062194340709,0.20294802639010756,0.22230946704960974,0.6365112336782801,0.17531849120684403,0.9594429820952481,0.157992559589687,0.1269712758816869,0.3392789990385929,0.3459400456597988,0.061245457321615564,0.09976977398334112,0.029714497717085765,0.20036748646456295,0.09326635533297437,26.4,0.25001080631368755
115,38,30,31,32,9,29,26,27,12,24,8,32,41,20,18,28,37,26,27,35,0.06143767591764207,0.1337842220014174,0.05680307434653589,0.07275093610330509,0.9223032330421829,0.11507557387873867,0.19994093541008864,0.2763159055446186,0.6449089645683844,0.17696957807971533,0.9830815456616585,0.15000762196049625,0.12771133481457178,0.3428380397737251,0.3474062314238937,0.057918385341514465,0.10045855458596413,0.03860135286017013,0.1970115707145594,0.09411826227326661,26.5,0.25497214991512246
116,38,30,31,32,9,29,26,27,12,24,8,32,41,20,18,28,37,26,27,35,0.06275723330551199,0.13509088419986892,0.05846624937527454,0.07538951516694824,0.909260910630125,0.12721153841661764,0.21171387483533533,0.18724247165355928,0.6524531050604823,0.16923834215201514,1.0214454676374813,0.14622941146926652,0.12695870539375007,0.34208823019375384,0.34867062150910405,0.06461036746126542,0.07826665923352225,0.033339546316272825,0.19580829372865474,0.07840981498735704,26.5,0.25123256213630835
117,38,30,31,32,9,29,26,27,12,24,8,32,41,20,18,28,37,26,27,35,0.06479468452249287,0.13807384833864586,0.058498584500853226,0.07492129453598434,0.923157317154231,0.12546744403724347,0.45193611637347986,0.11402288817350727,0.6499887658265243,0.16563796115648763,1.0332478044063171,0.14631858274855114,0.12606474134763904,0.3346489271163049,0.3489845797462511,0.0624464021390446,0.0822530536007511,0.033354381514742876,0.1973353677155498,0.06656953204997215,26.5,0.25988611385022864
118,38,30,31,32,9,29,26,27,12,24,8,32,41,20,18,28,37,26,27,35,0.056960823605982036,0.15047868388026467,0.05784446611578945,0.07437888557781051,0.9210623894343118,0.1273954813711837,0.46813292412272195,0.10176335890230638,0.6535445296298383,0.16707892981065164,0.9819823848689595,0.1370107849633435,0.12493866525810605,0.3316062905683448,0.3508990513576089,0.06445606557671185,0.13514130997555315,0.03443547653155596,0.20060236115334307,0.07273710298871144,26.5,0.2606224982846549
119,38,30,31,32,9,29,26,27,12,24,8,32,41,20,18,28,37,26,27,35,0.0546306511857928,0.13795488172959472,0.055972555387954835,0.07842979276422711,0.9123284654016931,0.12550046483556393,0.4108957592306673,0.08272333722915794,0.6546195874725119,0.16663555784897838,0.9598365041799353,0.13562076681624385,0.12611149662468096,0.33281945196661444,0.35154259707563057,0.06392501128578715,0.10875921816103284,0.10929202619290522,0.19826722672300742,0.08142210504629874,26.5,0.2573643728579139
120,38,30,31,32,9,29,26,27,12,24,8,32,41,20,18,28,37,27,27,35,0.058608310855194634,0.13998457180546445,0.05852894897033965,0.09030454183392626,0.8962207272199368,0.15040632494584588,0.41006938505874324,0.06554972947932064,0.6597453339119501,0.16783471785700557,0.9609511467846559,0.1324739303904511,0.13498466282608834,0.3423984949944101,0.3484153834360451,0.07176102567171644,0.10261090342359294,0.21621300853589007,0.19838951195433754,0.0724556226090923,26.55,0.26389531412820033
121,38,30,31,32,9,29,26,27,12,24,8,32,41,20,18,28,37,28,27,35,0.053589994405296076,0.1419912967945858,0.050946882016060874,0.08971738986665048,0.9045080200463609,0.14808991102367572,0.4332868842444129,0.19565925506784815,0.6604203676481092,0.16809417950426672,0.9439741019187123,0.126125782458389,0.13003586233824987,0.33363450185551785,0.3474239619812578,0.06959332843812474,0.12450940262488329,0.05711685877146699,0.20171230871445642,0.0681345412135939,26.6,0.26242824154659594
122,38,30,31,32,9,29,26,29,12,24,8,32,41,20,18,28,37,28,27,35,0.057154627100137814,0.1423957167715504,0.054469426735615674,0.09539084573364394,0.9148963555995042,0.16121557882887627,0.2769539972467501,0.30252702988938357,0.6647150197767251,0.16742526474099276,0.9173221630675022,0.11597969360175597,0.13125761798742586,0.32438657678150007,0.3454388785035816,0.06332859288497093,0.11811912358998249,0.04473653970311967,0.2120411231002618,0.08435036708346476,26.7,0.2597052269363373
123,38,30,31,32,9,29,26,30,12,24,10,32,41,20,18,28,37,28,27,35,0.058059274780568194,0.1450183857709767,0.06799304109475499,0.14321087213833703,0.9136297013093179,0.1553203915023887,0.23781626010583595,0.14078859672431515,0.6642311164423158,0.15891085253293238,1.0924429240167566,0.11040534892407247,0.13074190698952698,0.32149226660182906,0.346033097758078,0.06213333157711115,0.11166887037950823,0.04923647009360375,0.20184669273357297,0.09026230109927696,26.85,0.26006208512875395
124,38,30,31,32,9,29,26,30,12,24,10,32,41,20,18,28,37,28,27,35,0.050259030661413684,0.14506453939391886,0.07717298442568928,0.12324979672852637,0.9229077572831833,0.16013572999426182,0.2830017220345306,0.10890502085272129,0.6697083603033952,0.16034405157698733,1.0841555613190765,0.11102877608887692,0.1329918155563621,0.31625763086626396,0.34608264141787887,0.06551105061449657,0.08921682360069974,0.044621008930966294,0.20633211635131765,0.0863195067007967,26.85,0.2591632962350682
125,38,30,31,32,9,29,26,30,12,24,10,32,41,20,18,28,37,28,27,35,0.051716383631735564,0.14565333609152883,0.06627161104673424,0.09695583337708912,0.9353157039151666,0.14429579593149428,0.26725158761483203,0.07168562142608634,0.6627922394147485,0.16146793683159072,1.016576412109193,0.11466380283130254,0.13283869491737535,0.3140969473315676,0.3473010262082303,0.07123532730381098,0.0845511146954295,0.04845058036727912,0.210457555777489,0.09508435325421843,26.85,0.2519330932038451
126,38,30,31,32,9,29,26,30,12,24,10,32,41,20,18,28,37,30,27,35,0.05392597410462152,0.1357100754720085,0.06218844805294532,0.08686194739061136,0.9172224759206165,0.15031790201107112,0.39042902476136176,0.08730443141830213,0.6639532903325465,0.16133835474143765,0.9490372167144838,0.12631001691421376,0.13845615686692464,0.30172395307223465,0.3480600706753738,0.07205813966511831,0.08691739606640711,0.15483914355053519,0.2124986043743136,0.09067740351832618,26.95,0.2594915012811726
127,38,30,31,32,9,29,26,31,12,24,10,32,41,20,18,28,37,31,27,35,0.050397122273333005,0.14130626398428794,0.06738297196356284,0.09239765983689623,0.8947423752100342,0.16535828612658934,0.36140676236905206,0.06974249657369809,0.6657117693048427,0.1626779680698079,0.9467979978814541,0.1244152691792173,0.13925223173912119,0.2907999277643764,0.3473496243120809,0.07114821486737201,0.12270774507204567,0.15247812465053498,0.21477012128121664,0.06625489200299531,27.05,0.257354891223126
128,38,30,31,32,9,29,26,31,12,24,10,32,41,20,18,28,37,31,27,35,0.056125374988934856,0.1480360547810732,0.0847249558283175,0.08711369321206136,0.8880578389019212,0.1689355121321164,0.263126347692737,0.10279679730741914,0.6514630219481169,0.16281720321015836,0.9514726298081717,0.12053925699576945,0.13966853639147936,0.2969760850339156,0.34718407658852685,0.06810997852412079,0.13573022000072352,0.05967468049954213,0.21307095343369797,0.08103522156178773,27.05,0.25133292194202955
129,38,30,31,32,9,29,26,31,12,24,10,32,41,20,18,28,37,31,27,35,0.06354694778569532,0.14125649936416027,0.09359418452487189,0.08298443795229438,0.8816089323019389,0.15601643491263265,0.2573208504600743,0.06313031144120744,0.6516721852195437,0.1604245067018447,0.9269194257020084,0.12417971413960983,0.14511694711299547,0.28259466831552865,0.34462794232339306,0.06787016545611455,0.15197074281371398,0.05389901278414727,0.2161406172753905,0.07322895074404598,27.05,0.2469051738665605
130,38,30,31,32,9,29,26,31,12,24,11,32,41,20,18,28,37,31,27,35,0.07292845069837954,0.1751850929110764,0.09950698172053007,0.08995110150238447,0.877679676465019,0.16480510982424929,0.24853410599113468,0.06277254278964485,0.6483728885191875,0.15872449681380485,1.0488177941767844,0.11741731594252611,0.15217819864201684,0.28167554027769154,0.33248017127065826,0.06948957258565493,0.13958127117076533,0.05584594214211196,0.2252523923126978,0.08858939600473974,27.1,0.2554894020880529
131,38,30,31,32,9,29,26,31,12,24,11,32,41,20,18,28,37,31,27,35,0.07298154668989335,0.16806060140449902,0.09777045406412467,0.07798497236588746,0.8843787342525882,0.1910396344451737,0.1980686708454985,0.05489076876964836,0.6476174694826844,0.15878993964069102,1.1679041161819936,0.12144549149652664,0.15402513141307606,0.2815082898292263,0.34033032720422707,0.0773357175090059,0.12299266750790495,0.05566236754804885,0.22406151961486304,0.07676645116979007,27.1,0.25868074357176757
132,38,30,31,32,9,29,26,31,12,24,11,32,41,20,19,28,37,31,27,35,0.08300618243289226,0.16214509144952752,0.0961867302810582,0.0732243917844772,0.8923472510331247,0.1934821112465408,0.40380390172689534,0.053145212828743855,0.6433121485328005,0.1592173680152552,1.13153729346133,0.1199270643076915,0.1526205748823066,0.27779972179999846,0.3719325970510104,0.07604995012862728,0.10382721057043054,0.0539366058965183,0.22718460713118502,0.07931963614903295,27.15,0.2677002825354723
133,38,30,31,32,9,29,26,31,12,24,11,32,41,20,19,28,37,31,27,35,0.08786458040844497,0.17192429986580077,0.08937392663628954,0.07402599424442834,0.8789658147241207,0.2163701849883129,0.41223521868238727,0.05112454906149754,0.6606626876879149,0.15966697193173315,0.9756509853887658,0.12391198667791155,0.152384608213044,0.278807550369058,0.31694950542892847,0.07425764128332608,0.1122773225704887,0.05290701167136559,0.23021016373253197,0.06758981721289602,27.15,0.2593580410389623
134,38,30,31,32,9,29,26,31,12,24,11,32,41,20,19,28,37,31,27,35,0.08350228230620113,0.18647075988261452,0.08822018619047003,0.07781566001377996,0.8651976838419163,0.16555009919833386,0.38207382387940625,0.047774091962195155,0.6777461788609025,0.1582910842422975,0.9061750003178891,0.1303421096277863,0.14863239435418146,0.27623948667723924,0.3126548620709046,0.07183419598455096,0.16408541808866448,0.05283761326913263,0.2228913307236862,0.06472056693466603,27.15,0.25415274142134087
135,38,30,31,32,9,29,26,31,12,24,11,32,41,20,19,28,37,31,27,35,0.06448178659548602,0.18422632434713446,0.0746643354105883,0.08902269826710149,0.8624091547245779,0.15920354286425895,0.40965790298248544,0.044650926857684584,0.6778538140813176,0.15799848608272515,0.9017716829541905,0.1324011724388409,0.14459706663619615,0.2779322340634343,0.30955178081047596,0.06801473375092584,0.15726292540446768,0.055495405518019875,0.22270052027638867,0.06667933687884901,27.15,0.25302879154725744
136,38,30,31,32,9,29,26,31,12,24,11,32,41,20,19,28,37,31,27,35,0.07219361041316111,0.1783654713134271,0.07661108792856688,0.08478937285229572,0.8727126462070682,0.17804247915290325,0.39025802550811145,0.04097446903462114,0.6860180427723364,0.15748586650707658,0.8831579592497679,0.13407620794518765,0.15209304400615525,0.27505164981320024,0.3085130828804656,0.07885405746117508,0.1499656344657093,0.05180185136617023,0.22263817222129106,0.06574281456429996,27.15,0.25296727728314955
137,38,30,31,32,9,29,26,31,12,24,11,32,41,20,19,28,37,32,27,35,0.06446546323306249,0.17800108029143663,0.09281273669242372,0.08296631070711656,0.8792689864504868,0.1874597081514348,0.22183417339739084,0.045097161612946635,0.6889245927865979,0.15652768088901292,1.0503889551276677,0.13779275848662592,0.1457704658711975,0.27321338346448415,0.3181373291666296,0.08152391096443576,0.15340230185824283,0.032265403753104424,0.22324464129290023,0.06683035544650373,27.2,0.2539963699821851
138,38,30,31,32,9,29,26,31,12,24,12,32,41,20,19,28,37,32,27,35,0.07185147795663452,0.16238488367377202,0.10831628031670061,0.09789827282644598,0.8814030321341989,0.18952375572766816,0.13866877781817036,0.042562382788783285,0.698602735590616,0.15799146167016193,1.3274112013958645,0.12833992122210514,0.14847108382827542,0.272955122907729,0.3533720033790001,0.08020015396184973,0.09030875633502257,0.035917269832032764,0.2260247111575262,0.06981081500967735,27.25,0.2641007049766117
139,38,30,31,32,9,29,26,31,12,24,12,32,41,20,19,28,37,32,27,35,0.0707255757374809,0.18673450063157487,0.117546248738062,0.08805622177911725,0.8861864148375882,0.19009784165552931,0.1189376379355257,0.04343560628829723,0.7042639606200103,0.15215895461895956,1.3527458348405996,0.12697444046145037,0.14852499407611036,0.27237378565578974,0.4138845600676563,0.07932857960440845,0.11102164814099992,0.03383542954175516,0.2273693007752408,0.06792684866321758,27.25,0.2696064192334687
140,38,30,31,32,9,29,26,31,12,24,12,32,41,20,19,28,37,32,27,35,0.07994362408423761,0.17722780233505472,0.11526552999209018,0.09198724720235572,0.8815303705049029,0.2151079544334409,0.1552437887629476,0.04201516615869903,0.7087072817116178,0.17011103294585483,0.9896835668490377,0.1326531900545792,0.14745538112329426,0.27320904971653953,0.3756593018732993,0.0809395012919792,0.12516915708791176,0.03425665700800949,0.2302157851635926,0.07021550174726432,27.25,0.2548298445023355
141,38,30,31,32,9,29,26,31,12,24,12,32,41,20,19,28,37,32,27,35,0.08872302478939637,0.18128066090007508,0.0976667649615285,0.10254867383147039,0.8697017747401906,0.18375037169556407,0.1770475139866434,0.04221666698586448,0.7069543631258729,0.14702797321361114,0.7956074320728215,0.13953349152695022,0.15032103230990904,0.2755415960394947,0.2690988536727081,0.08130940391038839,0.12355421856049809,0.0367763651992417,0.2293883643777674,0.07020899037871094,27.25,0.23841287681393536
142,38,30,31,32,9,29,26,31,12,24,13,32,41,20,19,28,37,32,27,35,0.06492808459103318,0.18284258260445416,0.061236557108294516,0.12579660371415957,0.8620354508460818,0.17535436677849078,0.16064462370080618,0.06136100022604464,0.7081136339890787,0.14633102794112876,0.7816303688615923,0.1467226083555331,0.1469732036070441,0.25580922570518055,0.2637791754768158,0.0746570121602902,0.08782660566977415,0.03171756043057845,0.2320658068205052,0.0753483216467272,27.3,0.2322586910116807
143,38,30,31,32,9,29,26,31,12,24,13,32,41,20,19,28,37,32,27,35,0.06891108852414077,0.18885797584909458,0.05818098847111847,0.1270107205797235,0.8574017370638446,0.17888311297686657,0.13714467481624854,0.03646555319691651,0.7057910854943906,0.1464084050021276,0.8027720237371047,0.14299228963665578,0.14311580874627627,0.28965855752910213,0.257353052339867,0.07104660089810762,0.07265530671403728,0.03205174503721471,0.23226281679226493,0.07280857847568711,27.3,0.2310886060940395
144,38,30,31,32,9,29,26,31,12,24,15,32,41,20,19,28,37,32,27,35,0.07132619955061478,0.1870404683991774,0.060617569027164205,0.10321708411536244,0.8585568941949963,0.17915022155118726,0.13264256432274976,0.03585688135928776,0.7108737326841345,0.1458453952818199,1.3342882416173405,0.14567859743113556,0.1501123677597998,0.2572556549907087,0.2435610210563284,0.07931790118723217,0.10109890620147075,0.028461457232016943,0.22962299486731164,0.06935613645433059,27.4,0.2561940144642084
145,38,30,31,32,9,29,26,31,12,24,15,32,41,20,20,28,37,32,27,35,0.0942732942193108,0.17231748672786226,0.06852778740336841,0.10979581399787831,0.860639343250755,0.17871140116463985,0.11867222594347478,0.04414582827481144,0.718284434878253,0.1448431322868743,1.694652059035053,0.1483423614479928,0.15746424650507398,0.25241503634954987,0.3622497507680616,0.08489755368704788,0.10510957922443771,0.028746717176166635,0.23389049852839483,0.071063040329459,27.45,0.28245207955992335
146,38,30,31,32,9,29,26,31,12,24,15,32,41,20,20,28,37,32,27,35,0.09309096671267977,0.21467377400414317,0.06613075035608368,0.1386227979509956,0.8630124616247845,0.2024936708797505,0.07998544707421726,0.03597361362403972,0.7091657649222396,0.14593363446711446,1.3370339531297515,0.14884138633394148,0.16492033506399845,0.25242891915320836,0.4110149239051908,0.09058009236119857,0.10206819282250801,0.041359614718906576,0.23868965630191893,0.08894576136750772,27.45,0.2712482858387089
147,38,30,31,32,9,29,26,31,12,24,15,32,41,20,20,28,37,32,27,35,0.08893346283299249,0.21292424213106584,0.07077540804758183,0.13663549719936996,0.8595278436874116,0.24498606619381763,0.09161372325451934,0.03699331125921563,0.7088364930962251,0.14574939788824157,0.9064148035709211,0.1424192393185317,0.1593677863553525,0.24855441091382913,0.26241699543894875,0.09031443143522691,0.10258726460566618,0.028683058956169016,0.2558099789930226,0.08118352798905971,27.45,0.24373634715835846
148,38,30,31,32,9,29,26,31,12,24,15,32,41,20,20,28,37,32,27,35,0.09022006399658636,0.2151035097090318,0.07469646065201437,0.1520160488521089,0.8461970288810671,0.2599867046765848,0.11355049644551364,0.0487699383310277,0.702120166285611,0.14649167908504454,0.6918178706233195,0.1404418301992984,0.14644507191428527,0.24244739660421963,0.20450209129497454,0.09127386012493062,0.11046729390113645,0.028102258027942324,0.25347373753823066,0.07767326099097986,27.45,0.23178983840669537
149,38,30,31,32,9,29,26,31,12,24,15,32,41,20,20,28,37,32,27,35,0.07726073411246509,0.21913304741430795,0.07451924581786556,0.12668983938042766,0.8470582428014616,0.2285780339445455,0.1264964265321683,0.05132779781585045,0.7014074545662695,0.14792735699017626,0.626067154188289,0.139935338035111,0.15291903981786872,0.2873408785207452,0.19842247915812578,0.08923359782143132,0.08233388269066695,0.029254154281497538,0.25287552441684347,0.06965360249452263,27.45,0.22642169154003194
150,38,30,31,32,9,29,26,31,12,24,15,32,41,20,20,28,37,32,27,35,0.06903668497161397,0.21786285103837758,0.06490012248888953,0.1284524562641331,0.854094885585023,0.21294128100573798,0.08022916141547529,0.046762167730085,0.695976725678694,0.14741668302512562,0.7077688689535026,0.14225665932699758,0.15380361293300884,0.30277857221462956,0.20049364974890924,0.07960703588580127,0.06784574890447587,0.027655386721179207,0.24940318833616967,0.06849308897303392,27.45,0.22588894156004308
151,38,30,31,32,9,29,26,31,12,24,16,32,41,20,20,28,37,32,27,35,0.06299429650457974,0.21035301557443092,0.07312531130341969,0.14716547031823585,0.8635300709208281,0.20953177961382569,0.06941539517400502,0.046151249935977405,0.6948402000492967,0.1474350800850609,1.1804619332698445,0.13676059308346106,0.15552621921802634,0.25841913417984985,0.19892585908633448,0.08125731203727905,0.07704142632355977,0.030287010612572943,0.23835646718590583,0.07930445340420895,27.5,0.24804411389403508
152,38,30,31,32,9,29,26,31,12,24,16,32,41,20,20,28,37,32,27,35,0.07955188863368308,0.1718016566474644,0.08332881192951802,0.17661168554780426,0.8696354029817976,0.1910564197985334,0.06813460488304846,0.05941107734977241,0.6899252648006765,0.14796677304403796,1.3222498210680371,0.14243207645125397,0.1454040001886586,0.22482032570989094,0.2158888165956753,0.10258001799544202,0.08786458120245387,0.03349994068210719,0.23833851378981735,0.08415831290972545,27.5,0.2567329996104699
153,38,30,31,32,9,29,26,31,12,24,16,32,41,20,20,28,37,32,27,35,0.07651372534851099,0.1760482355725201,0.07880812203032433,0.16286285654360774,0.8710369022154123,0.18519509310746282,0.06793657312513268,0.04141684640076503,0.6839552378700078,0.14907203277759556,1.1697646374953339,0.15013000451208236,0.14440447580046037,0.2250696097511372,0.23883791831109646,0.10268802966040694,0.08360663743041184,0.02477306058020992,0.25121115055429194,0.10063112283237831,27.5,0.24919811359595742
154,38,31,31,32,9,29,26,31,12,24,16,32,41,20,20,28,37,32,27,35,0.07754716653879541,0.14351842361811445,0.07108096005125393,0.18033490958159873,0.8645941341834912,0.22877967636998542,0.06371250775749285,0.051327675926017356,0.6806873012590132,0.14869418433491743,0.7082530528912285,0.16100719329986585,0.14486523257363948,0.22244640653326217,0.2114904166863486,0.10281689373538745,0.08408230096902668,0.029556934788220746,0.25707680603852767,0.08104789611456241,27.55,0.22564600366253748
155,38,31,31,32,9,29,26,31,12,24,16,32,41,20,21,28,37,32,27,35,0.07655955761460435,0.135087434664487,0.08192502586076457,0.1645641962262839,0.8555276567772854,0.2493101044807749,0.06398986136868062,0.0369655529170427,0.6611177917325604,0.15238066209403997,0.5193924329538975,0.16158434896187596,0.14481757395998124,0.22331043673028583,0.1792530132569186,0.09601324030113462,0.08228302881079273,0.02584079904701511,0.2577506850121534,0.09628170586022453,27.6,0.2131977554315402
