,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,CB_9,CB_10,CB_11,CB_12,CB_13,CB_14,CB_15,CB_16,CB_17,CB_18,CB_19,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,TMSE_9,TMSE_10,TMSE_11,TMSE_12,TMSE_13,TMSE_14,TMSE_15,TMSE_16,TMSE_17,TMSE_18,TMSE_19,mean_CB,mean_TMSE
204,76,46,24,10,9,130,147,22,82,93,27,80,46,62,59,92,107,16,75,74,0.05217851313339438,0.2229630569898659,0.6056609269958125,0.7523604640572646,0.8563362699617106,0.0238153444540651,0.024678661651496618,0.7602381958034164,0.008263184153061124,0.016972203173992614,0.39312170765533205,0.02041583932403518,0.21120008538401527,0.06874088094488273,0.06283833824618143,0.03729068769632166,0.024101471587804943,0.45752828861199696,0.03612944285324673,0.011250090549169006,63.85,0.23230418266135328
205,76,46,25,10,9,130,148,22,82,93,28,80,46,62,59,93,107,16,75,74,0.05237663919569065,0.22272774415684746,0.6019391896980356,0.7528348734200447,0.8558417140723361,0.023739077463403375,0.024748459087410704,0.7567693722115177,0.008533665137004591,0.016818621154741274,0.361590998586989,0.02026094392859262,0.2116738854529259,0.06876326222199672,0.06155637699677004,0.035082519244571495,0.02419515010351527,0.45517270499465295,0.03847988464879561,0.011166354181550249,64.05,0.23021357179786964
206,76,46,25,10,9,130,148,22,82,93,29,80,46,62,59,94,107,16,75,74,0.052031174577082506,0.22283352251882135,0.5946304405223941,0.7521876056668512,0.8527296067662754,0.023852848947507357,0.025035762657654025,0.7524167211029261,0.008589260799523202,0.016750243830403248,0.32301740241195215,0.020173730504941343,0.21155981403537316,0.06865190612749462,0.059028881681693415,0.03268297621189508,0.023690991904177835,0.45356958681967785,0.03886603308047144,0.01113358704374048,64.15,0.22717160486054283
207,76,46,25,10,9,130,148,22,82,93,29,80,46,62,59,94,107,16,75,74,0.0522860358110683,0.2230402486658044,0.5898864774611106,0.7499163541151312,0.84296262629926,0.023931012069750995,0.025269828888143532,0.753861798793738,0.008624497333886703,0.016734555381868615,0.316714062149034,0.020180135947533463,0.21153407690591453,0.06812788786247895,0.05960500830639806,0.03055714947963339,0.023649929170781233,0.4528651454892873,0.03862003052905983,0.011251578048330468,64.15,0.2259809219354107
208,76,46,25,10,9,130,148,22,82,93,29,80,46,62,59,94,107,16,75,74,0.05280206636532808,0.22317368361857678,0.5894259378941181,0.7420286471733925,0.8400481573192465,0.023669887626543724,0.025161213136882164,0.7540570951173515,0.00864208622109386,0.016750875293342155,0.3079404469619408,0.020297600827203003,0.21161628238497257,0.06805945448469612,0.059590159300035014,0.02938740537651819,0.023523389342050206,0.4566400785020128,0.03704254496997214,0.011293600743183287,64.15,0.22505753063292294
209,76,46,25,10,9,130,148,22,82,93,32,80,46,62,59,94,107,16,75,74,0.0517525316581089,0.222784492114477,0.5889914770247129,0.7345241444558844,0.8443377506061618,0.023635944606253463,0.02521686131464709,0.753508001830637,0.008689045695463941,0.01681798027651427,0.30601545768059735,0.020303800751411697,0.21156828364346675,0.06804822847383572,0.05911583625649028,0.026589757067426747,0.02371929554393682,0.45761883101427514,0.03613705092699467,0.011481863513567227,64.3,0.22454283172274309
210,76,46,25,10,9,130,148,22,82,93,32,80,46,62,59,94,107,16,75,74,0.05155460136611976,0.22256678253401885,0.5857743408313819,0.7374366614088378,0.8469851040581602,0.024009879870529688,0.025209557076110885,0.753256599248261,0.008714178735281441,0.016927170443404707,0.305060526668662,0.019969167068985723,0.2120253416044197,0.06800929577260754,0.05932265084721268,0.026156022128634264,0.023930095211910484,0.45828422121557666,0.036248224131953784,0.011535250825171841,64.3,0.224648783552362
211,76,47,25,10,9,130,148,22,83,93,32,80,46,62,59,94,107,16,75,74,0.05145494529807743,0.22255838760942456,0.5668030559979947,0.741924504973736,0.8472365218489386,0.023923501002907216,0.025418113566509467,0.7535717518473859,0.008942033588007351,0.017016402561982745,0.306024779612917,0.019580048030887122,0.21126305127072528,0.06797697950248652,0.059244548126004104,0.024693207764050595,0.023889023169467952,0.45819045022669425,0.036250403545023756,0.011681922208724294,64.4,0.22388218158759723
212,76,47,25,10,9,130,148,22,83,93,33,80,46,62,59,94,107,16,75,74,0.05162472745392955,0.22258458250722277,0.5551458997080884,0.7429296262803181,0.8465788770532574,0.024075198208978577,0.02557550450871148,0.7541176686019057,0.008720464102421369,0.017055600590768456,0.27526226652951585,0.019591581360809986,0.1998597562948859,0.0680820665132899,0.05874953475991723,0.02321612336289971,0.023883846526457586,0.4559197445456475,0.03636614871470825,0.01167249965765211,64.45,0.22105058586406928
213,76,47,25,10,9,130,148,22,83,93,34,80,50,62,59,94,107,16,75,74,0.05153787298460934,0.22258971973698646,0.5566850066687117,0.7428258351046702,0.843587826248582,0.024067536735062667,0.025584730166334047,0.7492698002334328,0.008211926923130507,0.016864450392119534,0.23622051076829995,0.01959636810867257,0.14685252237944021,0.06779783890498478,0.056254806325048395,0.02324787263838902,0.024019735346534295,0.4547815198357536,0.03629219455456709,0.011406278048382729,64.7,0.21588471760518554
214,76,47,25,10,9,130,148,22,83,93,34,80,50,62,59,94,107,16,75,74,0.051709117206819866,0.22240056950017953,0.5596678670525664,0.7414845813279076,0.8365834268448705,0.024271389542894872,0.026045166119237892,0.7472647365190781,0.008178518767253534,0.016980504296971,0.23321569060058006,0.019638325015780334,0.13138038033460203,0.06779790491705746,0.054139405492522705,0.025028394866999194,0.02405621489001407,0.4547966509928803,0.037863116667614494,0.011546775097370465,64.7,0.21470243680266005
215,76,47,25,10,9,130,148,22,83,93,35,80,52,62,59,94,107,16,75,74,0.05166374000513848,0.22191509296119571,0.5599939290938364,0.7358795772803207,0.8347917380734525,0.0249213593395385,0.026044162624538306,0.7495164804534977,0.008234510878874989,0.016984848166034617,0.22037944170161114,0.019677321362513885,0.13020279137447002,0.06750711688689616,0.05296053534188564,0.02411963106653997,0.02437342408435802,0.457855194245191,0.03781062099430878,0.011582082803809752,64.85,0.21382067993690063
216,76,47,25,11,9,130,148,22,83,93,35,80,54,62,59,94,107,16,75,74,0.051640744735633695,0.21729140598553065,0.5601251514125661,0.7261616025341063,0.838829178572993,0.024379315620441783,0.026316892999756245,0.7500385088020324,0.008256937479323177,0.017049977061740364,0.21630759296099816,0.020094499682515064,0.1261725449278034,0.06738557356720787,0.052413576395092,0.02391203696734305,0.02479239277341438,0.45958337303586677,0.03802845445568217,0.011578771041083269,65.0,0.2130179265505565
217,76,47,25,11,9,130,148,22,83,93,35,80,55,62,59,94,107,16,75,74,0.05165890988961934,0.21627077404115422,0.5601646198144994,0.7306508881902486,0.8414811432340628,0.02417421077084618,0.02604233948844184,0.7502872508713336,0.008255345600454565,0.017358934327938485,0.21574174418027675,0.02009081401523284,0.1251547262874312,0.06743896288108144,0.05231453883091336,0.02237504285003253,0.023609868757840585,0.461116182325725,0.03854808477517868,0.011595910317502326,65.05,0.2132165145724907
218,76,47,25,11,9,130,148,22,83,93,35,80,59,62,59,94,107,16,75,74,0.05153923713223741,0.21622499419090277,0.5604289934748146,0.7356795939691091,0.8414869218754251,0.02411551487157987,0.02568997490424517,0.7501949970332344,0.008257931732070819,0.017436603935586426,0.21670794227626694,0.020035944758635002,0.10286161562704033,0.06734486603321124,0.05210899125554161,0.02176598397866539,0.023770523705942927,0.46187636736390664,0.037617960486381816,0.011365475118428232,65.25,0.21232552168616134
219,76,47,25,11,9,131,148,22,83,93,35,80,64,62,59,94,107,16,75,74,0.05177668280176792,0.21610565090188966,0.560290257911069,0.7360984351211104,0.8409821290362315,0.02484379318451812,0.025564579385665663,0.750182264522694,0.008279572719484317,0.01729217189925289,0.20659273890202762,0.020023982679805347,0.049350778900213964,0.0673184176703828,0.05174046340727609,0.02063814020252132,0.023936523440631494,0.461187327233738,0.03643154521496382,0.011142578784388579,65.55,0.20898890169598167
220,76,47,25,11,9,132,148,22,83,93,37,80,67,62,60,94,107,16,75,74,0.052113792227048844,0.2161238734771133,0.5462384291642318,0.73564263517361,0.8363899240367926,0.02411463110106844,0.0256033453855663,0.7503606274872715,0.008352740550294878,0.016887886970849076,0.14207523605123798,0.020021500368868003,0.04917447847936529,0.06741949147172623,0.05180145089859076,0.0198569562298334,0.023907918854570647,0.4594238292083877,0.036383718996224085,0.011390124603074548,65.9,0.20466412953678628
221,76,47,25,11,9,132,148,22,83,93,37,80,70,62,60,94,107,16,75,74,0.05214039960481033,0.21650239571136357,0.5501572632346505,0.7346630435322963,0.8273442705751769,0.02314302781589073,0.025637455691946198,0.7493093791945667,0.008388239051753399,0.016846240061079574,0.13322055128972787,0.019917985631784364,0.04913969815640477,0.0675058712483991,0.05222706953908384,0.019582361615356057,0.024234860137091856,0.45889494361321215,0.036505606775206624,0.011255377841578313,66.05,0.20383080201606898
222,76,47,25,11,9,132,148,22,83,93,37,80,76,62,60,94,107,16,75,74,0.052183826238867005,0.2162442342125559,0.5508871369612872,0.7318972715637291,0.8262898115006686,0.02307045106394841,0.02566357903310763,0.7460434676075521,0.008395713184575868,0.01677016309463343,0.12341535032013772,0.01989128253206928,0.0395301154612522,0.06757069762843172,0.052662536409367,0.019768049515638646,0.02443813474012746,0.4608337292639407,0.03674739582133118,0.011378956380919559,66.35,0.20268409512670704
223,76,47,25,11,9,132,148,22,83,93,37,80,78,62,60,94,107,16,75,74,0.05212828873471837,0.2169303622406238,0.5503655836455846,0.7260152383472526,0.8293338009315028,0.02292981982781751,0.025714081462960718,0.7482115565143261,0.00876604590771645,0.01676535033057468,0.12071358045742536,0.019857817388270072,0.037271926043824746,0.06737484832228834,0.05255756530084354,0.01922315623347949,0.02443887227438734,0.46249762074796164,0.036678864494064434,0.011365020907288213,66.45,0.2024569700056455
224,76,47,25,11,9,132,150,22,83,93,38,80,80,62,60,94,107,16,75,74,0.05190131176481843,0.2172330907694651,0.5517502645632706,0.7300399972144287,0.8316930303979434,0.02304016825274507,0.02587783736466386,0.7487187276457536,0.00865686002840099,0.01671032574538532,0.11981466977040783,0.019880859948160953,0.037843069998680326,0.06740458296045398,0.05255912718512151,0.01914972623297833,0.02463173152983526,0.46301393428237286,0.03656929706697542,0.011227784871040175,66.7,0.2028858198796451
225,76,47,25,11,9,132,150,22,83,93,39,80,83,62,60,94,107,16,75,74,0.05192210561516572,0.2175087645359095,0.5519634745096387,0.7334990536917426,0.8317812414802591,0.023222645916035064,0.026269564729479777,0.7485131671320208,0.008685939167135755,0.016644008799477576,0.12221114228276858,0.019575539516044065,0.04338488139951651,0.06740679078855562,0.05255599265659167,0.01906633133528786,0.024840541204788517,0.46350388916636415,0.03624704050387174,0.011241908980033502,66.9,0.20350220117053436
226,76,47,25,11,9,132,150,22,83,93,39,80,87,62,60,95,107,16,75,74,0.05163667143715922,0.21722348542909076,0.551875664359938,0.7341592998572776,0.8307954718639364,0.02336361225905803,0.026333904613808606,0.7482480075332552,0.00867756303509234,0.016694786622063813,0.1211252237874471,0.019751375662171673,0.034477139941232235,0.06748602622399129,0.052915431711815786,0.018970599383126244,0.024828670254442513,0.46193642021360193,0.036214584110282146,0.011261571274837009,67.15,0.20289877547868143
227,76,47,25,11,9,132,150,22,83,93,39,80,89,62,60,95,107,16,75,74,0.051620362038975486,0.21692051078974733,0.5517377371289053,0.7338977300368488,0.8245651437021272,0.023417000221957505,0.026368763528989755,0.7461930285685228,0.008654999402525624,0.01645223554792069,0.11288868780719793,0.0198352032829602,0.03434999734494229,0.06764853955081118,0.052948709756707735,0.019031627718225065,0.024930398114481073,0.4591638609103597,0.03598115859656471,0.011318131670159373,67.25,0.2018961912859465
228,76,47,25,11,10,132,150,23,83,93,39,80,91,62,60,95,107,16,75,74,0.05147781661303038,0.2169559795673695,0.5507048188501317,0.732264630796166,0.8088420620264818,0.023570146456918847,0.026636961816455702,0.7350447867748108,0.008864905274044755,0.016323220260439253,0.11440241010057978,0.02004961904390417,0.03438775864693769,0.0675562632548327,0.05276894346139186,0.019126603972642636,0.02497668699959573,0.4585560903898464,0.035986329664417234,0.011315746419858762,67.45,0.20049058901949274
229,76,47,25,11,10,132,150,23,83,93,39,80,94,62,60,95,107,16,75,74,0.05150231638606193,0.21819950905912291,0.545278881286338,0.7178479406558917,0.8049737110374584,0.02419309006080547,0.02669176666560843,0.7328601143646984,0.009056385810388628,0.015733913814616998,0.10434766977048979,0.020112363288336953,0.033681585491469795,0.06759124432590666,0.0530424697456567,0.01900786455712428,0.02525612779978518,0.45967322748734857,0.0359854540882205,0.011472315322496497,67.6,0.1988253975508913
230,76,48,25,11,10,132,150,23,83,93,39,80,95,62,60,95,107,16,75,75,0.05148368088116952,0.21667064634962155,0.5484722390546681,0.7114113154516164,0.8095791232007706,0.023905823772993946,0.026650326893971496,0.7336392494437114,0.00897676526121355,0.015782487373559174,0.10310036460668405,0.02007722110342207,0.03287928346905143,0.06778208208617693,0.0532695650962522,0.01891936108468512,0.025256570344536242,0.46254384880595956,0.0360698963342292,0.011045067115830946,67.75,0.1988757458865062
231,76,48,25,11,10,132,150,23,83,94,39,80,95,62,60,95,107,16,75,75,0.05151794443161451,0.21953247741935486,0.5487704205936975,0.7203738865206418,0.8111439324996369,0.02359292272707042,0.026506433782013596,0.7349337973134342,0.009196622345217901,0.015541667561415477,0.10158918024534379,0.020074352404763122,0.032502737301264364,0.06783679494649014,0.05321008467827385,0.018906739669153138,0.025298066156355048,0.4639746184864408,0.036045985905119565,0.01113124500956228,67.8,0.19958399549984313
232,76,48,25,11,10,132,150,23,83,94,39,80,95,62,60,95,107,16,75,75,0.05152670504822313,0.213003033622832,0.5487641944274387,0.7226074733989839,0.8111792913512454,0.024126687259414064,0.02659525033414601,0.7349313168859063,0.008904541033834165,0.015438176184096486,0.10262555275450998,0.019962456341329145,0.03330041773267511,0.06787173299017846,0.05318730309252605,0.019021112698004265,0.025292561513749947,0.46485518179649404,0.036149534977692,0.011191044944017351,67.8,0.19952667841936483
233,76,48,25,11,10,132,150,23,83,94,39,80,96,62,60,95,107,16,75,75,0.05143205727328934,0.20860875674572166,0.5488117471757102,0.7227874934627337,0.8109170481486625,0.023995834815918757,0.025650355201907542,0.7349061348342568,0.008436362301849687,0.01537239562098165,0.1024268810228958,0.019978403203868178,0.03130280282802685,0.06796785174289605,0.05326851734338625,0.018818380157034645,0.02492042651629791,0.46413661090980735,0.036145093273811074,0.011318673431063441,67.85,0.199060091300506
234,76,48,25,11,10,132,150,23,83,95,39,80,96,62,60,95,107,16,75,75,0.05143814916903628,0.20861119013807394,0.5482988778869495,0.7214887733012968,0.8034585245962537,0.024166950833941943,0.024700372394455255,0.735096908028374,0.008519975836393773,0.015805096687587,0.10254425573639245,0.020156274207292307,0.031275511857016935,0.06794416554683251,0.0533021174992001,0.018631745237323773,0.024837560114329166,0.46205675918692,0.036397747668945005,0.011461429047092913,67.9,0.1985096192486854
235,76,49,25,11,11,132,150,23,83,95,39,80,96,62,60,95,107,16,75,75,0.052161283802177334,0.20862974841604243,0.5452918873053361,0.7182423985709114,0.7812695262619023,0.02431651413277688,0.024649449218026774,0.7306936918968326,0.00883128279019818,0.016328344469898334,0.10281573674495506,0.02001328565581024,0.031188871412698233,0.0679660124910596,0.053335018141745384,0.017914558722876294,0.0248887750279461,0.4580360579327236,0.03637683348936876,0.011482831305377578,68.0,0.19672160538943317
