,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,CB_9,CB_10,CB_11,CB_12,CB_13,CB_14,CB_15,CB_16,CB_17,CB_18,CB_19,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,TMSE_9,TMSE_10,TMSE_11,TMSE_12,TMSE_13,TMSE_14,TMSE_15,TMSE_16,TMSE_17,TMSE_18,TMSE_19,mean_CB,mean_TMSE
301,84,88,57,119,49,40,92,104,79,59,19,66,188,91,83,110,77,54,104,57,0.05493153978238684,0.029705531225583406,0.008238098069424713,0.017555263182868923,0.2017952611658793,0.10816528572016576,0.016608212762881075,0.027870439626066047,0.08121640195992565,0.01828150804054646,0.39525469084153125,0.15024466088672617,0.012688812131392902,0.008668798227509078,0.028443898301101486,0.08090272644430498,0.014486169248580103,0.08481351872739411,0.01771632610744423,0.02985793454320055,81.0,0.06937225384974566
302,84,89,57,119,49,40,92,104,79,59,20,66,188,91,83,110,77,54,104,57,0.05516130435355932,0.02988821130319006,0.00830367532592986,0.018169669527674452,0.2017846492388612,0.10817161817774455,0.017725168349819718,0.028300952387528992,0.08233064794157441,0.018250733280340558,0.40180533218750203,0.14931615663195358,0.013107281932057032,0.009011777191629888,0.02837530458696814,0.07828826593591948,0.014498209167152625,0.08486440961290224,0.01632135477889837,0.029350897176256913,81.1,0.06965128095437316
303,84,89,57,119,49,40,92,104,79,59,20,66,188,91,83,110,77,54,104,57,0.05521579100042852,0.030552642271443387,0.008300803300323395,0.017656233842199383,0.2017761305068847,0.10821983992407115,0.016091725062393335,0.028114532456046303,0.08250177894686825,0.01879039595342592,0.34705506493147953,0.15088154558215866,0.013080691824529256,0.009396695386826026,0.02868286181166077,0.07357164493682883,0.015308998756969354,0.0849097764235118,0.01644970240008888,0.029129310968980898,81.1,0.06678430831435592
304,85,89,57,119,49,40,92,104,79,59,20,66,188,91,83,110,77,54,105,57,0.0550653063235469,0.03059268024735029,0.008205330208127033,0.016987786681273407,0.20181537413433415,0.10826430696586713,0.014466250921850474,0.027387728922739416,0.08166834974688023,0.018745294103902285,0.3049432798995952,0.15336226182639656,0.013124817192817616,0.009548452260802509,0.02891317879818441,0.07297463172475738,0.015891567385110827,0.08485903252150602,0.015388913886649584,0.029108095127719773,81.2,0.06456563194397055
305,85,89,57,119,49,40,92,104,79,59,20,66,188,91,83,110,77,54,105,57,0.05504713836748402,0.030718042381540706,0.00798164432342965,0.016218547105431545,0.2016070456958072,0.10833152407591065,0.013884242115121542,0.026761491898449848,0.0814841247126119,0.018792964721767093,0.3101195871268881,0.15379441436911406,0.013001081396090703,0.009261389712568596,0.02877384304137688,0.07328165205782877,0.016467300185753344,0.08488475869034082,0.016963000774246013,0.029165195692154797,81.2,0.06482694942219581
306,85,89,57,119,49,40,92,104,79,60,20,66,188,91,83,110,77,54,105,57,0.05547885836062038,0.030389843780475802,0.00797427710336617,0.0158272489171324,0.20163600846261426,0.10841116606796555,0.013850601113648442,0.026927912993579675,0.08314965676726467,0.018992921949744557,0.31572667391046516,0.1546141855876516,0.013618108111630415,0.008389580855983951,0.028280047889398575,0.07324746334780025,0.016289569151053507,0.0849286078347752,0.01812032166323744,0.029328417944732094,81.25,0.06525907359065702
307,85,89,57,119,49,40,92,104,79,60,20,66,188,91,83,110,77,54,105,57,0.05567747651935401,0.030234707238644656,0.007914131669550382,0.016681596372724636,0.20176653074784195,0.1083269997307523,0.013861223892630024,0.027046378934267267,0.08318303548564447,0.01907790062330439,0.313371347351604,0.15556646591689266,0.013767696700712243,0.008197665284742276,0.02840314013614933,0.07278818782146361,0.015202159865142735,0.08490424274520876,0.020522325475391828,0.02950431367882298,81.25,0.06529987630954223
308,85,89,57,119,49,40,92,104,79,60,21,66,189,91,83,110,77,54,105,57,0.055678767732441445,0.030498078344858646,0.00804569438883014,0.016924273324916524,0.20169543009603913,0.10830780904454171,0.014828648808126206,0.02665983799268357,0.0834213258135427,0.019070611159437104,0.32752239013119816,0.15594802829429044,0.01470170780773033,0.008293124815871527,0.028709607279798308,0.07283250971511969,0.014356151055415768,0.08490152471396609,0.019099751338414413,0.0299971062557289,81.35,0.06607461890564754
309,85,89,57,119,49,40,92,104,79,60,22,66,189,91,83,110,77,54,105,57,0.056211659900732174,0.031132902732630235,0.007992105907720398,0.017256685441974888,0.2016770941733524,0.10831289936492222,0.014849548532377781,0.029020668908132666,0.0835127921000471,0.019029457544273844,0.3311419522499544,0.1551753928261484,0.01490230945765272,0.008268624478335733,0.028991388723728855,0.07353282039441775,0.01428879008064947,0.08499716504492848,0.019188244424219382,0.03048391693347439,81.4,0.06649832096098365
310,85,89,57,119,49,40,92,104,79,60,22,66,190,91,83,112,77,54,105,57,0.05638993220918301,0.03127851174702371,0.008014782225187474,0.016454804910983268,0.20170189198624633,0.10838679984606177,0.0156353863298831,0.029742689245438745,0.08229403623512016,0.019165869572398797,0.28522001179120005,0.15204480832846817,0.015427927007660533,0.008712227349286799,0.028829293556217047,0.07392537446974254,0.014832434893131624,0.08488849353125794,0.019337891949377416,0.031046851676073198,81.55,0.06416650094299708
311,85,89,57,119,49,40,92,104,79,60,22,66,190,91,83,112,77,54,105,57,0.05685694690205902,0.031616978823089836,0.008016768902830575,0.016813767822817183,0.20170670632756324,0.10846866136117395,0.016892332063568855,0.030715176026357364,0.08113753257341931,0.019513681306865916,0.2580543568707651,0.15175301696650428,0.01562157258176639,0.00908670744866554,0.028472544988082923,0.07412314914046966,0.015042431017067943,0.08493961731787562,0.01793391070219137,0.030816628174971127,81.55,0.06287912436590527
312,85,89,57,119,49,40,92,104,79,60,22,66,190,91,83,112,77,54,105,57,0.056892818910864604,0.03182363517845226,0.008029918259663274,0.017151129689518003,0.20179508968763482,0.10848872609006657,0.01640942954668123,0.0293559260877707,0.0802611569673935,0.019331124832683393,0.2651079817858075,0.15198870515906587,0.017912034960032287,0.009089608175168712,0.028373481086906613,0.07448265678499377,0.015394604490325857,0.08495463069122056,0.016286675078232192,0.03094449689975388,81.55,0.0632036915181118
313,85,89,57,119,49,40,92,104,79,60,22,66,190,91,83,112,77,54,105,57,0.05712558570301312,0.031830198012124736,0.008092613200677194,0.01735181750230259,0.20178010602739818,0.10837626461837466,0.014845783670754481,0.025015626404270335,0.08080495605996182,0.019511192147571074,0.2744873089693653,0.1527857047845415,0.017520928553001264,0.008996212758176973,0.02870343356953457,0.07421262335435552,0.0159213906585751,0.084978980357282,0.01646316189140417,0.030922573772367873,81.55,0.06348632310075263
314,85,89,57,119,49,40,92,104,79,60,22,66,190,91,83,112,77,54,105,57,0.05738918120527885,0.031188130396215027,0.008118186706479957,0.017012596600648463,0.20180369747670088,0.10824919788500798,0.014130720615914529,0.02489443484215116,0.08128208478401816,0.019279585478402767,0.2784105621640579,0.15319669938100874,0.016545326312928165,0.008797393874994378,0.02943234835124594,0.07373451276571051,0.015755945308732755,0.08507977082964416,0.01723837323869648,0.030958203181706147,81.55,0.06362484756997715
315,85,89,57,119,49,40,92,104,79,60,22,66,190,91,83,112,77,54,105,57,0.058008999530562294,0.03111361629606328,0.008086145043166562,0.017211933783734444,0.20180363577885893,0.10809158106210688,0.016910243060857543,0.02514914010031031,0.08131252498644453,0.018682842888477436,0.291851611137923,0.1511264788600056,0.01568881426550174,0.008793644471662225,0.0293675294595133,0.07287957528117547,0.01568452548646209,0.08509312627915225,0.017546257052289575,0.030537846024167533,81.55,0.06424700354242176
316,85,89,57,119,49,40,92,104,79,60,22,66,190,91,83,112,77,54,105,57,0.05873393487610225,0.031988765366035836,0.008090082203949918,0.017252817639205272,0.20182958967845638,0.10815174255697124,0.017394132244008677,0.02504088963911822,0.08154769126714674,0.018678671902850403,0.29652669281729255,0.1506468068942018,0.016250097701694704,0.008708423091050523,0.02918036945913684,0.07261919474127959,0.015144090108447701,0.08512549318566962,0.01723212819533841,0.02948854807934063,81.55,0.06448150808236486
317,85,89,57,119,49,40,92,104,79,60,22,66,190,91,83,112,77,54,105,57,0.058323091227208336,0.032858201009257675,0.0080556367975963,0.018440305550401267,0.20176814927727646,0.10824265957732826,0.017578166106846066,0.025504924120112404,0.08178819706780788,0.018765050045787803,0.2585888440517232,0.15255574296017546,0.0174368538969294,0.00883480329391342,0.028925120358186757,0.07371234646079175,0.015222991444170981,0.08515347564579054,0.0177841452592308,0.02914742526693346,81.55,0.06293430647087342
318,85,89,57,119,49,40,92,104,79,60,22,66,190,91,83,112,77,54,105,57,0.05797448788275043,0.03130470877463104,0.008043008353413887,0.017690544482309785,0.20166286457728916,0.10830496218026733,0.01763789525537792,0.024917195192918257,0.08027600798790019,0.018900693677512858,0.23548403296683856,0.15205822227191126,0.018292262384110913,0.00883160240612047,0.02796017034000888,0.07473242495421267,0.01622768749132822,0.08512504469193882,0.017538148078599457,0.030162901396456082,81.55,0.06165624326729482
319,85,89,57,119,49,40,92,104,79,60,22,66,190,91,83,112,77,54,105,57,0.05797042900704198,0.029198958800867553,0.00803516255791038,0.01918153341139041,0.2018288823956083,0.10827467346031641,0.01694761821726177,0.024369701250963563,0.08152432590694393,0.019156640140633525,0.23981100828806817,0.152819299846826,0.01727838126611401,0.00886305070691661,0.027570378519555284,0.07483117962052117,0.016779207909257073,0.08550507196281275,0.01765308126331029,0.03079597750906813,81.55,0.061919728102069346
320,85,89,57,119,49,40,92,104,79,60,22,66,190,91,83,112,77,54,105,57,0.05868948428871711,0.02870702223538738,0.008103545475689389,0.019538069762242278,0.20179737572125894,0.10836940234039608,0.016214934049381333,0.024015101018079,0.08038677317456738,0.01886878316595404,0.25133954666346664,0.15418390705480267,0.01534058118378598,0.009003653285304794,0.02771281518870882,0.07530260892280952,0.01664895227104886,0.08534792090179065,0.01773585087229249,0.030583128056571866,81.55,0.06239447278161277
321,85,89,57,119,49,40,92,104,79,60,22,66,191,91,83,112,77,54,105,57,0.05852434835115506,0.028021847724984065,0.008049347687280996,0.01988817332747835,0.20206365600027237,0.10825108622610237,0.015325839381737512,0.0251254186703326,0.0784589210574845,0.01876339489219386,0.25311706265682044,0.15422234823796907,0.013777400326075584,0.00920763197840052,0.027865951442646406,0.07633235717491675,0.016601725152419432,0.08515839167702285,0.019227000305284823,0.030461440053271605,81.6,0.06242216711619246
322,85,89,57,119,49,40,92,104,79,60,22,66,191,91,83,112,77,54,105,57,0.05830606662463102,0.02826567479176465,0.008096617739955864,0.019656190929767323,0.20183628811095689,0.10852668946337825,0.016016392462083077,0.027597315635806537,0.07850949029606319,0.018733363950336722,0.25410739313021563,0.15318647028438348,0.014552009520326351,0.009492204594515944,0.027973464545763677,0.0765856035601163,0.015814878655299108,0.08520800307484998,0.018866498781715518,0.030105842345150638,81.6,0.062571822924854
323,85,89,57,119,49,40,92,104,79,60,22,66,191,91,83,112,77,54,105,57,0.05865674352735149,0.02941354710359923,0.008143849686189534,0.01886481365193243,0.20184780195399532,0.1088914724513971,0.016410162856496043,0.027498594553719426,0.07306139060025986,0.018545423602515827,0.2566154331178833,0.15094712840029892,0.016719899968846243,0.009654531152690644,0.02798552131043565,0.07365993870889746,0.014773322116599551,0.08520958277236985,0.018743460549526067,0.02930732207518192,81.6,0.06224749700800928
324,85,89,57,119,49,40,92,104,79,60,22,66,191,91,83,112,77,54,105,57,0.05791793567060463,0.02962901747291726,0.00818382453282113,0.01858974356036972,0.2017552018240975,0.10886656114310758,0.01657175654917759,0.02580527286018266,0.06883438773722783,0.018790226023053327,0.23304126632482272,0.1508095738517694,0.01731698033858192,0.009625654855938805,0.027911138879688577,0.07203480042762407,0.015104010325144072,0.08534661332272203,0.019510721455084028,0.030335526415396045,81.6,0.06079901067851654
325,85,89,57,119,49,40,92,104,79,60,23,66,192,91,83,112,77,54,105,57,0.056949502852813756,0.02914204010115148,0.00830733901624169,0.018086749938027728,0.20176900725060484,0.10855298664059274,0.016684690013065287,0.02295416272832412,0.0668710790123649,0.018785932711698997,0.22148688768407782,0.1511265042699633,0.02191177355279023,0.00983635732276299,0.028172436635048082,0.07201268871354778,0.016129954510012298,0.08522242102394864,0.019115350693291858,0.030683008298654866,81.7,0.060190043648449175
326,85,89,57,119,49,40,92,104,79,60,23,66,193,91,83,112,77,54,105,57,0.05707033100604131,0.029965695797911456,0.008299761520493033,0.018427395727180905,0.20170929906594262,0.10852327762107007,0.014926549403095686,0.022668943001305647,0.06576546386723778,0.019147545027559183,0.223721404233006,0.15141717516993292,0.02385188263237877,0.00961610897574803,0.02844103641891078,0.07132973285686335,0.016631645845882073,0.08519565840323574,0.01672388587456094,0.03064152276157428,81.75,0.060203715760496546
327,85,89,57,119,49,40,92,104,79,60,23,66,193,91,83,112,77,54,105,57,0.05722369296086728,0.030334647068448732,0.008288901829605528,0.01895936870332673,0.2017199531280875,0.10849119635749334,0.01336994998508608,0.02413633188462474,0.06629586567406892,0.01907793854100505,0.23567771954759123,0.153423105719668,0.02196595078842103,0.010180396707856218,0.028184974315393237,0.06933215458074159,0.016725589725688658,0.08542137760368862,0.01625979868002034,0.030617134630508327,81.75,0.06078430242160956
328,85,89,57,119,49,40,92,104,79,60,23,66,193,91,83,112,77,54,105,57,0.056507259437670786,0.030696590739677062,0.00835002073380155,0.019359210450862935,0.20171042720566212,0.10815797794284342,0.01555328343316962,0.0242762904078978,0.06688409815781879,0.019018259343778137,0.23963158421175354,0.15383422205562886,0.019863109576869868,0.010456414814963432,0.028164013014898497,0.07049505898648716,0.016686057534029977,0.08536710787434003,0.018710754155893784,0.030784273245349738,81.75,0.06122530066616986
329,85,89,57,119,49,40,95,104,79,60,24,66,193,91,83,112,77,54,105,57,0.05630389736602021,0.03102094425749026,0.00835637729301136,0.019371574270736366,0.2017501411585629,0.1083492747574044,0.030023215626059953,0.02427437476123169,0.06675689951652172,0.01887305682791162,0.25245740049465315,0.15338296360195658,0.01528926136660701,0.010088501284907408,0.028271920599010705,0.06463533234745435,0.015525711407790677,0.08559405075652932,0.021447751113563646,0.031315981271740796,81.95,0.062154431503958205
330,85,89,57,119,49,40,97,104,79,60,24,66,194,91,83,112,77,54,105,57,0.05595188223562127,0.03083179703836123,0.008509834898302017,0.019095245223940547,0.20183567008266268,0.10888922533978884,0.06567370622950314,0.02415084276223826,0.06394662853450063,0.0187478557097335,0.2539157115993319,0.15412210304459745,0.011682493072342915,0.01016296886758867,0.028301986399981077,0.0618083376598861,0.014432390871951781,0.08560880109149097,0.02727583682670595,0.030688189975638675,82.1,0.06378157537320837
331,85,89,57,119,49,40,100,104,79,60,24,66,194,91,83,112,77,54,105,57,0.05666814730432717,0.030146428897598856,0.008493742768572652,0.018124680482096416,0.20180186897453528,0.10888854334567283,0.0651217923598236,0.024149528468295434,0.06358245988236927,0.018774010934083356,0.22078245435402596,0.15253565019873902,0.012241201494062326,0.010371317553865157,0.0285104245069796,0.061736980490869994,0.013925561092893288,0.08559905060137132,0.029477969771791675,0.0314115425223451,82.25,0.06211716780021591
332,85,89,57,119,49,40,104,104,79,60,24,66,194,92,83,112,77,54,105,57,0.056738102414503486,0.029366906985370738,0.008338027395234838,0.019084034089534716,0.20176340928013525,0.10863534965747657,0.01926514773993689,0.023344873148596963,0.055933815569856195,0.0189031146098809,0.20559089130267388,0.15228622315883586,0.014676303499874338,0.010318670692615831,0.028349062172243176,0.06177524968772602,0.014152653891271816,0.08569789850990105,0.016977218871460333,0.03577798470026948,82.5,0.05834874686886991
333,85,89,57,119,49,40,104,104,79,60,24,66,194,92,83,112,77,54,107,57,0.05692502553419325,0.02873828586448964,0.008352501613023344,0.020376572023620563,0.2020538382814404,0.10862614045612232,0.010964525554333717,0.022533294182872587,0.05359296913745915,0.01919431833627443,0.20853607307032548,0.15199542726742715,0.016084619555218692,0.010326377087938527,0.028694999488622364,0.06265100943669925,0.014476188082333488,0.08547109338131599,0.014274775946120317,0.04478437222272073,82.6,0.058432620326127574
334,85,89,57,119,49,40,104,104,80,60,24,66,194,92,83,112,77,54,107,57,0.057056798416216616,0.028829119072127436,0.008458909358892357,0.021574558397934675,0.2020752479022952,0.10871559326288353,0.011094913271392642,0.022619577504664257,0.05723334768829235,0.019457345691771617,0.22133687920686534,0.15212533719438143,0.015506338731839247,0.010127586990062071,0.028742615002821565,0.06358293676171735,0.014937850358953706,0.08522225021280919,0.012035807607383889,0.043486448718664694,82.65,0.05921097306759846
335,85,89,57,119,49,40,104,105,82,60,24,66,194,92,83,112,77,54,107,57,0.05746387272088016,0.02835529506317916,0.008488391273088465,0.020126262675230967,0.20210942538187648,0.10857338891136323,0.015184213025470811,0.023213468101467346,0.06395845964915434,0.019492115493631477,0.22051991969143125,0.15224143605399132,0.013371427457935146,0.010244825762424794,0.029317711798186923,0.06152082830331356,0.014986182648581495,0.08524957549413602,0.01361430256071891,0.02831587345958334,82.8,0.05881734877628227
336,85,89,57,119,49,40,105,105,83,60,25,66,195,92,83,112,77,54,107,57,0.05762353267968535,0.02845722994918069,0.008470575563737542,0.019668835905464754,0.20216020291546147,0.10882858230060131,0.024089699711973087,0.02423532331125509,0.10587219411353453,0.01928875890969478,0.22696228176320857,0.1523946064098263,0.012276360100893745,0.010535739796987237,0.029383631077529792,0.06084209115725331,0.014990088303594813,0.08519399200571906,0.01565432725904504,0.025721429726135645,83.0,0.061632474148039094
337,85,89,57,119,49,40,106,105,85,60,25,66,195,92,83,112,77,54,107,57,0.055398340087042676,0.0284298906657213,0.008493502532367615,0.019166160696375723,0.20204052588271967,0.10888436472350396,0.0345739755375289,0.02320152442672583,0.09845333205810679,0.01937850613324462,0.22786038397079564,0.15230513280373828,0.012163014283791582,0.011036686610924813,0.029211761731221288,0.056427876966315106,0.0149799534377876,0.08531594958526659,0.014513584648261819,0.02499599400306509,83.15,0.06134152303922526
338,85,89,57,119,49,40,106,105,85,60,25,66,195,92,83,113,77,54,107,57,0.054649244524895495,0.028170807866979244,0.008558544519809122,0.018953696757950084,0.20197138746326904,0.10898926355872667,0.01652323155711212,0.024248279339864936,0.03692694281758374,0.019325058405874913,0.1963861420464601,0.15394537903924962,0.01210764183313711,0.011084455808702695,0.028681446145022074,0.05448118373435777,0.014374016973588448,0.08546771563788072,0.013022515617883168,0.025397221687152048,83.2,0.055663208766774955
339,85,89,57,119,49,40,106,105,85,60,25,66,195,92,83,113,77,54,107,58,0.05596666594086158,0.028002046015186303,0.008564595828549253,0.018768289332590952,0.20218468851175564,0.10884257879744752,0.011153600969977645,0.024788096232091484,0.03209338712661482,0.01973176696669473,0.1821799278898259,0.15495701436607698,0.012048375229687405,0.011031970302423689,0.0288390304149333,0.05401043384859268,0.014032738705129538,0.08544993051304302,0.011792826471098,0.0348903037845114,83.25,0.054966413362354596
340,85,89,57,119,49,40,106,105,85,60,25,66,195,92,83,113,77,54,108,59,0.056257495716078604,0.028238517453359903,0.008512697482499389,0.018330998680322647,0.20222085523774305,0.10885516427865286,0.010335797926240975,0.025777075889815187,0.03032220779473951,0.019851937369187254,0.18401864637710028,0.15577623473188054,0.01224237626927539,0.011397762780603922,0.029168394383031964,0.0540754735404366,0.015008908817603576,0.08545723649888705,0.012149350849518728,0.045005601530876814,83.35,0.05565013668039272
341,85,89,57,119,49,40,106,105,85,60,25,66,195,92,83,113,77,54,108,59,0.055554824123482886,0.028546952567908433,0.008438941292969732,0.017585298277725907,0.20212122550838912,0.10893639337014142,0.009021227587102741,0.028088584887330695,0.03230039724201124,0.019699418711156623,0.19861114777064676,0.1551664639231692,0.01284867708309008,0.011361198580119438,0.02799506527215537,0.05432240435841974,0.01621979023441885,0.0855047046871885,0.012149206174620042,0.036105129075776496,83.35,0.05602885253639117
342,85,89,57,119,49,40,106,105,85,60,25,66,195,92,83,114,77,54,108,59,0.05588559591995595,0.029275869795965873,0.008568357663890993,0.017812481032503675,0.20215125572868967,0.10892189289989361,0.010913786760483922,0.028303223785179934,0.03338880814127285,0.019618943415282617,0.20592219401660922,0.15445351394091944,0.013209168969974348,0.011536828422041512,0.02808681042177671,0.05462196515153878,0.016270094362491095,0.08526440410851002,0.012788374634787917,0.022169368934500923,83.4,0.055958146905313456
343,85,89,57,119,49,40,106,105,85,60,27,66,195,92,83,114,77,54,108,59,0.05584672577564174,0.02895645032027093,0.00854555389101918,0.018094097723203903,0.2022889686800468,0.1090160729696527,0.011949501948443679,0.028533054565589945,0.033033479589091315,0.01910026614134317,0.231730426383415,0.152057644006656,0.013829396836235491,0.011738925982716048,0.02812428548497899,0.05507057633378806,0.01636045172990398,0.08526985170315445,0.012502805004021296,0.020692224442282792,83.5,0.05713703797557277
344,85,89,57,119,49,40,106,105,85,60,27,66,195,92,83,114,77,54,108,59,0.05524193364617136,0.02937616812400108,0.008542052187913847,0.01817482821999988,0.20233061078733275,0.1091317153753068,0.010456957684541579,0.028223905583757578,0.03695235670228935,0.018910598384253952,0.23484001056903112,0.15235114536026098,0.015084563047312793,0.012244535151918015,0.028857719008880223,0.054855991291782584,0.01539348595863225,0.08534923034236348,0.012979215414746136,0.019901768644133146,83.5,0.05745993957423144
345,89,89,57,119,49,40,106,105,85,60,28,66,195,92,83,114,77,54,108,59,0.05817096110578437,0.02990281617441095,0.008569967563480205,0.017954332026975984,0.20229486223643423,0.10917507834804864,0.009951167612452384,0.02775163550273863,0.029888184806535285,0.01882269402001036,0.1734804162261875,0.15345153331589034,0.015977429669540584,0.011715686510994656,0.02898826967329482,0.05491614817638143,0.013978064327966526,0.08539451314375546,0.013249110886689652,0.020984909450750988,83.75,0.05423088903891615
346,89,89,57,119,49,40,106,105,85,60,30,66,195,92,83,114,77,54,108,59,0.05058547970483704,0.028396618374476976,0.008597757594137542,0.01800653264672488,0.20233929966799663,0.10927200024088399,0.010545915644068484,0.025984463200808702,0.02475528569440021,0.01883528731621236,0.15629596124927395,0.1534373848377787,0.015566917841540509,0.01162143102974393,0.029111331593464122,0.05504008289038765,0.014002116426902118,0.08545900806056596,0.01309575272796919,0.022833166361659617,83.85,0.052689089655191625
347,89,89,57,119,49,40,106,105,85,60,33,66,195,92,83,114,77,54,108,59,0.05409202271845621,0.02829068107896033,0.008656182833322087,0.01951598429176588,0.2021838911745985,0.10927726919965622,0.010939050339184587,0.024344768934702207,0.024282733931812763,0.018892831319633204,0.1563062333881329,0.15397855200185553,0.01397168868537454,0.011572367570191639,0.02901871155978221,0.054938258787463556,0.014209560105373038,0.08546830983854356,0.01454856557512875,0.02735776719483676,84.0,0.05309227152643873
348,89,89,57,119,49,40,106,105,85,60,33,66,195,92,83,115,77,54,108,59,0.050810191824086394,0.028380340871639813,0.008680281917564347,0.019138237547838485,0.20223687961912676,0.109221998869006,0.010388098102476375,0.02364970003580139,0.027953033503657555,0.019172655887015146,0.16771364308930262,0.15422182733151663,0.014086048654430127,0.011702246536035714,0.028375398173737788,0.05572302769415621,0.014389586198839299,0.0853768183693888,0.014597644672492029,0.026459264053459206,84.05,0.05361384614757854
349,89,89,57,119,49,40,106,105,85,60,34,66,195,92,83,115,77,54,108,59,0.04576529554940257,0.028875948127282006,0.008689700210143094,0.0179133016187451,0.20222747073893674,0.10916034179211077,0.00935378563212501,0.0243649430789871,0.02824931279741165,0.019123656480025075,0.16775978215332188,0.1549353025958263,0.014250833297570351,0.011552968667117459,0.027822290516570012,0.05598172233090032,0.014510593412674841,0.08532692215038953,0.014011635343372669,0.019213248879454338,84.1,0.052954452768618335
350,90,89,57,119,49,40,106,105,85,60,35,66,195,92,83,115,77,54,108,59,0.04435755073979421,0.028990257899597152,0.008727484006553625,0.015900982071957812,0.20225445005428136,0.10913174589650326,0.008924323623203277,0.02492640090627688,0.029288337940111726,0.019006766240203,0.19334922009564015,0.15425339517580533,0.01503997766935866,0.011646793428971609,0.0277753901554548,0.05628211285990591,0.014558649983240482,0.08531794244274762,0.014113145908420327,0.018753349493687732,84.2,0.05412991382958575
351,90,89,57,119,49,40,106,105,85,60,36,66,195,92,83,115,77,54,108,60,0.04153041591130364,0.029409721529102817,0.008692431635363323,0.015315486844173436,0.20231364410037078,0.1091932783890463,0.00845194244017994,0.026107323179250286,0.02679873753014058,0.01853201378518423,0.18612009512792638,0.15362828020503752,0.01522801907783427,0.012117140935398216,0.027900178099163023,0.056102968028468564,0.014759498601600201,0.08538543152394658,0.014100770772540544,0.019480663941836653,84.3,0.05355840208289335
352,90,89,57,119,49,40,106,105,85,60,38,66,195,92,83,115,77,54,108,61,0.04157776846225389,0.029822656420176265,0.008721358867686022,0.01597032119398639,0.20229407397200797,0.10932108471184483,0.009867928064504308,0.026485803686925134,0.02641995770397145,0.018691324171661743,0.1254006554791999,0.1552424104169019,0.016384611312354466,0.012083653594882464,0.027672949062409736,0.05672840607221028,0.013848342412824682,0.08545178878875208,0.014143722344766001,0.02453678751569167,84.45,0.05103328021275057
353,90,89,57,119,49,40,106,105,85,60,41,67,195,92,83,115,77,54,108,63,0.038570024222186666,0.03109663446829635,0.008724274568555433,0.016329874328596908,0.20258570699004647,0.1094260021309136,0.00977016712919358,0.025684806581688074,0.026444683755631367,0.018680997851131344,0.11082202473497914,0.14707510087155198,0.015959910581001324,0.012249795955862786,0.027740624608977422,0.0571347859576854,0.013922382219641975,0.08554177646811403,0.014845080250370127,0.05724603530950874,84.75,0.051492534449196624
354,90,89,57,119,49,40,106,105,85,60,44,69,195,92,83,115,77,54,108,63,0.03855782452277993,0.030584555312802953,0.008768759424076723,0.017245550022404077,0.2024601272841595,0.10929950982392247,0.01038231636330437,0.02360602816482513,0.02599695559147083,0.018669102585371827,0.11359727832940594,0.14880561954571464,0.018732295719228742,0.012214945616330408,0.027736263545001007,0.05705422846438142,0.01477049081481493,0.0855574542931731,0.014667232067526967,0.08597787776368634,85.0,0.05323422076271907
355,90,89,57,119,49,40,106,105,85,60,44,70,195,92,83,115,77,54,108,63,0.038710679487431274,0.02951110579795885,0.008815924131205525,0.01668076685035652,0.2025818842051196,0.10926290501462274,0.011530892580423167,0.024130809170128813,0.026014892072009955,0.018670913960379256,0.1252528098345551,0.14865662834956725,0.019529391646808402,0.01251250760880979,0.028027172769481495,0.05664454078583582,0.014728633415079634,0.0855497975057754,0.014450959290004808,0.03446814952774958,85.05,0.05128656820016516
356,90,89,57,119,49,40,106,105,85,60,44,70,195,92,83,115,77,54,108,63,0.03911707500674636,0.028704771315042475,0.008833608635088185,0.015848085771718482,0.2026441532757945,0.10914793270609881,0.011124485029731004,0.0243690123106615,0.026225181774066242,0.018748971242539582,0.13523050438679643,0.12101365633551354,0.019020314952925266,0.012895952964854702,0.02809608138371156,0.05666680005438938,0.014713465115512678,0.08547990089408937,0.014236593887877172,0.02038969394763018,85.05,0.049625312049539363
357,90,89,57,119,49,40,106,105,85,60,45,70,195,92,83,115,77,54,108,63,0.03829752961387054,0.029029026322789052,0.008745451179637409,0.016176154302220087,0.20265940086960732,0.10907584167305028,0.009476549301992038,0.024577197572207422,0.026430538226193342,0.018867464739023208,0.1650009240688542,0.11665651446374364,0.021115496152949182,0.013154522235007562,0.02847223178573205,0.056689023526776745,0.01495927405053502,0.08555121284212537,0.014498706982110775,0.019041651140573143,85.1,0.050923735552449924
358,90,89,57,119,49,40,106,105,85,60,45,71,195,92,83,115,77,54,108,64,0.038725423103224674,0.029483959518556247,0.008775629583060815,0.016556586323059536,0.20267120853871068,0.10913533347428943,0.008655526677902078,0.024833044736781423,0.026523839599649737,0.01877697862323071,0.15210396602774406,0.11659237426147424,0.019845214314700443,0.012818502739715378,0.028466178215738467,0.057596571877699385,0.014573997134344645,0.08554976269407885,0.014661071193238277,0.019879963312011757,85.2,0.05031125659746054
